,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,1120053.000,,,,,,,,,,,,,,,
AccountsPayableCurrent,187697.000,45011.000,22858.000,300304.000,89247.000,36232.000,1388542.000,1059349.000,985123.000,2064080.000,3479071.000,3777014.000,4018306.000,5947110.000,6825289.000,4419534.000,1114409.000,2458483.000,1707289.000,557444.000,422684.000,227518.000
AccountsPayableRelatedPartiesCurrent,,,300000.000,540000.000,768648.000,773500.000,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,61916.000,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,516386.000,429699.000,629636.000,330976.000,205958.000,223371.000,138959.000,85117.000,85534.000,741653.000,499841.000,662580.000,655618.000,603446.000,599320.000
AccountsReceivableNetCurrent,17274.000,17274.000,24967.000,150037.000,92897.000,,,,,,,,,,,,419839.000,,,,,
AccruedLiabilitiesCurrent,,,,,62055.000,261820.000,80893.000,128691.000,0.000,240000.000,240000.000,240000.000,240000.000,251500.000,240000.000,678750.000,628876.000,652079.000,671364.000,840114.000,565176.000,560176.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-88463.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,5486346.000,5871473.000,6040149.000,7088127.000,8381001.000,9399459.000,11428340.000,15724181.000,21978616.000,28917918.000,35776392.000,43385949.000,43108752.000,43014009.000,55823309.000,60455550.000,61921450.000,62832108.000,63976768.000,66544240.000,89675488.000,93263733.000
AssetRetirementObligation,,,,12181.000,12614.000,12960.000,,,,,25975.000,34455.000,,37058.000,36725.000,37544.000,29083.000,29830.000,1670.000,1711.000,7051.000,7092.000
AssetRetirementObligationsNoncurrent,,11369.000,11369.000,,,,13306.000,13651.000,24382.000,24916.000,25975.000,34455.000,35951.000,37058.000,36725.000,37544.000,29083.000,29830.000,1670.000,1711.000,7051.000,7092.000
