,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,34808.000,35066.000,37638.000,42100.000
AccountsReceivableNetCurrent,387.000,135.000,2664.000,
AccruedLiabilitiesCurrent,46162.000,46920.000,47798.000,48687.000
AdditionalPaidInCapitalCommonStock,19196198.000,19220990.000,22700.000,22700.000
Assets,672.000,25476.000,124233.000,124171.000
AssetsCurrent,672.000,25476.000,124233.000,124171.000
CashAndCashEquivalentsAtCarryingValue,285.000,25341.000,,1505.000
CommonStockSharesAuthorized,19990000000.000,19990000000.000,19990000000.000,19990000000.000
CommonStockSharesIssued,3510496677.000,3510496677.000,3510496677.000,3510496677.000
CommonStockValue,351050.000,351050.000,351050.000,351050.000
CommonStockValueOutstanding,702099.000,351050.000,351050.000,351050.000
Liabilities,143271.000,147137.000,287288.000,293201.000
LiabilitiesAndStockholdersEquity,672.000,25476.000,124233.000,124171.000
LiabilitiesCurrent,143271.000,147137.000,287288.000,293201.000
NotesPayableCurrent,30623.000,,157333.000,159922.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,1000000.000,1000000.000,1000000.000
PreferredStockValue,,100.000,100.000,100.000
PreferredStockValueOutstanding,0.000,,,
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,,,-150000.000,-150000.000
RetainedEarningsAccumulatedDeficit,-19539847.000,-19544045.000,-40720.000,-46695.000
SharesOutstanding,3510496677.000,3510496677.000,,
ShortTermBankLoansAndNotesPayable,,18762.000,,
ShortTermNonBankLoansAndNotesPayable,,30623.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-142599.000,-121661.000,-163055.000,-169030.000
TaxesPayableCurrent,,,2410.000,560.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,1441345177.000,3510496677.000,3510496677.000,3510496677.000
