,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,5318802.000,5574754.000,5675029.000,5939918.000,6208203.000,6478815.000,6748277.000,7024221.000,7311645.000,7606895.000,7192332.000,7112922.000,7359449.000,7430624.000,7188699.000,7452605.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,267422.000,586632.000,-2612.000,-423599.000,189395.000,328424.000,-8561.000,-461836.000,-1757095.000,-3029685.000,-3307615.000,-2629886.000,-2010007.000,-1848501.000,-1131646.000,-585090.000,-1207145.000,-700686.000,-1004948.000,-545890.000
AdditionalPaidInCapital,43298769.000,43243238.000,43188836.000,43162161.000,43115916.000,43073284.000,43073284.000,42975890.000,42924439.000,42708140.000,42708140.000,41550104.000,41550104.000,41550104.000,41550104.000,41550104.000,41550104.000,41550104.000,41550104.000,41550104.000
AdvancesFromFederalHomeLoanBanks,,,,,34000000.000,34000000.000,34000000.000,17000000.000,17000000.000,13000000.000,13000000.000,13000000.000,13000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,14000000.000
Assets,535850054.000,533788302.000,534115798.000,547660016.000,523886926.000,527305186.000,526670778.000,513101886.000,504926119.000,493678109.000,486764270.000,476645249.000,485197210.000,481933060.000,475580621.000,476657263.000,475694750.000,479154912.000,466234743.000,464214531.000
AvailableForSaleSecurities,55614045.000,62640092.000,57145909.000,88135055.000,75998052.000,87325554.000,82929671.000,94699269.000,89242637.000,83515873.000,80839795.000,79984527.000,83351210.000,83844554.000,82261996.000,79399577.000,79884605.000,77934704.000,72854275.000,69401649.000
AvailableForSaleSecuritiesAmortizedCost,,,,,75692577.000,86795838.000,82943479.000,95444166.000,92076661.000,88402462.000,86174658.000,84226279.000,86593157.000,86826006.000,84087231.000,80343270.000,81831612.000,79064842.000,74425160.000,70282118.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,17759616.000,18973823.000,29691117.000,60673102.000,80357184.000,82270294.000,78825011.000,78425695.000,76397652.000,80061034.000,70563884.000,55213766.000,63191315.000,56599944.000,66939159.000,47868543.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,17759616.000,18973823.000,29691117.000,60673102.000,80357184.000,77624506.000,64490272.000,53580690.000,2807235.000,10159933.000,7998032.000,2623293.000,13888918.000,8680622.000,21516242.000,7245075.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,0.000,,4645788.000,14334739.000,24845005.000,73590417.000,69901101.000,62565852.000,52590473.000,49302397.000,47919322.000,45422917.000,40623468.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,21895143.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,21929021.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,,,,0.000,,0.000,0.000,0.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,0.000,,0.000,0.000,0.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,52931071.000,38695986.000,,93245828.000,17298898.000,17229344.000,17030318.000,16937348.000,16670392.000,16562628.000,16352885.000,12116945.000,11807452.000,11695366.000,11216188.000,11052125.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,53056042.000,38993797.000,,92501445.000,16848286.000,15865529.000,15653512.000,15721916.000,15781860.000,15848432.000,15986554.000,11964160.000,11487272.000,11513983.000,11051685.000,10992040.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,,,,2198338.000,2024881.000,2002243.000,2001418.000,1994977.000,1994065.000,971526.000,971081.000,944288.000,943869.000,925787.000,925381.000,912337.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,,,,2197824.000,2030400.000,1898011.000,1943064.000,1926067.000,1947329.000,944133.000,949731.000,938399.000,934560.000,923725.000,921433.000,915903.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,,,,,,,0.000,,2961435.000,7447811.000,7451997.000,13462786.000,18458844.000,18463642.000,16468380.000,14472653.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,,,,,,,0.000,,2961435.000,7410893.000,7443858.000,13522554.000,18488324.000,18536139.000,16436025.000,14523436.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,22761506.000,48099852.000,61048336.000,,72752882.000,69170875.000,67142922.000,65293954.000,64967265.000,61844041.000,59311268.000,53819251.000,50621447.000,47980047.000,45815211.000,43845003.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,22942010.000,48331757.000,61000650.000,,70363951.000,65752333.000,63243219.000,62336544.000,62660586.000,59641096.000,57881853.000,52974464.000,48974449.000,46960857.000,44445132.000,42970270.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,19254.000,198837.000,228923.000,1021383.000,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,28819685.000,14805757.000,14360697.000,14478871.000,14060966.000,14005380.000,13835140.000,20186764.000,20073207.000,,19600592.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,19254.000,198837.000,228923.000,1021383.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,19254.000,198837.000,228923.000,1021383.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,324729.000,728553.000,215115.000,276486.000,,,,,,,,,,,,
BankOwnedLifeInsurance,14686401.000,14819363.000,14947329.000,15067077.000,15194922.000,15308505.000,15420949.000,15528567.000,15637582.000,15746808.000,15855148.000,15960206.000,16067431.000,16176479.000,16285081.000,16390272.000,16498355.000,16603733.000,16709143.000,16812868.000
Capital,,,,,33298000.000,30047000.000,27170000.000,25254000.000,22416000.000,22907000.000,22070000.000,21221000.000,20271000.000,19352000.000,31474000.000,15314000.000,11148000.000,9861000.000,7871000.000,5554000.000
CapitalRequiredForCapitalAdequacy,,,,,32130080.000,31534880.000,31240880.000,30240480.000,29889680.000,29590640.000,28968000.000,28958000.000,28761000.000,28738000.000,28123000.000,28521000.000,28248000.000,28444000.000,28610000.000,28662000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,,,,,,,,,,,35154000.000,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,,,,,,0.100,,,,,
CapitalToRiskWeightedAssets,,,,,0.083,0.076,0.070,0.067,0.060,0.062,0.061,0.059,0.056,0.054,0.089,0.043,0.032,0.028,0.022,0.015
Cash,,,,,1100000.000,1000000.000,1100000.000,1100000.000,1200000.000,1100000.000,1300000.000,1200000.000,1600000.000,1300000.000,1400000.000,1500000.000,1600000.000,1200000.000,1200000.000,1400000.000
CashAndCashEquivalentsAtCarryingValue,23285472.000,22095795.000,44162076.000,31388138.000,31748109.000,35021493.000,45388968.000,,19107107.000,16197980.000,19278497.000,11833794.000,20281727.000,19370726.000,21285269.000,23041434.000,25736254.000,26091720.000,13888539.000,16042847.000
CashAndDueFromBanks,5612472.000,7875794.000,4552076.000,4413138.000,5822208.000,5261493.000,3413968.000,3595330.000,3676578.000,4895653.000,4079965.000,3470222.000,5435035.000,3501224.000,4327269.000,3558301.000,6092251.000,5291273.000,5733049.000,4605838.000
CashCashEquivalentsAndFederalFundsSold,23285472.000,22095794.000,44162076.000,31388138.000,31748109.000,35021493.000,45388968.000,21409194.000,19107107.000,16197980.000,19278497.000,11833794.000,20281727.000,19370726.000,21285269.000,23041434.000,25736254.000,26091720.000,13888539.000,16042847.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,571821.000,571821.000,571821.000,571821.000,571821.000,,,,571821.000,571821.000
ClassOfWarrantOrRightOutstanding,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000,571821.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000
CommonStockSharesOutstanding,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000,4277176.000
CommonStockValue,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000,42772.000
DeferredIncomeTaxLiabilities,,,,,,,868692.000,,,,507380.000,,,,413481.000,,,,265150.000,
DeferredTaxAssetsGross,,,,,,,16940214.000,,,,19066624.000,,,,17966871.000,,,,18510378.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,5247.000,,,,2027247.000,,,,693589.000,,,,615936.000,
DeferredTaxAssetsNet,,,,,,,873939.000,,,,2534627.000,,,,1107070.000,,,,881086.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,12098828.000,,,,12359667.000,,,,13783704.000,,,,14676297.000,
DeferredTaxAssetsOther,,,,,,,89990.000,,,,81101.000,,,,84496.000,,,,41859.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,345993.000,,,,280270.000,,,,375162.000,,,,382187.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,310889.000,,,,276152.000,,,,266208.000,,,,252520.000,
