,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1138000.000,,,,,,,,,,,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,-295000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,821000.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2904000.000,,,,3645000.000,,,,3612000.000,,,,3983000.000,,
AllocatedShareBasedCompensationExpenseNetOfTax,,3194000.000,3316000.000,,3617000.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,1212000.000,,,,4572000.000,,,,4941000.000,,
AmortizationOfIntangibleAssets,855000.000,858000.000,860000.000,874000.000,872000.000,888000.000,710000.000,770000.000,834000.000,820000.000,834000.000,1344000.000,1783000.000,1818000.000,2804000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2700000.000,57000.000,,1800000.000,1600000.000,2000000.000,3600000.000,16300000.000,28400000.000,22200000.000,-46100000.000,21200000.000,374000.000,176000.000
AssetImpairmentCharges,,,,,,,,,,,,,726000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,18000.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,1578000.000,911000.000,1253000.000,1222000.000,1036000.000,-6441000.000,1596000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,-2900000.000,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,6411000.000,-1600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9575000.000,,,,-43572000.000,,,,-54320000.000,,,,22276000.000,,
ComprehensiveIncomeNetOfTax,858000.000,,,,-1952000.000,,2126000.000,,-3544000.000,-2186000.000,-7166000.000,-21603000.000,-9615000.000,87000.000,-8090000.000
CostOfGoodsAndServicesSold,27874000.000,26763000.000,29538000.000,30358000.000,29573000.000,31976000.000,33248000.000,34118000.000,33127000.000,36039000.000,33458000.000,40678000.000,35082000.000,37711000.000,37292000.000
DebtIssuanceCosts,,,,,,,4400000.000,,,,,,,,
DepreciationDepletionAndAmortization,5560000.000,,,,5791000.000,,,,6123000.000,,,,7545000.000,,
EarningsPerShareBasic,0.020,0.090,0.050,0.570,0.010,0.060,0.040,0.040,-0.060,-0.040,-0.150,-0.380,-0.210,0.010,-0.160
EarningsPerShareDiluted,0.020,0.090,0.050,0.540,0.000,0.060,0.040,0.050,-0.060,-0.040,-0.150,-0.380,-0.210,0.010,-0.160
EffectOfExchangeRateOnCashAndCashEquivalents,-2686000.000,,,,-562000.000,,,,-724000.000,,,,159000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.336,,,,0.540,,,,0.282,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,-1000000.000,,787000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,11019000.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,-4604000.000,,,,-512000.000,,
ForeignCurrencyTransactionGainLossRealized,-388000.000,-291000.000,-502000.000,184000.000,-175000.000,74000.000,-218000.000,-257000.000,-778000.000,-301000.000,54000.000,-131000.000,84000.000,-13000.000,20000.000
FutureAmortizationExpenseAfterYearFive,,,,,2909000.000,,,,,,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,2153000.000,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,998000.000,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,1157000.000,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,1573000.000,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,2229000.000,,,,,,,,,,
GainLossOnDispositionOfAssets,-52000.000,,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,1416000.000,-572000.000,,2100000.000,934000.000,1300000.000,-234000.000,934000.000,,,,,,
GainLossOnSaleOfOtherInvestments,,,,,,,,,1925000.000,,,,296000.000,,
GrossProfit,53121000.000,57273000.000,56229000.000,62390000.000,60787000.000,63397000.000,60408000.000,68359000.000,60104000.000,65305000.000,62351000.000,62616000.000,59446000.000,64894000.000,60165000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1568000.000,5491000.000,3297000.000,7747000.000,408000.000,5327000.000,4105000.000,-151000.000,-6875000.000,-4438000.000,-12848000.000,-26663000.000,-15183000.000,267000.000,-11971000.000
IncomeTaxExpenseBenefit,412000.000,603000.000,669000.000,-21674000.000,137000.000,2028000.000,2130000.000,-2628000.000,-3714000.000,-2050000.000,-4392000.000,-6174000.000,-4280000.000,-15000.000,-3971000.000
IncomeTaxesPaid,1449000.000,,,,1126000.000,,,,1627000.000,,,,934000.000,,
IncreaseDecreaseInAccountsPayable,729000.000,,,,-2321000.000,,,,-4803000.000,,,,-7116000.000,,
IncreaseDecreaseInAccountsReceivable,759000.000,,,,-1394000.000,,,,-2662000.000,,,,-4894000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,-1005000.000,,
IncreaseDecreaseInDeferredRevenue,184000.000,,,,176000.000,,,,-598000.000,,,,-620000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-4375000.000,,,,-2965000.000,,,,-4841000.000,,,,-1623000.000,,
IncreaseDecreaseInInventories,1799000.000,,,,-963000.000,,,,6290000.000,,,,6329000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,-5121000.000,,,,950000.000,,,,-4959000.000,,,,4880000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1141000.000,,,,-842000.000,,,,4420000.000,,,,6396000.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,77000.000,,,,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,0.000,,,,,,,,
InterestExpense,2005000.000,2056000.000,1834000.000,1212000.000,1472000.000,1677000.000,1844000.000,2982000.000,6545000.000,6607000.000,6756000.000,7000000.000,7179000.000,7320000.000,7370000.000
InterestPaidNet,1481000.000,,,,1656000.000,,,,362000.000,,,,359000.000,,
InvestmentIncomeAmortizationOfPremium,736000.000,,,,269000.000,,,,631000.000,,,,1037000.000,,
InvestmentIncomeInterest,243000.000,232000.000,226000.000,207000.000,230000.000,203000.000,223000.000,246000.000,338000.000,305000.000,327000.000,317000.000,316000.000,281000.000,237000.000
NetCashProvidedByUsedInFinancingActivities,4684000.000,,,,4865000.000,,,,2392000.000,,,,6082000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4684000.000,,,,4865000.000,,,,2392000.000,,,,6082000.000,,
NetCashProvidedByUsedInInvestingActivities,7379000.000,,,,-58380000.000,,,,-48117000.000,,,,19048000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7379000.000,,,,-58380000.000,,,,-48117000.000,,,,19048000.000,,
NetCashProvidedByUsedInOperatingActivities,198000.000,,,,10505000.000,,,,-7871000.000,,,,-3013000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,198000.000,,,,10505000.000,,,,-7871000.000,,,,-3013000.000,,
NetIncomeLoss,1156000.000,4888000.000,2628000.000,29421000.000,271000.000,3299000.000,1975000.000,2477000.000,-3161000.000,-2388000.000,-8456000.000,-20489000.000,-10903000.000,282000.000,-8000000.000
OperatingExpenses,49403000.000,49667000.000,50822000.000,53710000.000,58866000.000,56758000.000,54441000.000,63296000.000,61892000.000,65419000.000,68791000.000,84177000.000,67960000.000,57589000.000,65079000.000
OperatingIncomeLoss,3718000.000,7606000.000,5407000.000,8680000.000,1921000.000,6639000.000,5967000.000,5063000.000,-1788000.000,-114000.000,-6440000.000,-21561000.000,-8514000.000,7305000.000,-4914000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,40000.000,,100000.000,,-25000.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-341000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,-2263000.000,,51000.000,,-358000.000,363000.000,1522000.000,-2049000.000,1547000.000,206000.000,-2797000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-2223000.000,,151000.000,,-383000.000,202000.000,1290000.000,-1114000.000,1288000.000,-195000.000,-90000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,8000.000,-422000.000,,-263000.000,-357000.000,2799000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,43000.000,,,,,,,,,-169000.000,190000.000,,4000.000,-44000.000,-92000.000
OtherNoncashIncomeExpense,,,,,-306000.000,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,-96000.000,88000.000,-23000.000,2748000.000,1898000.000,2279000.000,-33000.000,1712000.000,110000.000,14000.000,56000.000
PaymentsForProceedsFromHedgeFinancingActivities,,,,,10000000.000,10000000.000,10000000.000,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,4400000.000,4400000.000,4400000.000,1411000.000,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,83908000.000,,,,110762000.000,,,,110520000.000,,,,75725000.000,,
PaymentsToAcquireIntangibleAssets,313000.000,,,,758000.000,,,,870000.000,,,,3203000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,6747000.000,,,,14437000.000,,,,7290000.000,,,,4787000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,1755000.000,,,,1899000.000,,,,1712000.000,,,,1850000.000,,
ProceedsFromIssuanceOfWarrants,,,,,17100000.000,17100000.000,17100000.000,2386000.000,,,,,,,
ProceedsFromNotesPayable,,,,,100500000.000,100500000.000,100500000.000,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,-22000.000,,,,,,,,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,98790000.000,,,,67577000.000,,,,67137000.000,,,,102467000.000,,
ProceedsFromSaleAndMaturityOfOtherInvestments,,,,,,,,,3426000.000,,,,296000.000,,
ProceedsFromStockOptionsExercised,2939000.000,,,,2988000.000,,,,691000.000,,,,7144000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,11000.000,,,,12000.000,,
RepaymentsOfLongTermDebt,10000.000,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,13088000.000,13321000.000,13928000.000,12761000.000,13649000.000,13879000.000,13032000.000,14909000.000,15651000.000,17954000.000,16609000.000,18945000.000,13957000.000,13700000.000,13508000.000
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,4616000.000,,873000.000,-841000.000,-229000.000
Revenues,80995000.000,84036000.000,85767000.000,92748000.000,90360000.000,95373000.000,93656000.000,102477000.000,93231000.000,101344000.000,95809000.000,103294000.000,94528000.000,102605000.000,97457000.000
SalesRevenueNet,80995000.000,84036000.000,85767000.000,92748000.000,90360000.000,95373000.000,93656000.000,102477000.000,93231000.000,101344000.000,95809000.000,103294000.000,94528000.000,102605000.000,97457000.000
SellingGeneralAndAdministrativeExpense,35460000.000,35488000.000,36034000.000,40075000.000,44345000.000,41991000.000,40699000.000,45759000.000,43829000.000,45734000.000,45479000.000,47908000.000,50311000.000,49353000.000,47400000.000
ShareBasedCompensation,3094000.000,,,,3617000.000,3875000.000,3936000.000,3651000.000,3598000.000,4249000.000,4250000.000,3987000.000,3865000.000,3650000.000,3205000.000
StockIssuedDuringPeriodValueNewIssues,4694000.000,,,,4887000.000,,,,2403000.000,,,,8994000.000,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,,,,,,,,-1000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,54215000.000,54536000.000,54947000.000,-109102000.000,54985000.000,55207000.000,55265000.000,-110262000.000,54189000.000,54574000.000,54652000.000,-109074000.000,51967000.000,51674000.000,51529000.000
WeightedAverageNumberOfSharesOutstandingBasic,51766000.000,52272000.000,52517000.000,-104255000.000,52929000.000,53362000.000,53659000.000,-106475000.000,54189000.000,54574000.000,54652000.000,-109074000.000,51967000.000,51300000.000,51529000.000
