,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,6013000.000,6655000.000,7368000.000,3975000.000,5721000.000,5870000.000,5598000.000,2375000.000,3689000.000,6034000.000,5726000.000,4892000.000,6995000.000
AccruedAdvertisingCurrentAndNoncurrent,,,,,,,,261000.000,372000.000,528000.000,1207000.000,755000.000,1092000.000
AccruedIncomeTaxesCurrent,175000.000,297000.000,826000.000,492000.000,459000.000,186000.000,425000.000,87000.000,,,13000.000,13000.000,1000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20124000.000,20379000.000,20679000.000,20938000.000,21217000.000,21574000.000,15568000.000,15823000.000,16167000.000,16549000.000,16724000.000,17085000.000,15287000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,8000.000,29000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-2330000.000,-1908000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1580000.000,-1904000.000,-2262000.000,-1734000.000,-2322000.000,-1879000.000,-2023000.000,-2676000.000,-2548000.000,-1818000.000,-1495000.000,-1535000.000,-1423000.000
AdditionalPaidInCapital,20905000.000,20945000.000,20965000.000,21073000.000,21138000.000,21203000.000,21269000.000,21343000.000,21408000.000,21473000.000,21532000.000,21593000.000,21634000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,679000.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,150000.000,85000.000,665000.000,642000.000,678000.000,631000.000,679000.000,692000.000,57000.000,80.000,126000.000,131000.000,159000.000
Assets,71374000.000,78100000.000,80595000.000,70296000.000,73715000.000,83249000.000,83490000.000,74363000.000,72347000.000,79014000.000,82806000.000,71678000.000,79959000.000
AssetsCurrent,50895000.000,58771000.000,61252000.000,50659000.000,54347000.000,63567000.000,63867000.000,54789000.000,52338000.000,58451000.000,61893000.000,50955000.000,59007000.000
AssetsNoncurrent,15020000.000,13844000.000,13976000.000,14332000.000,13976000.000,14309000.000,14300000.000,14321000.000,14598000.000,15044000.000,15460000.000,15446000.000,15813000.000
BuildingsAndImprovementsGross,6485000.000,6558000.000,6625000.000,6636000.000,6770000.000,6822000.000,6865000.000,6865000.000,6992000.000,7000000.000,7010000.000,7010000.000,7027000.000
CapitalLeasedAssetsGross,,,,,,,130000.000,,,,130000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,90000.000,,,,47000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,43000.000,,,,43000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,4000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,43000.000,,,,4000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,3000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,90000.000,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,,,,,,,40000.000,,,,83000.000,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,,,,,281000.000,,
Cash,1476000.000,1289000.000,1033000.000,1150000.000,2871000.000,3434000.000,1785000.000,4933000.000,1984000.000,2258000.000,3059000.000,,
CashAndCashEquivalentsAtCarryingValue,1476000.000,1289000.000,1033000.000,1150000.000,2871000.000,3434000.000,1785000.000,4933000.000,1984000.000,2258000.000,3059000.000,3390000.000,3853000.000
CashSurrenderValueOfLifeInsurance,5392000.000,4695000.000,5056000.000,5511000.000,5648000.000,5882000.000,5907000.000,6365000.000,6753000.000,7054000.000,7586000.000,7690000.000,8050000.000
CashUninsuredAmount,,,,,,,1087000.000,,,,2573000.000,,
CommonStockParOrStatedValuePerShare,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.330,0.330,0.330,0.330
CommonStockSharesAuthorized,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000,12000000.000
CommonStockSharesIssued,7107400.000,7107400.000,7107400.000,7178400.000,7178400.000,7178400.000,7178400.000,7178400.000,7178400.000,7178400.000,7170800.000,7170800.000,7170800.000
CommonStockSharesOutstanding,6539580.000,6539580.000,6539580.000,6610580.000,6610580.000,6610580.000,6610580.000,6610580.000,6610580.000,6610580.000,6602980.000,6602980.000,6602980.000
CommonStockValue,2368000.000,2368000.000,2368000.000,2392000.000,2392000.000,2392000.000,2392000.000,2392000.000,2392000.000,2392000.000,2390000.000,2390000.000,2390000.000
DebtWeightedAverageInterestRate,,,,,,,,0.029,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,7273000.000,7242000.000,7392000.000,7549000.000,7675000.000,7730000.000,7780000.000,7845000.000,7944000.000,7896000.000,7910000.000,7846000.000,7946000.000
DeferredCompensationLiabilityCurrent,,,,,,,423000.000,,,,562000.000,,
DeferredFinanceCostsGross,,,,,,,105000.000,,,,170000.000,,
DeferredRevenueCurrent,,,,,,,1364000.000,,,,1435000.000,,
DeferredRevenueNoncurrent,,,,,,,374000.000,,,,362000.000,,
DeferredTaxAssetsGross,,,,,,,10118000.000,,,,11330000.000,,
DeferredTaxAssetsInventory,,,,,,,,,,,1197000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-375000.000,,,,-505000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,21000.000,28000.000,,,,
DeferredTaxAssetsNet,,,,,,,1389000.000,,,,1055000.000,,
DeferredTaxAssetsNetNoncurrent,326000.000,282000.000,297000.000,307000.000,345000.000,402000.000,544000.000,506000.000,499000.000,445000.000,322000.000,314000.000,307000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,600000.000,,,,686000.000,,
DeferredTaxAssetsOther,,,,,,,593000.000,,,,683000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,2494000.000,,,,2538000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,187000.000,,,,845000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,3610000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,397000.000,,,,439000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,8729000.000,8900000.000,9000000.000,9100000.000,10275000.000,10300000.000,10300000.000
DeferredTaxLiabilities,,,,,,,1764000.000,,,,1560000.000,,
DeferredTaxLiabilitiesCurrent,327000.000,292000.000,12000.000,12000.000,52000.000,169000.000,33000.000,15000.000,15000.000,55000.000,174000.000,176000.000,182000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,348000.000,,,,359000.000,,
DeferredTaxLiabilitiesNoncurrent,1474000.000,1203000.000,1159000.000,1155000.000,1090000.000,914000.000,886000.000,818000.000,803000.000,783000.000,653000.000,634000.000,623000.000
DeferredTaxLiabilitiesOther,,,,,,,514000.000,,,,536000.000,,
DepositsForeign,,,,,,,,,,,2917000.000,,
EmployeeRelatedLiabilitiesCurrent,1345000.000,1889000.000,2359000.000,1095000.000,1336000.000,1442000.000,2053000.000,1109000.000,1403000.000,1374000.000,1612000.000,1321000.000,1625000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,544000.000,,,,251000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,1600000.000,800000.000,800000.000,800000.000,1400000.000,1000000.000,1000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,300000.000,300000.000,300000.000,300000.000,400000.000,400000.000,400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,700000.000,300000.000,300000.000,300000.000,400000.000,400000.000,400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,800000.000,700000.000,700000.000,700000.000,800000.000,400000.000,400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,800000.000,800000.000,800000.000,800000.000,1000000.000,800000.000,800000.000
FiniteLivedIntangibleAssetsNet,,,,,,,7634000.000,7252000.000,7150000.000,7364000.000,7372000.000,7259000.000,7266000.000
IntangibleAssetsNetExcludingGoodwill,9168000.000,8721000.000,8431000.000,8306000.000,7768000.000,7786000.000,,,,,,,
InventoryNet,29156000.000,32487000.000,34093000.000,30154000.000,32627000.000,38946000.000,38068000.000,33115000.000,34586000.000,37507000.000,35810000.000,33707000.000,35715000.000
InventoryValuationReserves,,,,,151000.000,204000.000,263000.000,263000.000,296000.000,388000.000,383000.000,344000.000,384000.000
Land,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000,230000.000
Liabilities,37590000.000,43250000.000,44072000.000,32774000.000,35814000.000,44276000.000,43230000.000,36214000.000,35948000.000,41426000.000,42897000.000,33414000.000,41455000.000
LiabilitiesAndStockholdersEquity,71374000.000,78100000.000,80595000.000,70296000.000,73715000.000,83249000.000,83490000.000,74363000.000,72347000.000,79014000.000,82806000.000,71678000.000,79959000.000
LiabilitiesCurrent,28285000.000,34272000.000,34933000.000,23422000.000,26286000.000,34890000.000,33813000.000,26847000.000,26475000.000,32033000.000,33620000.000,24298000.000,32326000.000
LiabilitiesNoncurrent,9305000.000,8978000.000,9139000.000,9352000.000,9528000.000,9386000.000,9417000.000,9367000.000,9473000.000,9393000.000,9277000.000,9116000.000,9129000.000
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,11240000.000,2667000.000,11924000.000,7422000.000,7143000.000,6853000.000,8369000.000,4652000.000,5441000.000
LoansPayableToBankCurrent,,,18655000.000,13352000.000,,,,,,,,,
LongTermDebt,,,,,,,20284000.000,,,,20673000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,20284000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,20673000.000,,
MachineryAndEquipmentGross,18868000.000,19076000.000,19191000.000,19377000.000,19609000.000,19895000.000,13796000.000,13981000.000,14356000.000,14838000.000,14937000.000,15122000.000,13169000.000
MinorityInterest,28000.000,0.000,,,,,,,,,,,
NoncurrentAssets,,,,,,,19623000.000,,,,20913000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1113000.000,,,,1509000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,425000.000,,,,615000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,65000.000,,,,65000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,68000.000,,,,65000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,109000.000,,,,197000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,266000.000,,,,453000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,180000.000,,,,114000.000,,
OtherAccruedLiabilitiesCurrent,2834000.000,2808000.000,2854000.000,2822000.000,2950000.000,2955000.000,3368000.000,3889000.000,4142000.000,3393000.000,3102000.000,2933000.000,2904000.000
OtherAssetsCurrent,2805000.000,2931000.000,2726000.000,2347000.000,2494000.000,3293000.000,3071000.000,3114000.000,3465000.000,3448000.000,3686000.000,3820000.000,3722000.000
OtherAssetsNoncurrent,134000.000,146000.000,192000.000,208000.000,215000.000,239000.000,215000.000,198000.000,196000.000,181000.000,180000.000,183000.000,190000.000
OtherLiabilitiesNoncurrent,558000.000,533000.000,588000.000,648000.000,763000.000,742000.000,751000.000,704000.000,726000.000,714000.000,714000.000,636000.000,560000.000
OtherReceivables,,,,,,,,,,,1168000.000,1276000.000,1302000.000
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
PreferredStockRedemptionPricePerShare,,,,,,,0.010,,,,0.010,,
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,,,0.000,0.000,,,,0.000,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,1821000.000,1824000.000,2170000.000,2096000.000,2287000.000,2202000.000,2518000.000,2544000.000,2420000.000
ProductWarrantyAccrual,,,,,828000.000,1039000.000,1040000.000,892000.000,639000.000,800000.000,1113000.000,991000.000,
ProductWarrantyAccrualClassifiedCurrent,779000.000,1023000.000,1191000.000,962000.000,828000.000,1039000.000,1040000.000,892000.000,639000.000,800000.000,1113000.000,991000.000,853000.000
PropertyPlantAndEquipmentGross,25353000.000,25634000.000,25816000.000,26013000.000,26379000.000,26717000.000,20661000.000,20846000.000,21348000.000,21838000.000,21947000.000,22132000.000,20196000.000
PropertyPlantAndEquipmentNet,5459000.000,5485000.000,5367000.000,5305000.000,5392000.000,5373000.000,5323000.000,5253000.000,5411000.000,5519000.000,5453000.000,5277000.000,5139000.000
PurchaseCommitmentRemainingMinimumAmountCommitted,,,,,,,,,24169000.000,22667000.000,14266000.000,19889000.000,18864000.000
ReceivablesNetCurrent,17458000.000,22064000.000,23400000.000,17008000.000,16355000.000,17894000.000,20943000.000,13627000.000,12303000.000,15238000.000,19338000.000,10038000.000,15717000.000
RetainedEarningsAccumulatedDeficit,15900000.000,17278000.000,19289000.000,19628000.000,20530000.000,21094000.000,22459000.000,20927000.000,18984000.000,19378000.000,21319000.000,19653000.000,19740000.000
