,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,162286.000,173179.000,182697.000,194874.000,115510.000,132002.000,152132.000,145071.000,188990.000,171789.000,180057.000,209679.000,206193.000,212508.000,,62274.000,43759.000,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,69802.000,,,187567.000,182497.000,179599.000,181327.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,5026.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000,5026.000
AccountsReceivableNetCurrent,17465.000,12645.000,12395.000,12370.000,,,,1500.000,1650.000,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,44000.000,,,,,1500.000,1500.000,1500.000,17640.000,,6000.000,6900.000,6900.000,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,20010.000,20010.000,176654.000,210483.000,181603.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20771.000,26065.000,29732.000,31612.000,47681.000,54705.000,,66460.000,,71125.000,71687.000,64993.000,65555.000,73373.000,73992.000,73992.000,73992.000,73992.000,,,
AdditionalPaidInCapitalCommonStock,7434870.000,7556057.000,7673372.000,7790139.000,7938818.000,7938818.000,7938818.000,7940951.000,7940951.000,7940951.000,8166451.000,8166451.000,9555084.000,9760054.000,10077915.000,10079515.000,10227530.000,10335890.000,10512630.000,10552519.000,10556516.000
Assets,2895931.000,1189066.000,705728.000,623976.000,483487.000,293483.000,223709.000,103741.000,171234.000,85954.000,106717.000,93494.000,103559.000,2987.000,8177.000,8624.000,9050.000,2448.000,81658.000,52145.000,9545.000
AssetsCurrent,2844069.000,1141547.000,661520.000,581596.000,457177.000,141209.000,130643.000,96260.000,168727.000,83088.000,104413.000,91752.000,102379.000,2369.000,8177.000,8624.000,9050.000,2448.000,81658.000,52145.000,9545.000
AssetsFairValueDisclosure,,,,,,,,,,,,84000.000,77500.000,,,,,,,,
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,70000.000,70000.000,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,94000.000,87750.000,165000.000,,95550.000,14000.000,7500.000,,,,,,,,
AssetsOfWhollyOwnedRealEstateInvestmentSubsidiaries,,,,,,132988.000,80348.000,0.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,82400.000,108000.000,105000.000,105000.000,94000.000,87750.000,165000.000,80500.000,95550.000,14000.000,7500.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,558604.000,289102.000,84325.000,8826.000,5318.000,1209.000,36643.000,7010.000,2077.000,1088.000,7363.000,6252.000,7239.000,2369.000,2177.000,1724.000,2150.000,2448.000,81658.000,52145.000,9545.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,49000000000.000,49000000000.000,4900000000.000,4900000000.000,49000000000.000,4900000000.000,49000000000.000,4900000000.000,4900000000.000,4900000000.000,4900000000.000,4900000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000
CommonStockSharesIssued,787862984.000,794275484.000,798360078.000,803293175.000,880325835.000,880325835.000,880325835.000,878192504.000,878192504.000,878192502.000,919192502.000,919192504.000,459596.000,10566969.000,10695033.000,10695033.000,10837142.000,10904564.000,11164564.000,11191831.000,11195831.000
CommonStockSharesOutstanding,787862984.000,794275484.000,798360078.000,803293175.000,880325835.000,880325835.000,880325835.000,878192504.000,878192504.000,878192502.000,919192502.000,919192504.000,459596.000,10566969.000,10695033.000,10695033.000,10837142.000,10904564.000,11164564.000,11191831.000,11195831.000
CommonStockValue,787863.000,794275.000,798361.000,803294.000,880326.000,880326.000,880326.000,878193.000,878193.000,878193.000,919193.000,919193.000,460.000,10567.000,10695.000,10695.000,10822.000,10905.000,11165.000,11193.000,11196.000
CumulativeEarningsDeficit,,,,,,,8860936.000,8968343.000,8967387.000,9059292.000,9393197.000,9487192.000,9979426.000,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,,,,,0.500,0.500,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,30627.000,,,,,,,,
DeferredRevenue,,,,,0.000,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,343887.000,95940.000,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,203000.000,,,,240000.000,,,,510000.000,,,,530300.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,-203000.000,,,,-240000.000,,,,510000.000,,,,530300.000,,,
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,,,,,,76696.000,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,76696.000,,,,,,,,
DerivativeLiabilityFairValueOfCollateral,,,,,,,,,,,,,76696.000,76162.000,,,,,,,
DueFromRelatedParties,,,,,,,79184.000,79184.000,79184.000,134219.000,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,202119.000,229569.000,151885.000,155885.000,,,,23674.000,,,
Liabilities,601382.000,364328.000,471125.000,,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,2895931.000,1189066.000,705728.000,623976.000,483487.000,293483.000,223709.000,103741.000,171234.000,85954.000,106717.000,93494.000,103559.000,2987.000,8177.000,8624.000,9050.000,2448.000,81658.000,52145.000,9545.000
LiabilitiesCurrent,506173.000,269119.000,471125.000,350883.000,227328.000,243821.000,265501.000,252940.000,319477.000,326102.000,414270.000,495042.000,527341.000,421369.000,353367.000,400081.000,289044.000,227767.000,219467.000,208569.000,205969.000
MandatorilyRedeemablePreferredStockFairValueDisclosure,,,,,,,,,,,,,470000.000,470000.000,,,,,,,
MarketableSecuritiesCurrent,2260800.000,837400.000,,,,,,,,,,,,,,,,,,,
MarketableSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,70000.000,70000.000,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,,,,,0.425,,,,0.443,,,,,,,,,,,
NotesAndLoansPayableCurrent,,,,,3000.000,2000.000,3250.000,1250.000,18568.000,15068.000,27068.000,50768.000,87541.000,47950.000,42950.000,47950.000,24500.000,11500.000,,,9500.000
NotesPayable,,,,,3000.000,2000.000,,,,15068.000,,,,114700.000,42950.000,,,,,,
NotesPayableCurrent,,,,59000.000,,,,,,,,,,,,,,,10500.000,9500.000,
NotesPayableRelatedPartiesClassifiedCurrent,,,95209.000,97009.000,108818.000,109819.000,110119.000,106619.000,111919.000,134219.000,202119.000,229569.000,151885.000,155885.000,58935.000,74348.000,34156.000,23674.000,21444.000,14444.000,10116.000
NotesPayableRelatedPartiesNoncurrent,95209.000,95209.000,0.000,,,,,,,,96209.000,70000.000,70000.000,70000.000,,,,,,,
OperatingLossCarryforwards,,,,,,580000.000,,,,686000.000,,,,1366000.000,,,,1527000.000,,,
PercentageOfInterestBearingDomesticDepositsToDepositsMoneyMarket,,,,,,,,,,,0.180,0.180,0.180,0.180,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,100000000.000,10000000.000,10000000.000,100000000.000,10000000.000,10000000.000,10000000.000,100000000.000,100000000.000,100000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000,,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,7200.000,2400.000,2400.000,2400.000,,35000.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,73991.000,,,,73991.000,,,,,,,
PropertyPlantAndEquipmentNet,51862.000,47519.000,44208.000,42380.000,26310.000,19286.000,12718.000,7481.000,2507.000,2866.000,2304.000,1742.000,1180.000,618.000,,,,,,,
RealEstateHeldForDevelopmentAndSaleSubsidiary,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
RetainedEarningsAccumulatedDeficit,-5928784.000,-7526194.000,-8237730.000,-8320940.000,-8562985.000,-8769482.000,-8860936.000,-8968343.000,-8967387.000,-9059292.000,-9393197.000,-9487192.000,-9979426.000,-10189003.000,-10433800.000,-10481667.000,-10508346.000,-10572114.000,-10661604.000,-10720136.000,-10764136.000
StockholdersEquity,2294549.000,824738.000,234603.000,273093.000,256159.000,49662.000,-41792.000,-149199.000,-148243.000,-240148.000,-307553.000,-401548.000,-423782.000,-418382.000,-345190.000,-391457.000,-279994.000,-225319.000,-137809.000,-156424.000,-196424.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2294549.000,824738.000,234603.000,,,,,,,,,,,,,,,,,,
