,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-11-30,2015-02-28,2015-08-31,2015-11-30,2016-02-29,2016-11-30,2017-02-28
AdvertisingExpense,,,,,29748.000,,,,,,79351.000,125069.000,106378.000,80564.000,62859.000,180844.000,133783.000
AdvertisingRevenue,29980.000,8700.000,8100.000,5400.000,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,2152.000,,,,,,2433.000,,,,
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,,,,,,,,,538673.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,207404.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,29265.000,-444014.000,-2267.000,-7184.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,142403.000,,,,,,2331.000,,,,,,-236194.000,,,,
ComprehensiveIncomeNetOfTax,,,,,-271660.000,-333332.000,-5842.000,175897.000,1396373.000,,-1108119.000,-451036.000,-848775.000,-752071.000,950419.000,-1157610.000,-16465198.000
CostOfGoodsAndServicesSold,,,,,267154.000,186788.000,172176.000,217023.000,232905.000,199144.000,205806.000,290952.000,246244.000,265973.000,249155.000,220525.000,565236.000
CostOfServices,180005.000,112943.000,154181.000,239736.000,,,,,,,,,,,,,
DeferredRevenuePeriodIncreaseDecrease,,,,,,,-91413.000,,,,,,,,,,
Depreciation,,,,,,,4270.000,,,,,,3473.000,,,,
DepreciationAndAmortization,,,,,,,6422.000,,,,,,5906.000,,,,
DepreciationDepletionAndAmortization,3837.000,,,,,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,,,,,,,,38340.000,0.000,15149126.000
EarningsPerShareBasic,,-0.060,0.000,,-0.060,-0.070,0.000,0.030,0.220,-0.070,-0.010,-0.060,-0.100,-0.090,-0.090,,
EarningsPerShareBasicAndDiluted,-0.010,,,,,,,,,,,,,,,-0.040,-2.130
EarningsPerShareDiluted,,-0.060,0.000,,,,,,,,,-0.040,-0.080,-0.060,,,
FeesAndCommissions,,,,,304364.000,130278.000,0.000,0.000,0.000,0.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,33738.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,253559.000,332235.000,323830.000,616162.000,403197.000,345887.000,287467.000,269719.000,399495.000,727486.000,334116.000,350246.000,515406.000,613974.000,648732.000,1207803.000,1122287.000
GrossProfit,37586.000,,,,192880.000,125124.000,352835.000,602954.000,1132647.000,992719.000,313600.000,488873.000,-79916.000,23290.000,-57203.000,290419.000,-67349.000
IncomeLossFromContinuingOperations,,,-425195.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,-0.060,-0.110,-0.100,0.120,,
IncomeTaxesPaid,0.000,,,,,,0.000,,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,-993.000,,,,,,4294.000,,,,,,36677.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-8631.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,-2486.000,,,,,,,,,,,,-1838.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,-26347.000,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,-15778.000,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,-29910.000,,,,,,,,,,,,-48588.000,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,-29157.000,,,,,,-6288.000,,,,
IncreaseDecreaseInOtherCurrentAssets,-3159.000,,,,,,-1472.000,,,,,,-10735.000,,,,
IncreaseDecreaseInReceivables,,,,,,,-4377.000,,,,,,,,,,
InterestExpense,,,,,30057.000,30057.000,30057.000,-43153.000,29916.000,94587.000,8153.000,18109.000,0.000,4100.000,9873.000,57921.000,10892.000
InterestPaid,,,,,,,0.000,,,,,,0.000,,,,
InterestPaidNet,0.000,,,,,,,,,,,,,,,,
MarketableSecuritiesGainLoss,,,,,,,,,,,,,,,,883807.000,35151.000
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,,,20833.000,,64020.000,,
MarketableSecuritiesUnrealizedGainLoss,,,,,-1542.000,13501.000,-7609.000,-56989.000,,,,,,,,,
MarketingAndAdvertisingExpense,40322.000,39519.000,52135.000,,,96013.000,33544.000,57196.000,52940.000,51451.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,444000.000,,,,,,,,,,,,530000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,444000.000,,,,,,,,,,,,530000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,506.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,506.000,,,,
NetCashProvidedByUsedInOperatingActivities,-297637.000,,,,,,-334775.000,,,,,,-766700.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-297637.000,,,,,,-334775.000,,,,,,-766700.000,,,,
NetIncomeLoss,-256295.000,-308959.000,-458933.000,-1181971.000,-270118.000,-346833.000,1767.000,232886.000,857700.000,57237.000,-78755.000,-448565.000,-748802.000,-684608.000,-714647.000,-270057.000,-1291014.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,,-752987.000,-309033.000,-16504093.000
NoncashOrPartNoncashAcquisitionPayablesAssumed1,150000.000,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,,,,,,,,,,,,-462123.000,-47102.000,-13360.000,54147.000,828171.000,32405.000
OperatingExpenses,,,,,,,,,,,413467.000,475315.000,621784.000,694538.000,711591.000,1388647.000,1256070.000
OperatingIncomeLoss,,,,,-240061.000,-316776.000,31824.000,267039.000,680212.000,222782.000,-99867.000,13558.000,-701700.000,-671248.000,-768794.000,-1098228.000,-1323419.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,,,,,,,-1029364.000,-2471.000,-99973.000,-67463.000,1703406.000,-848577.000,38895.000
OtherIncome,,,,,20930.000,3450.000,5845.000,3224.000,2056.000,1875.000,1315.000,5477.000,4165.000,174.000,,0.000,0.000
OtherNoncashIncome,,,,,,,-205061.000,,,,,,19998.000,,,,
OtherOperatingIncome,,,,,,,,,,,,,12624.000,12316.000,12080.000,2285.000,8146.000
OtherSalesRevenueNet,11690.000,9156.000,8615.000,-137.000,,,,,,,,,,,,,
PaymentsForOtherTaxes,13245.000,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,100000.000,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,-3960.000,,,,,,2894.000,,,,,,10070.000,,,,
PreferredStockDividendsAndOtherAdjustments,,,,,,,,,,,,,,,0.000,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,49000.000,2250.000,,38976.000,63953.000
ProceedsFromIssuanceOfDebt,,,,,,,340000.000,,,,,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,,,,,,530000.000,,,,
ProceedsFromIssuanceOfPrivatePlacement,544000.000,,,,,,,,,,,,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,,,10576.000,,,,
RentalIncomeNonoperating,,,,,,,,,,,,,10000.000,,,,
RevenueOtherFinancialServices,,,87550.000,,,,,,,,,,,,,,
Revenues,217591.000,175738.000,230059.000,273717.000,460034.000,311912.000,525011.000,819977.000,1365552.000,1191863.000,519406.000,779825.000,166328.000,289263.000,191952.000,510944.000,497887.000
SalesCommissionsAndFees,,,158846.000,,,,,,,,,,,,,,
SalesRevenueNet,217591.000,175738.000,230059.000,273717.000,439104.000,308462.000,519166.000,816753.000,1363496.000,1189988.000,518091.000,774348.000,149539.000,276773.000,179872.000,508659.000,489741.000
ServicingFeesNet,,,,,37301.000,52826.000,346814.000,644680.000,1174105.000,1000917.000,339840.000,596190.000,51783.000,177965.000,35833.000,278850.000,301367.000
ShareBasedCompensation,,,,,,,,,,,,,0.000,,,,
SubscriptionRevenue,175921.000,157882.000,125794.000,92730.000,97439.000,125358.000,172352.000,172073.000,189391.000,189071.000,178251.000,178158.000,101921.000,98982.000,144039.000,232094.000,196520.000
WeightedAverageNumberOfDilutedSharesOutstanding,,5056953.000,42030579.000,,4872491.000,4934991.000,5969585.000,5969585.000,6268820.000,-11938473.000,,10967841.000,9719590.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,7240835.000,7249305.000,7724305.000,7724305.000,7724305.000,,
WeightedAverageNumberOfSharesOutstandingBasic,41183004.000,4872491.000,34250579.000,-75313620.000,,,,,,,,7249305.000,7724305.000,,7724305.000,8116750.000,7751805.000
