,2011-12-31,2012-12-31
AcquisitionCosts,1694760.000,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,16821.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,664148.000,211721.000
AmortizationOfFinancingCosts,389488.000,403465.000
AssetManagementCosts,,489180.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4878396.000,1014434.000
DepreciationAndAmortization,5520415.000,7013838.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,9370216.000,11436543.000
Dividends,3750262.000,4580221.000
EarningsPerShareBasic,-0.660,-0.200
EarningsPerShareDiluted,-0.660,-0.200
EquityMethodInvestmentDividendsOrDistributions,169947.000,0.000
FeesAndCommissions,-1721567.000,
GeneralAndAdministrativeExpense,2056231.000,2018145.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5080018.000,-1947680.000
IncomeLossFromEquityMethodInvestments,169947.000,0.000
IncreaseDecreaseDueFromAffiliates,,353907.000
IncreaseDecreaseInAccruedLiabilities,812473.000,
IncreaseDecreaseInDeferredCompensation,16821.000,0.000
IncreaseDecreaseInDueFromAffiliatesCurrent,19961.000,
IncreaseDecreaseInDueToAffiliatesCurrent,-543333.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,549467.000,-206916.000
IncreaseDecreaseInRestrictedCash,-30491.000,-210649.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,499825.000,138765.000
InterestExpense,8681144.000,
InterestIncomeOperating,15603.000,8670.000
InterestPaid,8088873.000,8602899.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,973574.000
NetCashProvidedByUsedInFinancingActivities,66969010.000,-2030135.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,66969010.000,-2030135.000
NetCashProvidedByUsedInInvestingActivities,-62327115.000,-2084796.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-62327115.000,-2084796.000
NetCashProvidedByUsedInOperatingActivities,236501.000,5129365.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,236501.000,5129365.000
NetIncomeLoss,-3983368.000,-1542653.000
NetIncomeLossAttributableToNoncontrollingInterest,-926703.000,-405027.000
OperatingExpenses,29277980.000,32670993.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,21769599.000,
OtherIncome,2412760.000,3254227.000
PaymentOfFinancingAndStockIssuanceCosts,,267180.000
PaymentsForRepurchaseOfCommonStock,1765375.000,1177149.000
PaymentsOfDistributionsToAffiliates,,-442943.000
PaymentsOfDividends,1784862.000,3340759.000
PaymentsOfDividendsMinorityInterest,543821.000,973574.000
PaymentsOfLoanCosts,767690.000,188578.000
PaymentsOfOrdinaryDividends,-543821.000,
PaymentsOfStockIssuanceCosts,664148.000,211721.000
PaymentsToAcquireAndDevelopRealEstate,64408667.000,3750895.000
ProceedsFromIssuanceOfCommonStock,20372585.000,5974294.000
ProceedsFromIssuanceOfSecuredDebt,48050811.000,13000000.000
ProceedsFromMinorityShareholders,6073504.000,0.000
ProceedsFromRealEstateAndRealEstateJointVentures,,0.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-155988.000,
ProfitLoss,-4910071.000,-1947680.000
PropertyManagementFeePercentFee,,0.003
RealEstateAccumulatedDepreciationDepreciationExpense,,5654306.000
RealEstateTaxExpense,1955214.000,2207713.000
RepaymentsOfSecuredDebt,260466.000,14984105.000
Revenues,24197962.000,30723253.000
SalesRevenueNet,21785202.000,27469026.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,1750485.000,1171819.000
StockIssuedDuringPeriodValueNewIssues,20372585.000,5974294.000
StockRedeemedOrCalledDuringPeriodValue,1765375.000,1177149.000
SubsequentEventAmount,,3500000.000
UnusualOrInfrequentItemInsuranceProceeds,,-1455450.000
WeightedAverageNumberOfDilutedSharesOutstanding,6061726.000,7578533.000
WeightedAverageNumberOfSharesOutstandingBasic,6061726.000,7578533.000
