,2011-11-30,2012-05-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-04-30,2014-10-31
AmortizationOfIntangibleAssets,,,,,,,384615.000,376922.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9393.000,,-33.000,,,38079.000,
ComprehensiveIncomeNetOfTax,,,,,,,-805921.000,-6041935.000
Depreciation,,,,,,,650.000,875.000
DepreciationDepletionAndAmortization,,,,,,,650.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,-0.010,-0.010,-0.030,-0.220
GainsLossesOnExtinguishmentOfDebt,,,0.000,,,,,-5198700.000
GeneralAndAdministrativeExpense,2388.000,472.000,413.000,293.000,3926.000,,80544.000,110091.000
IncomeTaxCreditsAndAdjustments,,,,,,,-2306.000,
IncomeTaxesPaidNet,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,16790.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,12320.000,,-6752.000,,,251923.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,8349.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,0.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,-35799.000,,,,
InterestExpense,,,,,,72.000,,
InterestPaid,,0.000,,,,,,
ManagementFeeExpense,,,,,,,249332.000,
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,236000.000
NetCashProvidedByUsedInFinancingActivities,,-5449.000,,-33.000,,,145118.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5449.000,,-33.000,,,145118.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-4457.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-4457.000,
NetCashProvidedByUsedInOperatingActivities,,-3944.000,,,,,-102582.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-3944.000,,,,,-102582.000,
NetIncomeLoss,,-16264.000,-5705.000,-44899.000,-65936.000,-64810.000,-793559.000,-6117165.000
NonoperatingIncomeExpense,,,,,,-72.000,2306.000,236000.000
NotesAssumed1,,,,,,,15000.000,
OperatingExpenses,3797.000,16264.000,5705.000,44899.000,65936.000,64738.000,795865.000,6358165.000
OperatingIncomeLoss,,,-5705.000,-44899.000,-65936.000,-64738.000,-795865.000,-6353165.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,-12362.000,75230.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,-12362.000,75230.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,4457.000,
ProceedsFromIssuanceOfCommonStock,,12551.000,,,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,,,125000.000,
ProceedsFromRelatedPartyDebt,,0.000,,,,,20118.000,
ProfessionalAndContractServicesExpense,,,,,,,313042.000,658729.000
ProfessionalFees,1409.000,15792.000,5292.000,8807.000,6205.000,5739.000,9055.000,12848.000
ProfitLoss,-3797.000,-16264.000,,,,,,
RepaymentsOfRelatedPartyDebt,,-18000.000,,33.000,,,,
ResearchAndDevelopmentExpense,,,,,,,7959.000,
Revenues,0.000,,0.000,,,,,5000.000
SalesRevenueNet,0.000,,0.000,,,,,5000.000
ShareBasedCompensation,,,,,,,249332.000,
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,,,,,,,42500.000,
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,,93.000,
TechnologyServicesCosts,,,,,55805.000,58999.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,11447942.000,12589276.000,10361015.000,26412053.000,27896371.000
