,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AccretionExpense,,20000000.000,17000000.000,16000000.000,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,219000000.000,,
AdvertisingExpense,,1900000000.000,1600000000.000,1500000000.000,1100000000.000,850000000.000,684000000.000
AllocatedShareBasedCompensationExpense,,14000000.000,15000000.000,12000000.000,8000000.000,,
AmortizationOfDebtDiscountPremium,,,,,,35000000.000,50000000.000
AmortizationOfFinancingCosts,,21000000.000,18000000.000,21000000.000,38000000.000,25000000.000,31000000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,81000000.000
AmortizationOfIntangibleAssets,,,56000000.000,28000000.000,18000000.000,7000000.000,5000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,5000000.000,0.000
AssetImpairmentCharges,,649000000.000,330000000.000,233000000.000,63000000.000,274000000.000,427000000.000
CapitalExpendituresIncurredButNotYetPaid,,52000000.000,30000000.000,41000000.000,25000000.000,27000000.000,18000000.000
CapitalLeaseObligationsIncurred,17000000.000,3000000.000,61000000.000,31000000.000,45000000.000,6000000.000,25000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-314000000.000,-612000000.000,-138000000.000,419000000.000,-778000000.000,-12000000.000,48000000.000
CashDivestedFromDeconsolidation,,,,,207000000.000,0.000,0.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,-75000000.000,0.000,0.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,43000000.000,0.000,0.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,32000000.000,0.000,0.000,,,
CommonStockDividendsShares,,,45000000.000,,,,
ComprehensiveIncomeNetOfTax,,,-846000000.000,-1023000000.000,-2597000000.000,-1017000000.000,-1855000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-124000000.000,260000000.000,-438000000.000,1000000.000,-7000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,222000000.000,-3980000000.000,-970000000.000,-763000000.000,-3035000000.000,-1016000000.000,-1862000000.000
CostOfGoodsAndServicesSold,31448000000.000,30966000000.000,29340000000.000,27433000000.000,24049000000.000,,
CostOfMerchandiseSalesBuyingAndOccupancyCosts,,,,,24049000000.000,19336000000.000,17452000000.000
CostsAndExpenses,42852000000.000,43068000000.000,40692000000.000,37115000000.000,32706000000.000,26146000000.000,24116000000.000
CurrentFederalTaxExpenseBenefit,,19000000.000,17000000.000,2000000.000,19000000.000,11000000.000,13000000.000
CurrentForeignTaxExpenseBenefit,,2000000.000,27000000.000,47000000.000,21000000.000,17000000.000,18000000.000
CurrentIncomeTaxExpenseBenefit,,21000000.000,59000000.000,43000000.000,59000000.000,48000000.000,47000000.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,15000000.000,-6000000.000,19000000.000,20000000.000,16000000.000
DeconsolidationGainOrLossAmount,,,,,70000000.000,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,1357000000.000,8000000.000,96000000.000,70000000.000,-239000000.000,-87000000.000
DeferredForeignIncomeTaxExpenseBenefit,,26000000.000,18000000.000,47000000.000,135000000.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,,1348000000.000,-15000000.000,101000000.000,66000000.000,-305000000.000,-221000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-35000000.000,-41000000.000,-42000000.000,-139000000.000,-66000000.000,-134000000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,123000000.000,262000000.000,255000000.000,199000000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,189000000.000,195000000.000,,,,
DefinedContributionPlanCostRecognized,,11000000.000,10000000.000,8000000.000,4000000.000,0.000,0.000
Depreciation,,,778000000.000,703000000.000,563000000.000,415000000.000,370000000.000
DepreciationAndAmortization,900000000.000,853000000.000,830000000.000,732000000.000,581000000.000,422000000.000,375000000.000
DividendsCommonStockPaidinkind,,74000000.000,0.000,,,,
EarningsPerShareBasic,1.190,-29.400,-8.780,-12.870,-15.820,-10.590,-20.780
EarningsPerShareDiluted,1.190,-29.400,-8.780,-12.870,-15.820,-10.590,-20.780
EffectOfExchangeRateOnCashAndCashEquivalents,57000000.000,,1000000.000,-38000000.000,-3000000.000,0.000,0.000
EffectOfLIFOInventoryLiquidationOnIncome,,,,,32000000.000,2000000.000,12000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.782,0.044,0.148,0.074,-0.186,0.073
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.350,-0.350,-0.350,-0.350,-0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1.041,0.235,0.740,0.441,0.374,-0.411
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,-0.032,-0.157,0.005,-0.003,-0.001
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,,0.000,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,0.114,0.102,0.000,0.000,-0.049,0.060
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.002,-0.005,0.009,0.002,0.004,0.011
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,0.005,0.061,-0.007,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.013,-0.030,-0.035,-0.046,-0.018,0.030
EffectiveIncomeTaxRateReconciliationTaxCredits,,-0.015,-0.010,-0.013,-0.009,0.007,-0.003
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.007,-0.005,-0.014,-0.027,-0.003,0.000
ExtinguishmentOfDebtAmount,,10000000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,56000000.000,,,,,
FutureAmortizationExpenseAfterYearFive,,111000000.000,,,,,
FutureAmortizationExpenseYearFive,,8000000.000,,,,,
FutureAmortizationExpenseYearFour,,11000000.000,,,,,
FutureAmortizationExpenseYearOne,,52000000.000,,,,,
FutureAmortizationExpenseYearThree,,22000000.000,,,,,
FutureAmortizationExpenseYearTwo,,30000000.000,,,,,
GainLossOnDispositionOfAssets,67000000.000,64000000.000,468000000.000,667000000.000,207000000.000,743000000.000,247000000.000
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,-1000000.000,-2000000.000,,,,
GainLossOnSaleOfInvestments,,,28000000.000,169000000.000,105000000.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,2000000.000,,,,,
GoodwillAcquiredDuringPeriod,,1700000000.000,1700000000.000,,,,
GoodwillImpairmentLoss,,551000000.000,295000000.000,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,167000000.000,167000000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,16000000.000,35000000.000,220000000.000,34000000.000,94000000.000,46000000.000
IncomeLossFromContinuingOperations,,-3113000000.000,-930000000.000,-1365000000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-1809000000.000,-1226000000.000,-1610000000.000,-1560000000.000,-1420000000.000,-2429000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,58000000.000,216000000.000,638000000.000,-125000000.000,35000000.000,34000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,186000000.000,-1751000000.000,-1010000000.000,-972000000.000,-1685000000.000,-1385000000.000,-2395000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-3120000000.000,-1054000000.000,-1116000000.000,,,
IncomeLossFromContinuingOperationsPerBasicShare,,-29.150,-8.780,-12.870,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,-29.150,-8.780,-12.870,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-27000000.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-27000000.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.250,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.250,0.000,0.000,,,
IncomeLossFromEquityMethodInvestments,,27000000.000,47000000.000,185000000.000,37000000.000,-59000000.000,-35000000.000
IncomeTaxExpenseBenefit,36000000.000,1369000000.000,44000000.000,144000000.000,125000000.000,-257000000.000,-174000000.000
IncomeTaxesPaidNet,59000000.000,94000000.000,40000000.000,21000000.000,119000000.000,45000000.000,23000000.000
IncreaseDecreaseInAccountsPayableTrade,-264000000.000,-134000000.000,-117000000.000,-230000000.000,-528000000.000,-47000000.000,-526000000.000
IncreaseDecreaseInDeferredIncomeTaxes,20000000.000,533000000.000,206000000.000,441000000.000,719000000.000,519000000.000,987000000.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,,,,,,-66000000.000,-15000000.000
IncreaseDecreaseInInventories,366000000.000,-545000000.000,-427000000.000,-446000000.000,-1091000000.000,229000000.000,-1213000000.000
IncreaseDecreaseInOtherOperatingAssets,-4000000.000,-67000000.000,100000000.000,-43000000.000,37000000.000,-68000000.000,52000000.000
IncreaseDecreaseInOtherOperatingLiabilities,140000000.000,70000000.000,40000000.000,-203000000.000,4000000.000,-90000000.000,118000000.000
InterestExpense,310000000.000,289000000.000,267000000.000,254000000.000,313000000.000,323000000.000,404000000.000
InterestExpenseDebt,,248000000.000,232000000.000,217000000.000,238000000.000,223000000.000,288000000.000
InterestIncomeExpenseNonoperatingNet,,-3000000.000,2000000.000,2000000.000,4000000.000,4000000.000,3000000.000
InterestPaid,180000000.000,223000000.000,199000000.000,206000000.000,230000000.000,252000000.000,275000000.000
InvestmentIncomeInterest,,4000000.000,7000000.000,4000000.000,3000000.000,1000000.000,1000000.000
InvestmentIncomeNet,36000000.000,41000000.000,94000000.000,207000000.000,132000000.000,-62000000.000,-26000000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,69000000.000,,50000000.000,233000000.000,,,
MinorityInterestPeriodIncreaseDecrease,-581000000.000,-43000000.000,-10000000.000,,,,
NetCashProvidedByUsedInFinancingActivities,-95000000.000,-28000000.000,-27000000.000,902000000.000,285000000.000,-364000000.000,1185000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-95000000.000,47000000.000,-27000000.000,902000000.000,285000000.000,-364000000.000,1185000000.000
NetCashProvidedByUsedInInvestingActivities,-406000000.000,-309000000.000,191000000.000,664000000.000,327000000.000,2519000000.000,244000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-406000000.000,-352000000.000,191000000.000,664000000.000,327000000.000,2519000000.000,244000000.000
NetCashProvidedByUsedInOperatingActivities,130000000.000,-275000000.000,-303000000.000,-1109000000.000,-1387000000.000,-2167000000.000,-1381000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,130000000.000,-307000000.000,-303000000.000,-1109000000.000,-1387000000.000,-2167000000.000,-1381000000.000
NetIncomeLoss,133000000.000,-3140000000.000,-930000000.000,-1365000000.000,-1682000000.000,-1129000000.000,-2221000000.000
NetIncomeLossAttributableToNoncontrollingInterest,17000000.000,-7000000.000,-124000000.000,249000000.000,-128000000.000,1000000.000,0.000
NoncontrollingInterestDecreaseFromDeconsolidation,,,,,,,7000000.000
OperatingIncomeLoss,474000000.000,-1501000000.000,-838000000.000,-927000000.000,-1508000000.000,-1000000000.000,-1978000000.000
OperatingLeasesRentExpenseContingentRentals,,19000000.000,17000000.000,15000000.000,12000000.000,8000000.000,7000000.000
OperatingLeasesRentExpenseMinimumRentals,,837000000.000,824000000.000,762000000.000,710000000.000,713000000.000,739000000.000
OperatingLeasesRentExpenseNet,,826000000.000,794000000.000,721000000.000,677000000.000,623000000.000,607000000.000
OperatingLeasesRentExpenseSubleaseRentals1,,30000000.000,47000000.000,56000000.000,45000000.000,46000000.000,51000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-12000000.000,-789000000.000,,,,,
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,-1000000.000,126000000.000,0.000,0.000,71000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,93000000.000,-38000000.000,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,193000000.000,126000000.000,261000000.000,256000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,186000000.000,123000000.000,261000000.000,256000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,7000000.000,3000000.000,0.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossBeforeTax,,,76000000.000,487000000.000,-1221000000.000,112000000.000,430000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,5000000.000,2000000.000,-2000000.000,,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationBeforeTax,,,-564000000.000,362000000.000,-1163000000.000,-148000000.000,181000000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,-563000000.000,236000000.000,-1163000000.000,-148000000.000,110000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,-8000000.000,-70000000.000,4000000.000,-1000000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,5000000.000,-71000000.000,3000000.000,-1000000.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,-13000000.000,1000000.000,1000000.000,0.000,
OtherComprehensiveIncomeLossNetOfTax,,,84000000.000,353000000.000,-1225000000.000,112000000.000,359000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,-79000000.000,-555000000.000,1037000000.000,-113000000.000,-437000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,-74000000.000,-422000000.000,1040000000.000,-113000000.000,-366000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,-5000000.000,-133000000.000,-3000000.000,0.000,-71000000.000
OtherComprehensiveIncomeLossTax,,,-8000000.000,134000000.000,4000000.000,0.000,71000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,5000000.000,2000000.000,-2000000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-9000000.000,-6000000.000,5000000.000,2000000.000,-2000000.000,0.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,0.000,0.000,0.000,,
OtherNonoperatingIncomeExpense,-14000000.000,-2000000.000,1000000.000,2000000.000,4000000.000,0.000,13000000.000
OtherPostretirementBenefitExpense,,24000000.000,24000000.000,18000000.000,9000000.000,-2000000.000,28000000.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,0.000,0.000,0.000,0.000,0.000
PaymentsForProceedsFromInvestments,,-8000000.000,-37000000.000,2000000.000,0.000,0.000,
PaymentsForRepurchaseOfCommonStock,394000000.000,183000000.000,0.000,0.000,,,
PaymentsForRestructuring,,,,78000000.000,144000000.000,83000000.000,131000000.000
PaymentsOfDebtIssuanceCosts,30000000.000,35000000.000,3000000.000,14000000.000,27000000.000,50000000.000,51000000.000
PaymentsOfDividendsMinorityInterest,69000000.000,,50000000.000,233000000.000,0.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,441000000.000,432000000.000,378000000.000,329000000.000,270000000.000,211000000.000,142000000.000
PaymentsToMinorityShareholders,603000000.000,43000000.000,10000000.000,0.000,0.000,,
PensionAndOtherPostretirementBenefitContributions,316000000.000,390000000.000,593000000.000,426000000.000,450000000.000,311000000.000,334000000.000
PensionAndOtherPostretirementBenefitExpense,,113000000.000,664000000.000,202000000.000,95000000.000,228000000.000,317000000.000
PensionExpense,,78000000.000,630000000.000,176000000.000,82000000.000,230000000.000,289000000.000
ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,,,,,380000000.000,0.000,0.000
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,,,515000000.000,0.000,0.000
ProceedsFromIssuanceOfDebt,,,,,1025000000.000,0.000,2028000000.000
ProceedsFromIssuanceOfLongTermDebt,1452000000.000,104000000.000,5000000.000,994000000.000,1025000000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,0.000,0.000,0.000,0.000,0.000
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,35000000.000,815000000.000,-81000000.000,238000000.000,-1117000000.000,583000000.000,-797000000.000
ProceedsFromShortTermDebtMaturingInThreeMonthsOrLess,,815000000.000,,,,,
ProfitLoss,150000000.000,-3147000000.000,-1054000000.000,-1116000000.000,-1810000000.000,-1128000000.000,-2221000000.000
RepaymentsOfLongTermDebt,486000000.000,611000000.000,335000000.000,83000000.000,80000000.000,1405000000.000,66000000.000
RestructuringAndRelatedCostExpectedCost,,75000000.000,,,,,
RestructuringCharges,,344000000.000,162000000.000,137000000.000,250000000.000,101000000.000,404000000.000
RestructuringReservePeriodExpense,,254000000.000,,,,,
RestructuringReservePeriodIncreaseDecrease,,,124000000.000,82000000.000,152000000.000,56000000.000,167000000.000
RestructuringReserveSettledWithCash,,77000000.000,99000000.000,,,,
Revenues,43326000000.000,41567000000.000,39854000000.000,36188000000.000,31198000000.000,25146000000.000,22138000000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,,508000000.000,
SaleLeasebackTransactionNetProceedsFinancingActivities,,,,,,508000000.000,71000000.000
SaleLeasebackTransactionRentExpense,,,,,,68000000.000,96000000.000
SalesRevenueNet,43326000000.000,41567000000.000,39854000000.000,36188000000.000,31198000000.000,25146000000.000,22138000000.000
SellingGeneralAndAdministrativeExpense,10571000000.000,10664000000.000,10660000000.000,9384000000.000,8220000000.000,6857000000.000,6109000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,5000000.000,10000000.000,14000000.000,9000000.000,6000000.000,4000000.000
StockIssuedDuringPeriodValueShareBasedCompensation,-1000000.000,4000000.000,6000000.000,3000000.000,4000000.000,0.000,-1000000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,4000000.000,5000000.000,4000000.000,4000000.000,5000000.000,5000000.000,8000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,504000000.000,504000000.000,504000000.000,,,
StockRepurchasedDuringPeriodShares,,2800000.000,0.000,0.000,0.000,0.000,0.000
StockRepurchasedDuringPeriodValue,,183000000.000,,,,,
StockholdersEquityOther,2000000.000,2000000.000,,,,,
TreasuryStockAcquiredAverageCostPerShare,,65.660,,,,,
TreasuryStockValueAcquiredCostMethod,394000000.000,183000000.000,,,,,
