,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AllocatedShareBasedCompensationExpense,,,,3375000.000,751830.000
AmortizationOfDebtDiscountPremium,,,54974.000,13093.000,98551.000
AmortizationOfFinancingCosts,,,,17509.000,19953.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,16970501.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2606.000,-2594.000,-345.000,,
CashPeriodIncreaseDecrease,,,,15076.000,-14371.000
DebtConversionConvertedInstrumentAmount1,,,,,109787.000
DebtConversionOriginalDebtAmount1,,,,,44787.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,68000.000,,133493.000
EarningsPerShareBasicAndDiluted,-0.240,-0.000,-0.000,-0.650,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340,0.340
GainsLossesOnExtinguishmentOfDebt,,,,,-65000.000
GeneralAndAdministrativeExpense,494.000,15832.000,351.000,393195.000,249555.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-4748797.000,-812345.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-23656.000,-25328.000,-42840.000,-122639.000,276197.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,23656.000,25328.000,42840.000,122639.000,-276197.000
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,13093.000,-98551.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,4375000.000,-273993.000
IncreaseDecreaseInAccountsPayable,-12000.000,11186.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,297395.000,49205.000
IncreaseDecreaseInAccountsReceivable,47000.000,11307.000,-1375.000,,
IncreaseDecreaseInAccruedSalaries,,,,,602676.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,96851.000
IncreaseDecreaseInPrepaidExpense,,,-2585.000,9592.000,-1800.000
InterestCostsIncurred,,,10914.000,,
InterestExpense,,,-65888.000,30602.000,118504.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,153993.000
LiabilitiesAssumed1,,,,,10200.000
LicenseCosts,64500000.000,,,,
NetCashProvidedByUsedInFinancingActivities,31970.000,49406.000,51823.000,70468.000,82489.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,31970.000,49406.000,51823.000,70468.000,82489.000
NetCashProvidedByUsedInOperatingActivities,-34576.000,-52000.000,-52168.000,-55392.000,-96860.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-34576.000,-52000.000,-52168.000,-55392.000,-96860.000
NetIncomeLoss,-109169576.000,-354093.000,-125499.000,-4748797.000,-1184889.000
NonoperatingIncomeExpense,,,,-30602.000,-183504.000
OperatingCostsAndExpenses,109169576.000,354093.000,48208.000,,
OperatingExpenses,,,,4768195.000,1001385.000
OperatingIncomeLoss,,,,-4718195.000,-1001385.000
OtherExpenses,,,-77291.000,,
ProceedsFromOtherShortTermDebt,,,,25681.000,
ProceedsFromRelatedPartyDebt,15000.000,,,,144381.000
ProceedsFromShortTermDebt,17470.000,49406.000,51823.000,44787.000,
ProfessionalFees,69082.000,58661.000,47857.000,,
ProfitLoss,,,,-360704.000,
RepaymentsOfLongTermDebt,,,,,61892.000
RepaymentsOfOtherDebt,-500.000,,,,
Revenues,,,,50000.000,
SalesRevenueNet,,,,50000.000,
ShareBasedCompensation,44600000.000,279600.000,,2085000.000,153993.000
StockIssued1,,,,,120000.000
StockIssuedDuringPeriodSharesAcquisitions,64500000.000,,,,
StockIssuedDuringPeriodValueAcquisitions,64500000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,44600000.000,279600.000,,1890000.000,153993.000
StockIssuedDuringPeriodValueOther,,,,1000000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,195000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,455804795.000,1805876027.000,2012550000.000,7327171.000,68535640.000
