,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,0.050,,,,0.050,0.050,0.050,0.050,0.050,0.050
AccruedLiabilitiesCurrent,10448.000,2625.000,10503.000,3500.000,3475.000,3161.000,13069.000,532.000,2542.000,2925.000,9707.000,2500.000,3017.000,10981.000,13511.000,207.000,2182.000,9400.000,1295.000,1295.000,1803.000,13237.000
AdditionalPaidInCapitalCommonStock,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000,54560.000
Assets,2598.000,,2071.000,7959.000,4570.000,9245.000,8701.000,,7574.000,566.000,6420.000,,2368.000,0.000,5931.000,,2346.000,0.000,4796.000,6289.000,3466.000,1358.000
AssetsCurrent,2598.000,,2071.000,7959.000,4570.000,9245.000,8701.000,,7574.000,566.000,6420.000,,2368.000,,5931.000,,2346.000,,4796.000,6289.000,3466.000,1358.000
BankOverdrafts,,924.000,,,,,,70.000,,,,610.000,,49.000,,3104.000,,541.000,,,,
Cash,1921.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1921.000,,2071.000,7959.000,4570.000,9245.000,8701.000,,7574.000,566.000,6420.000,,2368.000,,5931.000,,2346.000,,4796.000,6289.000,3466.000,1358.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,12400000.000,12400000.000,12400000.000,,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000
CommonStockSharesOutstanding,12400000.000,12400000.000,12400000.000,,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000,12400000.000
CommonStockValue,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000,1240.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,89000.000,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,,,,,,57000.000,,,,70000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,205000.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,116053.000,122469.000,139034.000,147203.000,151695.000,157872.000,169550.000,177076.000,182889.000,191785.000,204213.000,217480.000,,,,,,,,,,
DueToRelatedPartiesCurrent,49474.000,59474.000,69474.000,89474.000,89474.000,99474.000,99474.000,109474.000,119474.000,119474.000,129474.000,139474.000,150124.000,150124.000,160124.000,170124.000,180124.000,180124.000,200124.000,215124.000,227624.000,227624.000
InterestPayableCurrent,2929.000,3646.000,5328.000,6388.000,7516.000,8682.000,9908.000,11200.000,12647.000,14152.000,15652.000,19096.000,20952.000,22803.000,24735.000,26840.000,29109.000,31355.000,33763.000,36316.000,39065.000,41871.000
LiabilitiesAndStockholdersEquity,2598.000,,2071.000,7959.000,4570.000,9245.000,8701.000,,7574.000,566.000,6420.000,,2368.000,0.000,5931.000,,2346.000,0.000,4796.000,6289.000,3466.000,1358.000
LiabilitiesCurrent,62851.000,66669.000,85305.000,99362.000,100465.000,111317.000,122451.000,121276.000,134663.000,136551.000,154833.000,161680.000,174093.000,183957.000,198370.000,200275.000,211415.000,221420.000,235182.000,252735.000,268492.000,282732.000
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,,,,,,,,,,,,260650.000,
OtherTaxCarryforwardDeferredTaxAsset,,,,,,55000.000,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
