,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilities,2250.000,5049.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,9415.000,13245.000,9714.000,10358.000,13326.000,11884.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,9599.000,17849.000,11849.000,5891.000,8944.000,8542.000,10835.000,6471.000,,,,,,
AdditionalPaidInCapital,4940.000,4940.000,4940.000,4940.000,4940.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000,26655.000
AssetsCurrent,2645.000,395.000,395.000,95.000,4397.000,0.000,0.000,0.000,0.000,0.000,,,,,,
Capital,290.000,5339.000,10367.000,18917.000,24369.000,31576.000,,,,,,,,,,
Cash,2645.000,395.000,395.000,95.000,4397.000,0.000,0.000,0.000,0.000,0.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,2645.000,395.000,395.000,95.000,4397.000,0.000,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,0.000,0.000,0.000,,,,,,
CommonStockNoParValue,0.001,0.001,0.001,0.001,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000,150000000.000,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,7760000.000,7760000.000,7760000.000,7760000.000,7760000.000,760000.000,,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000
CommonStockSharesOutstanding,7760000.000,7760000.000,7760000.000,7760000.000,7760000.000,760000.000,,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000,760000.000
CommonStockValue,7760.000,7760.000,7760.000,7760.000,7760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000,760.000
DeferredTaxAssetsNet,,,0.000,,,,,,,,,,,0.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-12990.000,-18039.000,-23067.000,-31617.000,-37069.000,-58991.000,,,,,,,,,,
DueFromOfficersOrStockholdersCurrent,,,,,,,-37029.000,-49770.000,-53863.000,-57538.000,,,,,,
DueFromRelatedPartiesCurrent,,,1163.000,1163.000,,,,,,,,,,,,
Liabilities,,,,,,,,,,,74310.000,79990.000,86082.000,92676.000,107273.000,112581.000
LiabilitiesAndStockholdersEquity,2645.000,395.000,395.000,95.000,4397.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,2935.000,5734.000,10762.000,19012.000,28766.000,31576.000,37029.000,49770.000,53863.000,57538.000,74310.000,79990.000,86082.000,92676.000,107273.000,112581.000
LoansAndLeasesReceivableRelatedParties,,,,,16917.000,,,,,,,,,,,
LoansPayableCurrent,,,,,,,,,,,64895.000,66745.000,76368.000,82318.000,93947.000,100697.000
MembersEquity,,,,,,,-64444.000,-77185.000,-81278.000,-84953.000,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,685.000,685.000,,,,,28085.000,41228.000,43028.000,51067.000,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,16917.000,25685.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,12990.000,18039.000,23067.000,31617.000,37069.000,58991.000,,,,,-101725.000,-107405.000,-113497.000,-120091.000,-134688.000,-139996.000
StockholdersEquity,-290.000,-5339.000,-10367.000,-18917.000,-24369.000,-31576.000,-37029.000,-49770.000,-53863.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,-74310.000,-79990.000,-86082.000,-92676.000,-107273.000,-112581.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,23067.000,,,,,,,,,,,,,
