,2011-06-30,2011-12-31,2012-03-31,2013-06-30,2014-03-31,2014-12-31,2015-12-31,2016-12-31,2017-03-31
AccretionExpense,,,,,,,379.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,1843.000,993.000,,
AmortizationOfDebtDiscountPremium,,,,,,107409.000,56001.000,46302.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,13769286.000,,29995283.000,,
AssetRetirementObligationAccretionExpense,,,,8.000,178.000,432.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-21248.000,,,,1621.000,-197.000,-5452.000,
ComprehensiveIncomeNetOfTax,,,,,,-225623.000,-209467.000,-314503.000,
DebtConversionConvertedInstrumentAmount1,,,,,,96000.000,31666.000,66118.000,
DepletionOfOilAndGasProperties,,,,,,,3214.000,,
DepreciationDepletionAndAmortization,,,,,7730.000,6786.000,,,
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,-0.020,-0.010,-0.010,-0.020,-0.010,-0.010
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,10000.000,,,,
FairValueOfAssetsAcquired,,,,,,,1940.000,,
GeneralAndAdministrativeExpense,14829.000,68763.000,102865.000,124558.000,111245.000,104426.000,118591.000,236838.000,119863.000
ImpairmentOfOilAndGasProperties,,,,,,,14384.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-17429.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,22514.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,5842.000,,,,,24241.000,17030.000,
IncreaseDecreaseInAccountsReceivable,,,,,,420.000,876.000,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,31260.000,
IncreaseDecreaseInInterestPayableNet,,,,,,18181.000,18992.000,,
IncreaseDecreaseInOperatingCapital,,,,,,,-331678.000,-738634.000,
InterestExpense,,,,55783.000,66761.000,127433.000,75986.000,80576.000,75540.000
LeaseOperatingExpense,,,,186.000,7507.000,5726.000,3427.000,,
LiabilitiesAssumed1,,,,,,,90040.000,,
NetCashProvidedByUsedInFinancingActivities,,41673.000,,,,70620.000,90040.000,17500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,41673.000,,,,70620.000,90040.000,17500.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,-102.000,-38.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-102.000,-38.000,,
NetCashProvidedByUsedInOperatingActivities,,-62921.000,,,,-68897.000,-90199.000,-22952.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-62921.000,,,,-68897.000,-90199.000,-22952.000,
NetIncomeLoss,-17429.000,-68763.000,-102865.000,-177620.000,-181562.000,-225642.000,-207527.000,-317414.000,-195403.000
NotesAssumed1,,,,,,,90040.000,,
OilAndGasSalesRevenue,,,,,,,8454.000,,
OperatingExpenses,,,,,,,139995.000,236838.000,119863.000
OperatingIncomeLoss,,-68763.000,-102865.000,-121837.000,-114801.000,-98209.000,-131541.000,-236838.000,-119863.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,2911.000,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,2911.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,19.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,19.000,-1940.000,,
OtherNoncashExpense,,,,,,1843.000,,,
OtherNoncashIncomeExpense,,,,,,,-993.000,,
PaymentsToAcquireOilAndGasProperty,,,,,,102.000,,,
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,,,,38.000,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,5000.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,12500.000,
ProceedsFromShortTermDebt,,41673.000,,,,70620.000,90040.000,,
ProfessionalFees,2600.000,,,,,,,,
RealizedInvestmentGainsLosses,,,,,,,,13585.000,
Revenues,,,,2915.000,21859.000,19161.000,,,
SalesRevenueNet,,,,2915.000,21859.000,19161.000,,,
ShareBasedCompensation,,,,,,,,199870.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,96000.000,31666.000,66118.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,12500.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,9932407.000,,26989702.000,9153657.000,36241378.000,37535178.000
