,2012-06-30,2013-06-29,2014-06-28,2015-06-27
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3723000.000,3339000.000,2777000.000,3994000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-612000.000,-134000.000,-278000.000,-107000.000
AllocatedShareBasedCompensationExpense,3736000.000,3340000.000,2792000.000,3971000.000
AllocatedShareBasedCompensationExpenseNetOfTax,2507000.000,2239000.000,1882000.000,2649000.000
AmortizationOfIntangibleAssets,3100000.000,3100000.000,3000000.000,2900000.000
AssetImpairmentCharges,0.000,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,-619000.000,556000.000,-109000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-59000.000,-1005000.000,925000.000,-279000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,136000.000,146000.000,24000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,856000.000,162000.000,247000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,720000.000,16000.000,223000.000
AvailableForSaleSecuritiesGrossRealizedGains,673000.000,1000000.000,179000.000,238000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,231000.000,462000.000,268000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,-856000.000,-162000.000,-247000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,-625000.000,300000.000,21000.000
BusinessCombinationConsiderationTransferred1,,57995000.000,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,23672000.000,,
BusinessCombinationConsiderationTransferredOther1,,4087000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5740000.000,6561000.000,2176000.000,5753000.000
CommonStockDividendsPerShareDeclared,,,,0.120
ComprehensiveIncomeNetOfTax,,-20973000.000,5074000.000,9670000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1492000.000,,,
CostOfGoodsSold,88484000.000,81388000.000,76983000.000,71021000.000
CurrentFederalTaxExpenseBenefit,941000.000,5424000.000,-1366000.000,-51000.000
CurrentForeignTaxExpenseBenefit,551000.000,672000.000,953000.000,2801000.000
CurrentIncomeTaxExpenseBenefit,970000.000,6103000.000,-413000.000,2753000.000
CurrentStateAndLocalTaxExpenseBenefit,-522000.000,7000.000,,3000.000
DeferredFederalIncomeTaxExpenseBenefit,-641000.000,141000.000,95000.000,310000.000
DeferredForeignIncomeTaxExpenseBenefit,,151000.000,100000.000,-327000.000
DeferredIncomeTaxExpenseBenefit,1753000.000,-182000.000,90000.000,-414000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,2768000.000,-172000.000,-12000.000,29000.000
DeferredTaxExpenseFromStockOptionsExercised,,492000.000,700000.000,1786000.000
Depreciation,8000000.000,7400000.000,6400000.000,5700000.000
DepreciationDepletionAndAmortization,11898000.000,11208000.000,10023000.000,9084000.000
Dividends,,,,-2683000.000
EarningsPerShareBasic,-0.090,-0.930,0.180,0.530
EarningsPerShareDiluted,-0.090,-0.930,0.180,0.520
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-671000.000,624000.000,70000.000,-455000.000
EffectiveIncomeTaxRateContinuingOperations,3.460,-0.399,-0.061,0.192
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.338,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,3.073,-0.018,0.005,-0.002
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.341,-0.679,0.017,-0.132
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.205,-0.011,0.034,0.008
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.011,0.007,0.068,-0.018
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.334,0.021,-0.013,-0.004
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,-0.022,,-0.023,
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,6.960,5.980,6.020,7.870
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,4000.000,4000.000,41000.000,483000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,4000.000,-4000.000,41000.000,483000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,300000.000,5565000.000,-1271000.000,259000.000
ForeignCurrencyTransactionGainLossRealized,334000.000,562000.000,-11000.000,1200000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,551000.000,823000.000,1053000.000,2474000.000
GainLossOnSaleOfInvestments,673000.000,-1013000.000,179000.000,238000.000
GoodwillAllocationAdjustment,-239000.000,,,
GoodwillAndIntangibleAssetImpairment,0.000,0.000,,
GoodwillImpairmentLoss,,16899000.000,,
GoodwillTranslationAdjustments,367000.000,102000.000,,
GrossProfit,48651000.000,47867000.000,51085000.000,57814000.000
ImpairmentChargeOnReclassifiedAssets,,16900000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,341000.000,12176000.000,-1282000.000,446000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,895000.000,-15606000.000,3762000.000,14415000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,554000.000,-27782000.000,5000000.000,13969000.000
IncomeLossFromEquityMethodInvestments,134000.000,-215000.000,132000.000,175000.000
IncomeTaxExpenseBenefit,3097000.000,6223000.000,-230000.000,2765000.000
IncomeTaxExpenseBenefitContinuingOperations,3097000.000,,,
IncomeTaxesPaid,,,1378000.000,2233000.000
IncreaseDecreaseInAccountsPayable,2688000.000,-2768000.000,-3404000.000,-990000.000
IncreaseDecreaseInAccountsReceivable,-6289000.000,2475000.000,2229000.000,-51000.000
IncreaseDecreaseInAccruedLiabilities,-2735000.000,-956000.000,349000.000,-290000.000
