,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-27254.000,-4956.000,1087.000,31185.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,15108.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,30216.000,35220.000,45907.000
AdvertisingExpense,23643.000,24241.000,23988.000,19186.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,-83518.000,110434.000,123603.000,138603.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,541877.000,-653120.000,,
AllowanceForLoanAndLeaseLossesWriteOffs,-625395.000,763554.000,138849.000,214386.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,15246.000,75783.000
AmortizationOfESOPAward,,-21202.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,-212589.000,,,
AverageBalanceDuringPeriodOfLoansHeldInPortfolio,87327374.000,,,
BankOwnedLifeInsuranceIncome,11609.000,4055.000,5000.000,4262.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3390127.000,7117809.000,,-5128845.000
ComprehensiveIncomeNetOfTax,-877981.000,-634277.000,55124.000,109584.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,8840500.000,7468635.000,6620288.000
CurrentFederalTaxExpenseBenefit,0.000,0.000,,
CurrentStateAndLocalTaxExpenseBenefit,3000.000,3000.000,3000.000,3000.000
DeferredFederalIncomeTaxExpenseBenefit,-368006.000,-241825.000,-85569.000,69238.000
DeferredIncomeTaxExpenseBenefit,-385670.000,-520932.000,32275.000,134156.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-35100.000,-86395.000,29971.000,20903.000
DefinedBenefitPlanActualReturnOnPlanAssets,0.000,0.000,0.000,0.000
DefinedBenefitPlanActuarialGainLoss,-13966.000,-192737.000,48863.000,-5916.000
DefinedBenefitPlanAmortizationOfGainsLosses,-5636.000,-4644.000,-17908.000,-14152.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,0.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,0.000,0.000,0.000,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.045,0.048,0.040,0.043
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,0.020,0.020,0.020,0.020
DefinedBenefitPlanBenefitObligationBenefitsPaid,,,,35227.000
DefinedBenefitPlanBenefitsPaid,35227.000,35220.000,35227.000,
DefinedBenefitPlanContributionsByEmployer,35227.000,35220.000,35227.000,35227.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,0.000,0.000,0.000,
DefinedBenefitPlanInterestCost,18944.000,18924.000,23276.000,22896.000
DefinedBenefitPlanNetPeriodicBenefitCost,32280.000,30648.000,59196.000,52748.000
DefinedBenefitPlanPlanAssetsBenefitsPaid,,,,35227.000
DefinedBenefitPlanServiceCost,7700.000,7080.000,18012.000,15700.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,0.000,0.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.100,0.100
Depreciation,263472.000,257153.000,264356.000,254081.000
EarningsPerShareBasic,-0.600,-0.700,-0.020,0.130
EarningsPerShareDiluted,-0.600,-0.700,-0.020,0.130
EffectiveIncomeTaxRateContinuingOperations,-0.344,-0.339,-0.744,0.441
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
EmployeeStockOwnershipPlanESOPCompensationExpense,33076.000,24349.000,33076.000,45907.000
FederalDepositInsuranceCorporationPremiumExpense,213194.000,170785.000,170570.000,109599.000
FinancingReceivableModificationsNumberOfContracts2,,11.000,11.000,12.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,3435909.000,,,
ForeclosedRealEstateExpense,-3017.000,152503.000,176740.000,97086.000
GainsLossesOnSalesOfOtherRealEstate,-85680.000,-82062.000,-3519.000,-33578.000
GeneralInsuranceExpense,86085.000,99529.000,87582.000,86007.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,122807.000,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,1688253.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLoss,720651.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,1900842.000,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,1180191.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,5964786.000,4707275.000,4965658.000,5224742.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,235179.000,201449.000,200787.000,172524.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,5134206.000,4707275.000,5054436.000,5224742.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,200787.000,172524.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,228763.000,201449.000,,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,830580.000,0.000,,
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,6416.000,0.000,,
ImpairmentOfRealEstate,675100.000,642080.000,246879.000,62100.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1163444.000,-958052.000,-70668.000,211130.000
IncomeTaxExpenseBenefit,-400106.000,-325220.000,-52598.000,93141.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,67410.000,67410.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-395571.000,-325738.000,-24027.000,71784.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,-3947.000,-1972.000,-1700.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-67169.000,-64021.000,-26402.000,24325.000
IncomeTaxReconciliationTaxExemptIncome,829.000,-899.000,469.000,1404.000
IncomeTaxesPaid,1500.000,2750.000,2500.000,2500.000
IncreaseDecreaseInAccruedInterestReceivableNet,34548.000,-25444.000,-67702.000,9105.000
IncreaseDecreaseInDeposits,-6409415.000,-426580.000,1666528.000,216099.000
IncreaseDecreaseInInterestPayableNet,-2469.000,-793.000,67.000,443.000
IncreaseDecreaseInOtherOperatingAssets,-255559.000,-632.000,103184.000,-63083.000
IncreaseDecreaseInOtherOperatingLiabilities,74030.000,191932.000,-60419.000,92203.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,5312.000
InformationTechnologyAndDataProcessing,228459.000,223337.000,237737.000,248185.000
InterestAndDividendIncomeOperating,4667789.000,4368087.000,4270123.000,4143931.000
InterestAndFeeIncomeLoansAndLeases,3946591.000,3645438.000,3600437.000,3519928.000
InterestExpense,728521.000,599469.000,569753.000,525219.000
InterestExpenseDomesticDepositLiabilitiesCertificatesOfDeposit,565076.000,431709.000,396524.000,357295.000
InterestExpenseDomesticDepositLiabilitiesChecking,40926.000,40215.000,39947.000,43053.000
InterestExpenseDomesticDepositLiabilitiesMoneyMarket,120524.000,104164.000,107676.000,119723.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,1995.000,23381.000,25606.000,5148.000
InterestIncomeDepositsWithFinancialInstitutions,4089.000,3842.000,9314.000,38154.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2981911.000,3378618.000,3771070.000,3640712.000
InterestIncomeExpenseNet,3939268.000,3768618.000,3700370.000,3618712.000
InterestPaid,730990.000,600262.000,569686.000,524776.000
InvestmentIncomeInterestAndDividend,717109.000,718807.000,660372.000,585849.000
LaborAndRelatedExpense,1581771.000,1628823.000,1659019.000,1611324.000
LoansAndLeasesReceivableCommitmentsFixedRates,1407000.000,,,
LoansAndLeasesReceivableCommitmentsToPurchaseOrSell,1407000.000,,,
LoansAndLeasesReceivableRelatedPartiesAdditions,388000.000,40500.000,1000000.000,150000.000
LoansAndLeasesReceivableRelatedPartiesCollections,284183.000,30691.000,,
MarketingAndAdvertisingExpense,23643.000,24241.000,23988.000,19186.000
NetCashProvidedByUsedInContinuingOperations,,,1676940.000,
NetCashProvidedByUsedInFinancingActivities,-1259983.000,1564961.000,779206.000,-2716450.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1259983.000,1564961.000,779206.000,-2716450.000
NetCashProvidedByUsedInInvestingActivities,-3298546.000,5065783.000,493701.000,-3154293.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3298546.000,5065783.000,493701.000,-3154293.000
NetCashProvidedByUsedInOperatingActivities,1168402.000,487065.000,404033.000,741898.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1168402.000,487065.000,404033.000,741898.000
NetIncomeLoss,-763338.000,-632832.000,-18070.000,117989.000
NoninterestExpense,4336578.000,4522920.000,4006339.000,3583855.000
NoninterestIncome,191223.000,186250.000,164601.000,154273.000
NoninterestIncomeOtherOperatingIncome,16176.000,16093.000,15416.000,15641.000
NumberOfReportableSegments,1.000,1.000,1.000,1.000
OccupancyNet,658318.000,614899.000,622254.000,587095.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,-114758.000,-973.000,73194.000,-8405.000
OtherComprehensiveIncomeLossNetOfTax,,-1445.000,73194.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-114643.000,-1445.000,73194.000,-8405.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-6902.000,112857.000,-40063.000,-4942.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,4601.000,-75238.000,-26708.000,3294.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,-115.000,472.000,,
