,2011-11-30,2012-11-30,2013-11-30
CashPeriodIncreaseDecrease,-888.000,,-511.000
EarningsPerShareBasic,-0.070,,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.350
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,0.350
GeneralAndAdministrativeExpense,18399.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,17105.000,,27827.000
IncreaseDecreaseInPrepaidExpense,406.000,,
InterestExpense,484.000,,
LaborAndRelatedExpense,1442.000,,6877.000
NetCashProvidedByUsedInFinancingActivities,,,9900.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,9900.000
NetCashProvidedByUsedInOperatingActivities,-888.000,,-10411.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-888.000,,-10411.000
NetIncomeLoss,-18883.000,,-38238.000
OperatingIncomeLoss,-18399.000,,-38238.000
ProceedsFromRelatedPartyDebt,,,9900.000
ProfessionalFees,16957.000,,31361.000
ProfitLoss,-18883.000,,
WeightedAverageNumberOfSharesOutstandingBasic,280920.000,,90280920.000
