,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,,,,,,,,,,,,,,,,,,,,2000000.000,
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,,,,,,,,,,,,,,,,,,,,,-3000000.000,,,,,
AccrualForEnvironmentalLossContingenciesPayments,5000000.000,,,,5000000.000,,,,4000000.000,,,,3000000.000,,,,2000000.000,,,,3000000.000,,,,,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,,,,,,,,,,,,,,,,,,,,3000000.000,
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,1000000.000,,,,3000000.000,,,,4000000.000,,,,1000000.000,,,,0.000,,,,0.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,12000000.000,,,,9000000.000,,,,10000000.000,,,,9000000.000,,,,11000000.000,,,,5000000.000,,,,14000000.000,
AllocatedShareBasedCompensationExpense,,8000000.000,8000000.000,,,10000000.000,10000000.000,,,9000000.000,9000000.000,,9000000.000,8000000.000,9000000.000,9000000.000,11000000.000,12000000.000,8000000.000,6000000.000,6000000.000,5000000.000,5000000.000,6000000.000,10000000.000,5000000.000
AmortizationOfIntangibleAssets,,,,,,2000000.000,3000000.000,,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,3000000.000,2000000.000,3000000.000,2000000.000,2000000.000,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,30321000.000,1943000.000,29716000.000,-31009000.000,30923000.000,4330000.000,4352000.000,-6965000.000,31651000.000,17235000.000,17679000.000,-45509000.000,2336000.000,13623000.000,12342000.000,-25078000.000,,9139000.000,8623000.000,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,0.000,,,,,,,
AssetRetirementObligationAccretionExpense,-1000000.000,,,,,,,,,,,,,,,,1000000.000,,,,1000000.000,,,,1000000.000,
AssetRetirementObligationForeignCurrencyTranslation,1000000.000,,,,,,,,,,,,,,,,-1000000.000,,,,0.000,,,,,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,0.000,
