,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-93335000.000,-162844000.000,-165924000.000,-101979000.000,-117654000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,3612000.000,4256000.000
AllocatedShareBasedCompensationExpense,,,,,3848000.000
AmortizationOfDeferredHedgeGains,,,25816000.000,81132000.000,30715000.000
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,,,,,214000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,120019000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,234419000.000,-178621000.000,594902000.000,-361110000.000,189120000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,92379000.000,118769000.000,,,
CashFlowHedgeLossReclassifiedToEarnings,273389000.000,141392000.000,,,
CommonStockDividendsPerShareDeclared,,,,2.000,1.900
ComprehensiveIncomeNetOfTax,,,-405042000.000,270178000.000,-55487000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,351804000.000,438777000.000,,,
ContractuallySpecifiedServicingFeesAmount,,,,,19897000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,,,,,20111000.000
CostOfReimbursableExpense,,1779000.000,3200000.000,4239000.000,
CostsAndExpenses,,,,,46885000.000
DerivativeGainLossOnDerivativeNet,,,,-141433000.000,-188416000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,82182000.000,30715000.000,1864000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,-69715000.000,-141433000.000,
DerivativeNetHedgeIneffectivenessGainLoss,654000.000,-178000.000,,,
DividendsCommonStockCash,278852000.000,306379000.000,240512000.000,193261000.000,183534000.000
DividendsPreferredStockCash,,7551000.000,21922000.000,21922000.000,21922000.000
EarningsPerShareBasic,,3.670,-1.590,0.360,0.310
EarningsPerShareBasicAndDiluted,3.970,,,,
EarningsPerShareDiluted,,3.670,-1.590,0.360,0.310
ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,,,,,3022000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,43000.000,-7035000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,31463000.000,357996000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,,223278000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,46000.000,42286000.000
GainLossOnDerivativeInstrumentsNetPretax,,,-69715000.000,-141433000.000,
GainLossOnFairValueHedgeIneffectivenessNet,,,205000.000,,
GainLossOnSaleOfDerivatives,,,,,-188416000.000
GainLossOnSaleOfInvestments,,,,,32731000.000
GainLossOnSaleOfMortgageLoans,,,,8000.000,-1065000.000
GainLossOnSalesOfLoansNet,,,,,-1034000.000
GainLossOnSalesOfMortgageBackedSecuritiesMBS,20576000.000,64347000.000,-283012000.000,5196000.000,32731000.000
GainOnSaleOfInvestments,,,,15821000.000,36805000.000
GeneralAndAdministrativeExpense,2724000.000,5006000.000,7092000.000,10525000.000,21899000.000
ImpairmentOfInvestments,,0.000,8102000.000,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,,2336000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,25052000.000,14088000.000,-21957000.000,-882000.000,-9266000.000
IncreaseDecreaseInInterestPayableNet,1419000.000,2996000.000,687000.000,-1311000.000,-2030000.000
IncreaseDecreaseInMortgageLoansHeldForSale,,,,,-117664000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,1111000.000,110000.000,572000.000,,
IncreaseDecreaseInOtherOperatingAssets,1881000.000,191000.000,2432000.000,2963000.000,19318000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,13480000.000
InterestAndDividendIncomeSecurities,426120000.000,506308000.000,452268000.000,,
InterestAndFeeIncomeLoansAndLeases,,,,,5509000.000
InterestAndFeeIncomeLoansHeldForSaleMortgages,,,,35000.000,
InterestExpense,144662000.000,197064000.000,197709000.000,132495000.000,91438000.000
InterestExpenseShortTermBorrowings,,,,,597000.000
InterestIncomeExpenseNet,281458000.000,309244000.000,254559000.000,223259000.000,221601000.000
InterestIncomeOperating,,,,355754000.000,313039000.000
