,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,-95000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,2210000.000,,,4198000.000,,4747000.000,5291000.000,5752000.000,6298000.000,6737000.000,7477000.000,8389000.000,8237000.000,8935000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,62000.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11636000.000,10094000.000,10562000.000,10302000.000,-20046000.000,11624000.000,11988000.000,11042000.000,-24315000.000,11379000.000,11286000.000,11990000.000,-22929000.000,11581000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,50000.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,1867000.000,,,,2236000.000,,,,496000.000,,,,757000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,50448000.000,,,,970000.000,,,,1486000.000,,,,-10665000.000
ComprehensiveIncomeNetOfTax,-9165000.000,-13004000.000,-13560000.000,-11633000.000,-10084000.000,-10321000.000,-8418000.000,-6083000.000,-6499000.000,-6071000.000,-6637000.000,-7314000.000,-7077000.000,-7278000.000
CostOfGoodsAndServicesSold,15968000.000,17903000.000,19543000.000,19405000.000,19922000.000,20547000.000,21529000.000,,,,,,,
CostOfGoodsSold,3888000.000,4189000.000,4751000.000,4606000.000,4554000.000,4633000.000,5024000.000,5249000.000,6011000.000,4500000.000,3700000.000,3400000.000,4200000.000,5900000.000
CostOfGoodsSoldSubscription,,,,,,15914000.000,16505000.000,17084000.000,,,,,,
CostOfRevenue,,,,,,,,22333000.000,,21740000.000,22364000.000,23455000.000,24652000.000,27306000.000
CostOfServices,12080000.000,13714000.000,14792000.000,14799000.000,,,,,,,,,,
DeferredForeignIncomeTaxExpenseBenefit,,,,,,,,,,-4000.000,,,,-2000.000
DeferredIncomeTaxExpenseBenefit,,,,,,14000.000,,,,,,,,
DepreciationAndAmortization,,2119000.000,,,,3224000.000,,,,3377000.000,,,,3785000.000
EarningsPerShareBasicAndDiluted,-0.360,-0.200,-0.200,-0.180,-0.140,-0.150,-0.120,-0.090,-0.100,-0.090,-0.110,-0.110,-0.090,-0.100
EffectOfExchangeRateOnCashAndCashEquivalents,,-1000.000,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,139000.000,,,,-117000.000,,,,-17000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,44000.000
