,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,91000.000,,89000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3760000.000,5341000.000,7034000.000,8324000.000
AdvertisingExpense,,,2400000.000,1200000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,197000.000,129000.000,226000.000,188000.000
AmortizationOfDebtDiscountPremium,,,,339000.000
AmortizationOfIntangibleAssets,319000.000,491000.000,1474000.000,4598000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,357000.000,1041000.000,4918000.000,2345000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,-47000.000,-14000.000,46000.000
BusinessCombinationAcquisitionRelatedCosts,,,1400000.000,
CapitalExpendituresIncurredButNotYetPaid,,257000.000,,135000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,343000.000,5283000.000
ComprehensiveIncomeNetOfTax,3518000.000,7985000.000,-2231000.000,12829000.000
ConversionOfStockAmountConverted1,116313000.000,,,
CostOfRevenue,64234000.000,72443000.000,81645000.000,105123000.000
CurrentFederalTaxExpenseBenefit,64000.000,76000.000,154000.000,400000.000
CurrentForeignTaxExpenseBenefit,147000.000,288000.000,366000.000,522000.000
CurrentIncomeTaxExpenseBenefit,264000.000,416000.000,565000.000,1154000.000
CurrentStateAndLocalTaxExpenseBenefit,53000.000,52000.000,45000.000,232000.000
DeferredFederalIncomeTaxExpenseBenefit,1572000.000,1761000.000,822000.000,2679000.000
DeferredForeignIncomeTaxExpenseBenefit,-16000.000,-5000.000,-296000.000,-939000.000
DeferredIncomeTaxExpenseBenefit,-16000.000,-5000.000,-297000.000,-9938000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,44000.000,30000.000,5000.000,-299000.000
Depreciation,2201000.000,2547000.000,2926000.000,3318000.000
EarningsPerShareBasic,0.330,0.340,-0.070,0.550
EarningsPerShareDiluted,0.160,0.320,-0.070,0.530
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-9000.000,-66000.000,115000.000,-168000.000
EffectiveIncomeTaxRateContinuingOperations,0.066,0.048,-0.194,-2.106
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.420,-0.206,0.595,-2.471
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,-0.119,-0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,0.028
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.227,-0.021,-0.800,0.218
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.027,0.012,0.012,-0.011
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.011,0.004,-0.021,-0.184
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.183,0.081,,0.009
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,91000.000,,89000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,91000.000,,89000.000
FairValueAdjustmentOfWarrants,709000.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,-800000.000,
ForeignCurrencyTransactionLossBeforeTax,,,,600000.000
GainLossOnDispositionOfAssets,,,,-13000.000
GeneralAndAdministrativeExpense,12329000.000,14195000.000,17355000.000,20309000.000
GoodwillAcquiredDuringPeriod,,231000.000,2780000.000,14100000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,-51000.000
GoodwillImpairmentLoss,,,0.000,0.000
GoodwillTranslationAdjustments,,,251000.000,
GrossProfit,64657000.000,76357000.000,81534000.000,103679000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,3633000.000,7464000.000,-933000.000,6179000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,118000.000,1103000.000,-451000.000,-2009000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3751000.000,8567000.000,-1384000.000,4170000.000
IncomeTaxExpenseBenefit,248000.000,411000.000,268000.000,-8784000.000
IncomeTaxesPaid,153000.000,246000.000,831000.000,1115000.000
IncreaseDecreaseInAccountsPayable,-1221000.000,1698000.000,615000.000,-32000.000
IncreaseDecreaseInAccountsReceivable,2104000.000,5331000.000,1127000.000,3765000.000
IncreaseDecreaseInAccruedLiabilities,620000.000,-2110000.000,248000.000,1999000.000
IncreaseDecreaseInDeferredRevenue,102000.000,199000.000,258000.000,471000.000
IncreaseDecreaseInInventories,2723000.000,-1025000.000,3488000.000,1589000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-1155000.000,-44000.000,-512000.000,-553000.000
IncreaseDecreaseInOtherOperatingAssets,233000.000,209000.000,264000.000,295000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-111000.000,323000.000,1443000.000,-1184000.000
IncreaseDecreaseInRestrictedCash,,330000.000,,
InterestExpense,470000.000,177000.000,,
InterestIncomeExpenseNet,,,202000.000,45000.000
InterestPaid,461000.000,188000.000,101000.000,204000.000
InventoryWriteDown,2300000.000,1700000.000,2300000.000,3100000.000
InvestmentIncomeInterest,16000.000,239000.000,,
LitigationSettlementExpense,440000.000,47000.000,21000.000,475000.000
NetCashProvidedByUsedInContinuingOperations,65851000.000,-55359000.000,,
NetCashProvidedByUsedInFinancingActivities,65809000.000,5364000.000,-8575000.000,-718000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,65809000.000,5364000.000,-8575000.000,-718000.000
NetCashProvidedByUsedInInvestingActivities,-3617000.000,-71905000.000,4389000.000,-11697000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3617000.000,-71905000.000,4389000.000,-11697000.000
NetCashProvidedByUsedInOperatingActivities,3668000.000,11248000.000,4414000.000,17866000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3668000.000,11248000.000,4414000.000,17866000.000
NetIncomeLossAvailableToCommonStockholdersBasic,3503000.000,8156000.000,-1652000.000,12954000.000
NonoperatingIncomeExpense,-1183000.000,-296000.000,-563000.000,-542000.000
OperatingExpenses,59723000.000,67494000.000,82355000.000,98967000.000
OperatingIncomeLoss,4934000.000,8863000.000,-821000.000,4712000.000
OperatingLeasesRentExpenseNet,1400000.000,1800000.000,1900000.000,2500000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,-47000.000,-14000.000,46000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,15000.000,-124000.000,-565000.000,-171000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,15000.000,-171000.000,-579000.000,-125000.000
OtherNonoperatingIncomeExpense,-729000.000,-358000.000,-765000.000,-587000.000
PaymentsForRepurchaseOfCommonStock,,,9020000.000,3242000.000
PaymentsOfFinancingCosts,,,,89000.000
PaymentsToAcquireAvailableForSaleSecurities,,89844000.000,50619000.000,19227000.000
PaymentsToAcquireBusinessesGross,147000.000,,,
