,2011-06-30,2011-09-30
AccountsPayableCurrent,379494.000,406265.000
AccountsReceivableNetCurrent,235231.000,262558.000
AdditionalPaidInCapital,1687885.000,1687883.000
Assets,2280076.000,2329274.000
AssetsCurrent,502844.000,535166.000
CashAndCashEquivalentsAtCarryingValue,49060.000,111991.000
CommonStockParOrStatedValuePerShare,,0.000
CommonStockSharesAuthorized,,49000000.000
CommonStockSharesIssued,,10030410.000
CommonStockSharesOutstanding,,10030410.000
CommonStockValue,100.000,100.000
ConvertibleNotesPayable,,622745.000
IntangibleAssetsNetExcludingGoodwill,1683329.000,1707558.000
InventoryNet,218553.000,160617.000
LiabilitiesAndStockholdersEquity,2280076.000,2329274.000
LiabilitiesCurrent,379494.000,406265.000
LiabilitiesNoncurrent,1085819.000,1788829.000
LongTermLineOfCredit,190000.000,199917.000
NotesPayableRelatedPartiesNoncurrent,183125.000,202634.000
OtherLoansPayableLongTerm,562694.000,613533.000
PreferredStockNoParValue,,0.000
PreferredStockSharesAuthorized,,1000000.000
PreferredStockSharesIssued,,240000.000
PreferredStockSharesOutstanding,,240000.000
PreferredStockValueOutstanding,2.000,2.000
PropertyPlantAndEquipmentNet,93903.000,86550.000
RetainedEarningsAccumulatedDeficit,-873224.000,-1553805.000
StockholdersEquity,814763.000,134180.000
UnsecuredLongTermDebt,150000.000,150000.000
