,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,2838000.000,2620000.000,2944000.000,2697000.000,2664000.000,2265000.000,3056000.000,3022000.000,4779000.000,3378000.000,3337000.000,3174000.000,2986000.000,2535000.000,2534000.000,2828000.000,2025000.000,933000.000,664000.000,991000.000
AccountsReceivableNetCurrent,4525000.000,3953000.000,5493000.000,7460000.000,4713000.000,4579000.000,5235000.000,3377000.000,4383000.000,4294000.000,5114000.000,4395000.000,4055000.000,4308000.000,5121000.000,3745000.000,2497000.000,3342000.000,4551000.000,2609000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,274000.000,289000.000,323000.000,280000.000,333000.000,359000.000
AccruedLiabilitiesCurrent,6303000.000,4851000.000,4153000.000,4161000.000,3359000.000,3177000.000,3322000.000,3501000.000,3837000.000,4193000.000,3934000.000,4274000.000,5254000.000,4593000.000,4942000.000,4508000.000,3309000.000,2931000.000,4113000.000,4011000.000
AccruedProfessionalFeesCurrent,,,,,,,144000.000,,,,183000.000,,,,169000.000,459000.000,393000.000,333000.000,228000.000,645000.000
AccruedRoyaltiesCurrent,,,,,,,481000.000,,,,796000.000,,,,594000.000,925000.000,439000.000,378000.000,330000.000,278000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,18036000.000,,,,20884000.000,,,,23412000.000,23581000.000,23606000.000,23868000.000,24118000.000,24351000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,138000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-78000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-290000.000,-942000.000,119000.000,46000.000,-365000.000,47000.000,-578000.000,60000.000,56000.000,267000.000,360000.000,445000.000,337000.000,323000.000,305000.000,139000.000,-323000.000,-405000.000,-210000.000,-122000.000
AdditionalPaidInCapital,293074000.000,295848000.000,308153000.000,308612000.000,310059000.000,311378000.000,322252000.000,323506000.000,325060000.000,363370000.000,369170000.000,383785000.000,386843000.000,413599000.000,414361000.000,414971000.000,454535000.000,455636000.000,455585000.000,455989000.000
AllowanceForDoubtfulAccountsReceivable,,,0.000,,,,554000.000,,,,554000.000,0.000,21000.000,21000.000,0.000,,35000.000,49000.000,23000.000,23000.000
Assets,60924000.000,48498000.000,76759000.000,64682000.000,52436000.000,43338000.000,64092000.000,53220000.000,44229000.000,71750000.000,61159000.000,61914000.000,53884000.000,63665000.000,53675000.000,77643000.000,65010000.000,54705000.000,45718000.000,34668000.000
AssetsCurrent,51371000.000,39328000.000,67722000.000,56152000.000,44542000.000,36090000.000,57474000.000,47379000.000,38862000.000,60802000.000,49171000.000,51056000.000,43616000.000,54183000.000,44792000.000,68726000.000,56331000.000,46261000.000,36900000.000,26026000.000
AssetsFairValueDisclosure,,,,,29016000.000,21113000.000,39890000.000,30495000.000,19885000.000,44366000.000,33669000.000,28254000.000,28142000.000,,28291000.000,53180000.000,35763000.000,31638000.000,26581000.000,17573000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,29197000.000,20890000.000,40328000.000,30316000.000,19720000.000,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,359000.000,401000.000,304000.000,-141000.000,0.000,0.000,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,0.000,0.000,0.000,266000.000,71000.000,0.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,58334000.000,47185000.000,35822000.000,28060000.000,18602000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,41000.000,0.000,0.000,0.000,,,,,,,,,
