,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,138843.000,6099446.000,19331350.000,22411444.000,23022136.000,6838000.000,7611000.000,11674000.000,7440000.000,
AccountsPayableCurrent,18083.000,2916.000,3657.000,10491.000,14818.000,14341.000,48053.000,,,,2594175.000,10599461.000,11255517.000,9916000.000,8879000.000,4463000.000,4668000.000,3471000.000
AccountsPayableInterestBearingInterestRate,,,,,,,,0.120,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,1033166.000,,,,,,,5000.000,15000.000,78000.000,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,249000.000
AccountsReceivableGross,,,,,,,,,,,,4353048.000,3974465.000,,,,,
AccountsReceivableNet,,,,,,,,62195.000,,,,4091374.000,3768235.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,,16239.000,4650114.000,3948152.000,4091374.000,3768235.000,3165000.000,3879000.000,2957000.000,2041000.000,1801000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,461000.000,75000.000,,,,
AccruedLiabilitiesCurrent,,1597.000,6120.000,10113.000,,551.000,28009.000,84000.000,,,,,,,,,,11208000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,-745366.000,-944130.000,1042000.000,1258000.000,1553000.000,1827000.000,2052000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,-10112000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,1309146.000,2863499.000,-1353851.000,-4646090.000,-1358000.000,-3641000.000,-4478000.000,-6215000.000,
AdditionalPaidInCapital,52553.000,52553.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,52553.000,52553.000,52553.000,52553.000,52553.000,2229167.000,2244289.000,162788478.000,184638841.000,284328117.000,368649312.000,386816000.000,387655000.000,387793000.000,388543000.000,391612000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,17000.000,,,88000.000,262000.000,206000.000,,,1565000.000,1297000.000,925000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,-261674.000,-206230.000,307000.000,303000.000,,,
AssetRetirementObligation,,,,,0.000,0.000,,,,,,,,,,,,
Assets,11367.000,33.000,0.000,0.000,1001.000,350.000,222432.000,2798264.000,1007132.000,209479689.000,274193601.000,131831146.000,120810922.000,124225000.000,117795000.000,95314000.000,90877000.000,83272000.000
AssetsCurrent,,,,,,,,2790727.000,979065.000,26867072.000,30998463.000,18631062.000,12753853.000,14674000.000,12252000.000,11036000.000,10140000.000,7548000.000
Cash,11367.000,33.000,,0.000,1001.000,350.000,4200.000,2225671.000,590017.000,4072444.000,5571019.000,2099475.000,1021281.000,1880000.000,644000.000,690000.000,950000.000,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,2225671.000,,,,,,,,,,630000.000
