,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,48440000.000,43115000.000,41526000.000,45295000.000,46940000.000,46202000.000,49850000.000,50988000.000,52672000.000,59231000.000,61745000.000,62464000.000,57033000.000,57437000.000,57257000.000,59240000.000,60599000.000,65948000.000
AccountsReceivableNetCurrent,138553000.000,149760000.000,155928000.000,171097000.000,144676000.000,147795000.000,152815000.000,159315000.000,169905000.000,187045000.000,202815000.000,201498000.000,203189000.000,205759000.000,223903000.000,225509000.000,245449000.000,249062000.000
AccountsReceivableNetNoncurrent,,,,,31708000.000,31870000.000,32476000.000,35809000.000,35952000.000,41228000.000,44533000.000,46462000.000,46401000.000,47743000.000,52109000.000,52497000.000,62717000.000,67495000.000
AccruedIncomeTaxes,,1890000.000,7431000.000,6358000.000,2384000.000,2741000.000,3001000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,28519000.000,37293000.000,44594000.000,46187000.000,35995000.000,36670000.000,37279000.000,37772000.000,38448000.000,41836000.000,44509000.000,46221000.000,53978000.000,52445000.000,51881000.000,54274000.000,60748000.000,55261000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,5965000.000,7365000.000,8791000.000,10287000.000,11674000.000,12807000.000,14300000.000,15816000.000,10589000.000,12224000.000,13486000.000,15098000.000,12905000.000,14644000.000,16063000.000,18009000.000,19575000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,7713000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-9308000.000,-4097000.000,-6625000.000,-5193000.000,-1348000.000,-10414000.000,-18026000.000,-27129000.000,-22206000.000,-30240000.000,-33716000.000,-32414000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1641000.000,1021000.000,-715000.000,3698000.000,3183000.000,-1068000.000,-6799000.000,-3753000.000,-5937000.000,-6762000.000,-4966000.000,-9922000.000,-14376000.000,-20253000.000,-18439000.000,-23046000.000,-26003000.000,-24766000.000
AdditionalPaidInCapital,268742000.000,271324000.000,274751000.000,278819000.000,285938000.000,293577000.000,302350000.000,317705000.000,333996000.000,361116000.000,374884000.000,396482000.000,403945000.000,424076000.000,432645000.000,441288000.000,446409000.000,457193000.000
AllowanceForDoubtfulAccountsReceivable,,3400000.000,3200000.000,4000000.000,4400000.000,3700000.000,4100000.000,4200000.000,7200000.000,7900000.000,8600000.000,8500000.000,9900000.000,10300000.000,11700000.000,11700000.000,12200000.000,12500000.000
Assets,635177000.000,626794000.000,630685000.000,730363000.000,740501000.000,731610000.000,717459000.000,725154000.000,732513000.000,847625000.000,949692000.000,940017000.000,930144000.000,943762000.000,1061185000.000,1068421000.000,1051681000.000,1113760000.000
AssetsCurrent,178114000.000,165963000.000,173333000.000,183803000.000,159889000.000,162421000.000,168198000.000,178615000.000,190250000.000,206810000.000,223643000.000,226960000.000,231958000.000,244739000.000,347842000.000,376307000.000,312081000.000,286053000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,112000000.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,109200000.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,1300000.000,2000.000,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,85000.000,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,1.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,2900000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,370143000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,18300000.000,,,,,2700000.000,2700000.000,2700000.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,91000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,29869000.000,8466000.000,12362000.000,6406000.000,8627000.000,7709000.000,9167000.000,12045000.000,12829000.000,8504000.000,7891000.000,9111000.000,9751000.000,20282000.000,105093000.000,127338000.000,47865000.000,15999000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashFDICInsuredAmount,,,,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,34556968.000,34062008.000,34034211.000,34193304.000,34341360.000,34915084.000,35374857.000,36205323.000,36928212.000,38217266.000,39254240.000,39906919.000,40371000.000,41280000.000,41537000.000,41945000.000,42983000.000,43222000.000
CommonStockSharesOutstanding,34556968.000,34062008.000,34034211.000,34193304.000,34341360.000,34915084.000,35374857.000,36205323.000,36928212.000,38217266.000,39254240.000,39906919.000,40371000.000,41280000.000,41537000.000,41945000.000,,
CommonStockValue,,,,3000.000,3000.000,3000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
CommonStockValueOutstanding,3000.000,3000.000,3000.000,,,,,,,,,,,,,,,
DebtInstrumentAnnualPrincipalPayment,,,,,,,,270000.000,,,,,,,,,,
DebtInstrumentCarryingAmount,,293699000.000,287133000.000,381896000.000,384960000.000,382331000.000,357852000.000,351540000.000,333288000.000,408475000.000,477432000.000,458026000.000,434249000.000,428447000.000,541730000.000,538838000.000,535243000.000,575937000.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,,,,,0.005,0.005,,,,,,,,
DeferredCostsCurrent,,1700000.000,4000000.000,5900000.000,7500000.000,1800000.000,3100000.000,4900000.000,5300000.000,,,,,,,,,
DeferredFinanceCostsGross,,402000.000,7000000.000,7100000.000,,,,116000.000,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,11868000.000,11343000.000,11078000.000,10771000.000,10258000.000,9713000.000,9175000.000,8744000.000,8193000.000,7850000.000,7290000.000,6722000.000,6169000.000,5704000.000,10096000.000,9753000.000,9394000.000,2386000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,1138000.000,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,,,,,,,,,,,1087000.000,,,,,
DeferredRentCredit,,,,,2000000.000,,,,2000000.000,,,,2600000.000,,,,3200000.000,
DeferredRevenue,,2500000.000,5400000.000,7900000.000,10000000.000,2400000.000,4200000.000,6800000.000,7000000.000,,,,,,,,,
DeferredRevenueCurrent,1138000.000,1920000.000,2644000.000,3369000.000,3951000.000,4374000.000,4872000.000,5848000.000,5795000.000,6290000.000,6119000.000,6389000.000,6402000.000,5426000.000,4908000.000,4158000.000,3684000.000,3498000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,7623000.000,,,,22555000.000,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,4423000.000,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,29994000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,47072000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,3776000.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,29682000.000,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,48210000.000,
DeferredTaxAssetsNetCurrent,5085000.000,1509000.000,,,16000.000,18000.000,18000.000,3000.000,433000.000,1817000.000,1817000.000,4301000.000,3776000.000,4039000.000,4034000.000,5072000.000,,
DeferredTaxAssetsNetNoncurrent,,988000.000,9169000.000,11607000.000,4173000.000,12703000.000,20231000.000,16443000.000,21491000.000,14213000.000,15008000.000,19633000.000,29682000.000,45737000.000,50682000.000,49658000.000,50405000.000,40596000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,2334000.000,,,,386000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,816000.000,,,,3270000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,,,,,,683000.000,,,,2699000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,10462000.000,,,,11326000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,,3607000.000,,,,3937000.000,
DeferredTaxAssetsUnrealizedCurrencyLosses,,,,,,,,,,,,,7805000.000,,,,4037000.000,
DeferredTaxLiabilitiesCurrent,,,470000.000,358000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,166000.000,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,647000.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,312000.000,,,,,
DeferredTaxLiabilitiesNoncurrent,4997000.000,,,,,,,,,,,,,10580000.000,9554000.000,5587000.000,3333000.000,3250000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,56000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,,-227000.000,,,,485000.000,
DerivativeAmountOfHedgedItem,,,,,,,,,,,,,,,,,35000000.000,
DerivativeFixedInterestRate,,0.044,0.044,0.044,0.044,0.044,0.044,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,,367000.000,
EmployeeRelatedLiabilitiesCurrent,,7923000.000,8283000.000,9939000.000,7217000.000,8329000.000,8146000.000,9848000.000,9056000.000,11159000.000,9843000.000,14195000.000,15041000.000,14416000.000,11630000.000,14769000.000,13266000.000,12020000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,2000000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,-82538000.000,-94399000.000,-108412000.000,123069000.000,136323000.000,149280000.000,166000000.000,178565000.000,191495000.000,206838000.000,216328000.000,225841000.000,233790000.000,248781000.000,254628000.000,266060000.000,282273000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,2878000.000,2904000.000,9472000.000,414000.000,414000.000,414000.000,416000.000,,,530000.000,538000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,56578000.000,,,,39396000.000,42564000.000,,,46827000.000,,,,41461000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,36752000.000,24127000.000,14727000.000,,40981000.000,26993000.000,13093000.000,,37863000.000,27966000.000,13712000.000,,33846000.000,22906000.000,11210000.000,,37682000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,6173000.000,6117000.000,16056000.000,9057000.000,9088000.000,8279000.000,8391000.000,415000.000,,1685000.000,1775000.000,386000.000,883000.000,883000.000,993000.000,47000.000,54000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,18651000.000,18473000.000,28688000.000,16264000.000,16166000.000,14954000.000,15393000.000,8660000.000,414000.000,21227000.000,21086000.000,1382000.000,2094000.000,3007000.000,3126000.000,3796000.000,10062000.000
