,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,,68088.000,71594.000,72678.000,70694.000,68865.000,68027.000,66039.000,66648.000,67688.000
AccountsPayableRelatedPartiesCurrent,597458.000,613147.000,637438.000,556738.000,696680.000,820677.000,902351.000,973012.000,1090530.000,1092405.000
AccountsReceivableNetCurrent,5146.000,20616.000,5116.000,5162.000,5049.000,4923.000,4692.000,4523.000,4641.000,4627.000
AccountsReceivableRelatedParties,,,,,,11635.000,11493.000,11157.000,11260.000,11436.000
AccountsReceivableRelatedPartiesCurrent,11995.000,11503.000,12096.000,12279.000,11944.000,11634.000,11493.000,11157.000,11260.000,11436.000
AccruedLiabilitiesCurrent,314406.000,321432.000,67365.000,74180.000,84600.000,117280.000,153482.000,177258.000,207385.000,225402.000
AccumulatedCapitalizedInterestCosts,,,1000000.000,,,,1000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-49009851.000,-51509233.000,-52280571.000,-50861080.000,-49546202.000,-48897335.000,-47460666.000,-47918212.000,-48642829.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-680823.000,-484850.000,-627928.000,-692231.000,-567002.000,-433832.000,-345490.000,-143253.000,-203311.000,-305144.000
AdditionalPaidInCapitalCommonStock,62588647.000,62731168.000,64370443.000,64406268.000,64406268.000,64406268.000,64406268.000,64406268.000,64406268.000,64406268.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,,
Assets,25363443.000,24416980.000,25587264.000,25917912.000,25301431.000,24598713.000,24264151.000,23522414.000,23744214.000,24109794.000
AssetsCurrent,120525.000,213841.000,142218.000,93228.000,186753.000,138891.000,106863.000,72730.000,80348.000,78833.000
AssetsHeldForSaleLongLived,,,64850000.000,,,,64850000.000,,,
CapitalLeaseObligations,,,25042.000,,,,17651.000,,,
