,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrentAndNoncurrent,,,,,,,,63279.000,,,,,,,,,,
AccountsReceivableRelatedParties,,879182.000,1681683.000,1623824.000,2292402.000,1947668.000,1980274.000,1823904.000,5943276.000,3081727.000,2607292.000,2037993.000,2716274.000,2084471.000,3343867.000,4558894.000,6870970.000,6207849.000
AccruedLiabilitiesCurrentAndNoncurrent,81936.000,302009.000,314556.000,175635.000,186905.000,200671.000,208853.000,191805.000,198669.000,1836555.000,3241009.000,2552897.000,6397470.000,7190383.000,5518861.000,3641734.000,3672206.000,1642185.000
AdditionalPaidInCapitalCommonStock,80309154.000,102963330.000,129307923.000,157545667.000,204479720.000,256565855.000,308069721.000,361723839.000,552165351.000,557281539.000,562442028.000,567726641.000,571611708.000,571783888.000,572077700.000,572375086.000,572835092.000,573120388.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,-1117000.000,-1411000.000,1766000.000,2182000.000,2647000.000,3196000.000,3828000.000,4533000.000,5269000.000,6043000.000,6752000.000,6752000.000,,
Assets,112961609.000,135899652.000,166455733.000,191246637.000,234119183.000,288514718.000,344871174.000,393435365.000,557848733.000,552483873.000,570862217.000,583982706.000,618358965.000,654562881.000,682152784.000,684522124.000,683726611.000,684059306.000
CashAndCashEquivalentsAtCarryingValue,5296960.000,6735150.000,6031956.000,7320929.000,15299568.000,24114810.000,23225858.000,43398015.000,155870227.000,64361310.000,33565191.000,8566234.000,18337666.000,12016005.000,30481912.000,13275211.000,12644735.000,18979309.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,4601543.000,5897849.000,7405564.000,9020109.000,11703891.000,14683101.000,17624839.000,20687672.000,31604023.000,31857815.000,32115232.000,32455182.000,32644383.000,32647892.000,32657880.000,32669202.000,32689486.000,32699815.000
CommonStockSharesOutstanding,4584430.000,5872909.000,7377049.000,8971053.000,11636959.000,14586502.000,17500308.000,20532375.000,31426292.000,31658729.000,31902325.000,32138757.000,32325458.000,30617439.000,30627427.000,30638749.000,30659033.000,30669362.000
CommonStockValue,46015.000,58979.000,74055.000,90201.000,117039.000,146831.000,176248.000,206877.000,316040.000,318578.000,321152.000,324552.000,326443.000,326479.000,326578.000,326692.000,326894.000,326998.000
DeferredOfferingCosts,8069175.000,8464424.000,8533957.000,8459596.000,7710703.000,6843727.000,5050715.000,3186897.000,0.000,0.000,0.000,,,,,,,
DividendsPayableCurrentAndNoncurrent,359570.000,472938.000,623192.000,752299.000,966374.000,1244103.000,1956226.000,1784846.000,2513039.000,2562161.000,2653450.000,2679935.000,2208906.000,0.000,1224956.000,0.000,0.000,0.000
DueFromRelatedParties,1329921.000,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,8329873.000,8286071.000,9064509.000,8546798.000,7626213.000,6781037.000,6229710.000,3862266.000,869201.000,856939.000,3339143.000,4665125.000,828323.000,1165356.000,1228028.000,1318804.000,1694719.000,1352357.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,,,,,,6752000.000,6752000.000,6752000.000,6752000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,,,,,,,,,,,6752000.000,6752000.000,6752000.000,6752000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,,,,,,,,,,,601649000.000,594913000.000,588133000.000,591457000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,,,,,,,,,,,16357000.000,32573000.000,38356000.000,34167000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,,,,,,,,,,,,16400000.000,32600000.000,38400000.000,
InterestReceivable,3256116.000,3927301.000,2516229.000,4675193.000,6469616.000,8472604.000,7267604.000,11460279.000,11254340.000,13163847.000,12747047.000,20725408.000,22432151.000,22319165.000,18098976.000,27567767.000,28651149.000,29817746.000
Liabilities,33527641.000,34167752.000,38150104.000,34999882.000,31952728.000,35068670.000,42178315.000,38291537.000,15834099.000,8847239.000,39752658.000,50717853.000,82616311.000,150704225.000,178210185.000,178582977.000,175592989.000,173901030.000
LiabilitiesAndStockholdersEquity,112961609.000,135899652.000,166455733.000,191246637.000,234119183.000,288514718.000,344871174.000,393435365.000,557848733.000,552483873.000,570862217.000,583982706.000,618358965.000,654562881.000,682152784.000,684522124.000,683726611.000,684059306.000
LineOfCredit,7310504.000,8299645.000,10735608.000,10849768.000,10150237.000,12489564.000,28688003.000,28053818.000,12253190.000,3591584.000,30519056.000,40819896.000,73181612.000,107348486.000,120238340.000,123622439.000,120226064.000,120906488.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,3592000.000,30519000.000,40820000.000,,,,,,
LoansAndLeasesReceivableAllowance,,,,,1117000.000,1411000.000,1766000.000,2182000.000,2647000.000,3196000.000,3828000.000,4533000.000,5269000.000,6043000.000,,,,
NotesPayable,14827969.000,14022052.000,14399059.000,12446964.000,10378941.000,10803941.000,5095523.000,4335523.000,0.000,0.000,0.000,,,35000000.000,50000000.000,50000000.000,50000000.000,50000000.000
NotesReceivableNet,63897543.000,87602042.000,109070679.000,130343743.000,157087599.000,196229283.000,246450255.000,273547740.000,326121997.000,397649546.000,444720197.000,468837593.000,483535096.000,506159575.000,508435988.000,512942066.000,513078382.000,513177132.000
NotesReceivableRelatedParties,12820707.000,14557835.000,14308463.000,14203542.000,16450270.000,19083599.000,29350382.000,30169624.000,29263370.000,32664041.000,30854000.000,34076234.000,34214542.000,47035731.000,60497391.000,63352060.000,65042770.000,69644615.000
OtherAssets,1145066.000,1132982.000,1276338.000,1426194.000,1049787.000,2101172.000,665127.000,698114.000,1118842.000,2335116.000,2836044.000,2713561.000,2188047.000,3004896.000,2966105.000,2660101.000,2310237.000,2214647.000
RealEstateInvestments,,,,,,,,,,8030000.000,8236953.000,10096953.000,8398816.000,13590000.000,10621316.000,7645905.000,6107131.000,0.000
RestrictedCashAndCashEquivalents,689967.000,0.000,0.000,,,,,,,,2385535.000,2386711.000,3678051.000,8153116.000,7048976.000,9421941.000,8497075.000,8762368.000
RetainedEarningsAccumulatedDeficit,-578941.000,-791603.000,-506043.000,-408408.000,-1092066.000,-1335147.000,-3062972.000,-3681429.000,-6912617.000,-9982234.000,-27395968.000,-28520883.000,-29880040.000,-26849925.000,-27059893.000,-25360845.000,-23626578.000,-21887324.000
SecuredDebt,2617789.000,2785037.000,3013180.000,2228418.000,2644058.000,3549354.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,82410.000,,,,,,
SharesIssuedPricePerShare,,,,,,,,,,,,20.000,,,,,,
SharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
StockholdersEquity,79433968.000,101731900.000,128305629.000,156246755.000,202166455.000,253446048.000,302692859.000,355143828.000,542014634.000,543636634.000,531109559.000,533264853.000,535742654.000,503858656.000,503942599.000,505939147.000,508133622.000,510158276.000
StockholdersEquityBeforeTreasuryStock,79776228.000,102230706.000,128875935.000,157227460.000,203504693.000,255377539.000,305182997.000,358249287.000,545568774.000,547617883.000,535367212.000,539530310.000,542058111.000,545260442.000,545344385.000,547340933.000,549535408.000,551560062.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,79433968.000,101731900.000,128305629.000,156246755.000,202166455.000,253446048.000,302692859.000,355143828.000,542014634.000,543636634.000,531109559.000,533264853.000,535742654.000,503858656.000,503942599.000,505939147.000,508133622.000,510158276.000
TreasuryStockShares,17113.000,24940.000,28515.000,49056.000,66932.000,96599.000,124531.000,155297.000,177731.000,199086.000,212907.000,316425.000,318925.000,2030453.000,2030453.000,2030453.000,2030453.000,2030453.000
TreasuryStockValue,342260.000,498806.000,570306.000,980705.000,1338238.000,1931491.000,2490138.000,3105459.000,3554140.000,3981249.000,4257653.000,6265457.000,6315457.000,41401786.000,41401786.000,41401786.000,41401786.000,41401786.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,,,,,4445000.000,5076000.000,7159000.000,7535000.000,9401000.000,10776000.000,-2681000.000,-2819000.000,-2376000.000,-2031000.000,-1663000.000,-1342000.000,,
