,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,176861.000,687833.000,3192113.000,3702817.000,2108000.000,3596000.000,1572000.000,2640000.000
AccruedLiabilitiesCurrent,62492.000,69270.000,80518.000,1211786.000,871000.000,734000.000,1975000.000,1154000.000
AccruedPayrollTaxesCurrent,,,,,,,359000.000,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,27000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,24001.000,55219.000,90362.000,168124.000,288000.000,493000.000,777000.000,1442000.000
AdditionalPaidInCapitalCommonStock,1680133.000,48067369.000,48356441.000,48580101.000,63255000.000,63532000.000,85234000.000,96047000.000
AssetRetirementObligationsNoncurrent,,,,,,,,670000.000
Assets,4343376.000,36575179.000,47275702.000,47190292.000,57128000.000,55271000.000,71529000.000,78457000.000
AssetsCurrent,1934568.000,29989510.000,31954969.000,23263812.000,26108000.000,16308000.000,27370000.000,32016000.000
AssetsNoncurrent,2408808.000,6585669.000,15320733.000,23926480.000,31020000.000,38963000.000,44159000.000,46441000.000
CapitalLeasedAssetsGross,,,,,,,392000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,356000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,3033241.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,273382.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,522030.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,506408.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,490786.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,476249.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,764386.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,36000.000,
CashAndCashEquivalentsAtCarryingValue,1630847.000,29280704.000,20140667.000,15244107.000,22550000.000,15408000.000,25458000.000,30113000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,8.280
ClassOfWarrantOrRightOutstanding,,,,,,,,2396964.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,4363641.000,14117442.000,14137442.000,14137442.000,15574225.000,15578725.000,17878725.000,19960356.000
CommonStockSharesOutstanding,4363641.000,4363641.000,14137442.000,14137442.000,15574225.000,15578725.000,17878725.000,19960356.000
CommonStockValue,4364.000,14117.000,14137.000,14137.000,15000.000,16000.000,18000.000,20000.000
ConvertibleDebtCurrent,5545295.000,,,,,,,
ConvertibleLongTermNotesPayable,,,,,89000.000,123000.000,307000.000,507000.000
ConvertibleNotesPayable,5545295.000,,,,89000.000,,,
ConvertibleNotesPayableCurrent,,,,,5000000.000,,,
DebtInstrumentFaceAmount,6000000.000,,,,,5000000.000,5000000.000,5000000.000
DebtInstrumentUnamortizedDiscount,454705.000,,,,,,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,4967000.000,,,
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,4949000.000,4921000.000,4879000.000
DeferredCostsCurrentAndNoncurrent,,,,,,125000.000,115000.000,103000.000
DeferredRentCreditCurrent,,,,91459.000,171000.000,174000.000,177000.000,180000.000
DeferredRentCreditNoncurrent,,,,1097412.000,1054000.000,1008000.000,963000.000,917000.000
DeferredTaxAssetsGross,,,3064318.000,,,,7462000.000,
DeferredTaxAssetsNet,,,381912.000,,,,1287000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,770915.000,,,,1730000.000,
DeferredTaxAssetsOther,,,110932.000,,,,666000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,57826.000,,,,127000.000,
DeferredTaxAssetsValuationAllowance,,,2682406.000,,,,6175000.000,
DeferredTaxLiabilities,,,381912.000,,,,1287000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,381912.000,,,,350000.000,
DeferredTaxLiabilitiesNoncurrent,,74895.000,1071129.000,,,,,
DepositsAssetsNoncurrent,,3052635.000,3853702.000,6250321.000,,,,
DerivativeLiabilitiesNoncurrent,6884100.000,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,1351837.000,,,,1100000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,97759.000,-124733.000,153967.000,184817.000,213000.000,247000.000,282000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,455623.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,121898.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,121898.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,121898.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,121898.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,121898.000,,,,,
FiniteLivedIntangibleAssetsGross,1078719.000,1072679.000,1219080.000,1246856.000,1310000.000,1384000.000,1419000.000,
FiniteLivedIntangibleAssetsNet,980960.000,954772.000,1065113.000,1062039.000,1097000.000,1137000.000,1137000.000,1144000.000
InterestPayableCurrent,244110.000,,,,,,,
InventoryFinishedGoods,,,,,,,,123000.000
InventoryNet,137500.000,342019.000,,,,,59000.000,297000.000
InventoryRawMaterials,,,,,,,,78000.000
InventoryWorkInProcess,,,,,,,,96000.000
Liabilities,12912858.000,831998.000,13610512.000,15475776.000,13668000.000,15050000.000,14539000.000,15546000.000
LiabilitiesAndStockholdersEquity,4343376.000,36575179.000,47275702.000,47190292.000,57128000.000,55271000.000,71529000.000,78457000.000
LiabilitiesCurrent,6028758.000,757103.000,3317597.000,5124558.000,3309000.000,4726000.000,4031000.000,4288000.000
LongTermDebt,,,10017370.000,,,,10257000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,9182603.000,,,,9020000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,44966.000,,,,307000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,215149.000,,,,217000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,202650.000,,,,203000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,190877.000,,,,202000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,181125.000,,,,308000.000,
LongTermNotesPayable,,,9221786.000,9253806.000,9216000.000,9193000.000,9238000.000,9164000.000
NotesPayableCurrent,,,44966.000,118496.000,159000.000,222000.000,307000.000,314000.000
