,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AssetRetirementObligationAccretionExpense,,1440.000,,,,702.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-8943.000,,,,-171261.000,,
CostsAndExpenses,174546.000,466599.000,433541.000,423688.000,653163.000,211942.000,258578.000,417359.000
DepletionOfOilAndGasProperties,,,,60321.000,,37115.000,,
DepreciationDepletionAndAmortization,,13142.000,,,,37803.000,,
EarningsPerShareBasic,,-0.150,-0.010,,,,0.040,-0.040
EarningsPerShareBasicAndDiluted,-0.060,,,0.030,,-0.010,,
EarningsPerShareDiluted,,-0.130,-0.010,,,,0.040,-0.040
GainLossOnSaleOfOilAndGasProperty,,,377163.000,282011.000,,,363919.000,
GeneralAndAdministrativeExpense,116851.000,270579.000,309617.000,275206.000,322341.000,151233.000,125453.000,118132.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000,,
IncomeTaxesPaid,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,75237.000,,,,-45586.000,,
IncreaseDecreaseInAccountsReceivable,,153573.000,,,,114340.000,,
IncreaseDecreaseInAccruedLiabilities,,78545.000,,,,-35714.000,,
IncreaseDecreaseInAssetRetirementObligations,,6460.000,,,,,,
IncreaseDecreaseInBookOverdrafts,,-446.000,,,,37130.000,,
IncreaseDecreaseInOtherCurrentAssets,,2600.000,,,,,,
InterestExpense,,,3582.000,4293.000,,3751.000,,2972.000
InterestPaid,,0.000,,,,7875.000,,
LeaseOperatingExpense,43652.000,181438.000,103957.000,79446.000,201282.000,18453.000,88170.000,253026.000
ManagementFeeAmountPaid,35167.000,63000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,78283.000,,,,38402.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,78283.000,,,,38402.000,,
NetCashProvidedByUsedInInvestingActivities,,-44609.000,,,,-10241.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-44609.000,,,,-10241.000,,
NetCashProvidedByUsedInOperatingActivities,,-42617.000,,,,-199422.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-42617.000,,,,-199422.000,,
NetIncomeLoss,-117978.000,-344107.000,-17864.000,189666.000,-552984.000,-44777.000,306329.000,-293540.000
OilAndGasRevenue,39408.000,105332.000,17394.000,308903.000,66701.000,144725.000,179428.000,102699.000
OperatingIncomeLoss,-117978.000,-344107.000,-17864.000,189666.000,-539802.000,-44777.000,306329.000,-293540.000
OtherNonoperatingIncomeExpense,,,0.000,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,69546.000,,,,,,
PaymentForManagementFee,,,49500.000,49500.000,,63000.000,,
PaymentsForRepurchaseOfCommonStock,,1200.000,,,,,,
PaymentsToAcquireOilAndGasProperty,,,,,,10241.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,44609.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,97711.000,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,-17782.000,,,,1272.000,,
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,14043.000,14582.000,16385.000,64743.000,38059.000,38505.000,44955.000,43229.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,-117978.000,-344107.000,-17864.000,189666.000,-552984.000,-44777.000,306329.000,-293540.000
RevenueOilAndGasServices,17160.000,17160.000,21120.000,22440.000,22000.000,22440.000,21560.000,21120.000
Revenues,56568.000,122492.000,415677.000,613354.000,113361.000,167165.000,564907.000,123819.000
SalesRevenueNet,56568.000,122492.000,415677.000,613354.000,113361.000,167165.000,564907.000,123819.000
ShareBasedCompensation,,,,,,2490.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,2597022.000,2875022.000,,,,7417444.000,7417444.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2074242.000,,,6984592.000,,7354410.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,2358759.000,2636759.000,,,,7417444.000,7417444.000
