,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableTradeCurrent,61900000.000,62500000.000,75100000.000,67800000.000,,,78400000.000,,,82300000.000,100300000.000
AccountsReceivableNetCurrent,156000000.000,153000000.000,139400000.000,159700000.000,,,,,,183700000.000,165000000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,10100000.000,
AccruedLiabilitiesCurrent,,,,,,,,,,6400000.000,
AccruedSalariesCurrent,,,,,,,,,,56900000.000,63700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,463900000.000,476700000.000,490700000.000,509000000.000,,,,,,59000000.000,70200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8900000.000,-4000000.000,-3600000.000,1000000.000,,,,,,-64400000.000,-73200000.000
AcquisitionCostsCumulative,,,,,21200000.000,36500000.000,36500000.000,,,,
AdditionalPaidInCapitalCommonStock,891600000.000,892700000.000,893900000.000,895600000.000,,,,,,1116000000.000,1121800000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2100000.000,1700000.000,1200000.000,3600000.000,,,,,,900000.000,700000.000
Assets,934300000.000,971400000.000,1005800000.000,1007000000.000,,,,,,4375000000.000,4492300000.000
AssetsCurrent,358700000.000,408400000.000,302700000.000,319600000.000,,,,,,365100000.000,349700000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,100000.000,100000.000,100000.000,,,,,,,,
BuildingsAndImprovementsGross,,,,,,,,,,,64300000.000
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,1986400000.000,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,1592700000.000,1592700000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,122800000.000,181000000.000,107800000.000,108100000.000,,,,,,117500000.000,111200000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,181000000.000,107800000.000,108100000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,,,,,,0.010,0.010
CommonStockSharesAuthorized,180000000.000,180000000.000,180000000.000,180000000.000,,,,,,200000000.000,200000000.000
CommonStockSharesIssued,29800000.000,29800000.000,29800000.000,29800000.000,,,,,,110300000.000,110700000.000
CommonStockSharesOutstanding,29800000.000,29800000.000,29800000.000,29800000.000,,,,,,109900000.000,110100000.000
CommonStockValue,300000.000,300000.000,300000.000,300000.000,,,,,,1100000.000,1100000.000
ContractualObligation,,,,,,,305400000.000,,,,284400000.000
ContractualObligationDueAfterFifthYear,,,,,,,19000000.000,,,,13500000.000
ContractualObligationDueInFifthYear,,,,,,,9300000.000,,,,11400000.000
ContractualObligationDueInFourthYear,,,,,,,22000000.000,,,,14400000.000
ContractualObligationDueInNextTwelveMonths,,,,,,,147000000.000,,,,186100000.000
ContractualObligationDueInSecondYear,,,,,,,62300000.000,,,,37700000.000
ContractualObligationDueInThirdYear,,,,,,,45800000.000,,,,21300000.000
CostMethodInvestments,,,,,,,,,,,7900000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,2726600000.000,2866900000.000
DebtCurrent,,,,,,,,,,76100000.000,13800000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,-94400000.000
DeferredCompensationCashBasedArrangementsLiabilityCurrent,,,,,,,,,,,10400000.000
DeferredCompensationCashbasedArrangementsLiabilityClassifiedNoncurrent,,,,,,,,,,9800000.000,
DeferredFinanceCostsCurrentNet,,,,,,,,,,6400000.000,6800000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,30200000.000,29700000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,726400000.000
DeferredRevenueCurrent,,,,,,,,,,8400000.000,9100000.000
DeferredTaxAssetsGross,,,,,,,,,,,137500000.000
DeferredTaxAssetsHedgingTransactions,,,,,,,,,,,400000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,-614800000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,26200000.000,22100000.000
DeferredTaxAssetsNet,,,,,,,,,,,111600000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,72500000.000
DeferredTaxAssetsOther,,,,,,,,,,,8600000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,,,,,6300000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,,,,,6800000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,,,,,,,,3500000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,25900000.000
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,17100000.000
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,652600000.000,636900000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,4900000.000
