,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,5924510.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3685662.000
AdditionalPaidInCapital,202885637.000
AdvancesFromFederalHomeLoanBanks,76869067.000
Assets,1176738821.000
AvailableForSaleSecurities,113168140.000
AvailableForSaleSecuritiesAmortizedCost,111861327.000
BankOwnedLifeInsurance,43614652.000
CashAndCashEquivalentsAtCarryingValue,73578510.000
CashAndDueFromBanks,25743938.000
CommonStockIssuedEmployeeStockTrust,1072856.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,80000000.000
CommonStockSharesIssued,24460240.000
CommonStockSharesOutstanding,20245910.000
CommonStockValue,244602.000
CustomerAdvancesAndDeposits,4878039.000
DeferredCompensationEquity,2085784.000
DeferredTaxAssetsNet,3085288.000
Deposits,840705352.000
FederalHomeLoanBankStock,12524200.000
HeldToMaturitySecurities,20383700.000
HeldToMaturitySecuritiesFairValue,21276727.000
InterestBearingDepositLiabilities,798030035.000
InterestBearingDepositsInBanks,47834572.000
InterestPayableCurrentAndNoncurrent,3218208.000
InterestReceivable,3746307.000
Liabilities,960421209.000
LiabilitiesAndStockholdersEquity,1176738821.000
LoansAndLeasesReceivableAllowance,4357064.000
LoansAndLeasesReceivableNetReportedAmount,652549648.000
MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,166461270.000
MortgageBackedSecuritiesHeldToMaturityFairValueDisclosure,49594120.000
NoninterestBearingDepositLiabilities,42675317.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,0.000
PreferredStockValue,0.000
PrepaidExpenseAndOtherAssets,4975606.000
PropertyPlantAndEquipmentNet,9392901.000
RealEstateAcquiredThroughForeclosure,23664479.000
RetainedEarningsAccumulatedDeficit,59958638.000
SecuritiesSoldUnderAgreementsToRepurchase,28826033.000
StockholdersEquity,216317612.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,216317612.000
TreasuryStockShares,4214330.000
TreasuryStockValue,34257469.000
UnearnedESOPShares,13040818.000
