,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,,,,,-284882000.000,-300254000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,3426000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,-1843000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,5647000.000,,,,5677000.000,,,,8756000.000,,,,4783000.000,,,,6187000.000,,,,6581000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,361000.000,,,,259000.000,,,,2865000.000,,,,896000.000,,,,1041000.000,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,5387000.000,3863000.000,,3861000.000,5476000.000,4592000.000,4584000.000,3838000.000,5087000.000,5053000.000,5247000.000,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,-6736000.000,-7016000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,130000.000,731000.000,,470000.000,3582000.000,6792000.000,-9646000.000,877000.000,1102000.000,136000.000,-1566000.000,100000.000,48000.000,142000.000,-119000.000,248000.000,285000.000,457000.000,-636000.000,271000.000,295000.000,322000.000,-655000.000,18000.000,162000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory,,,,,,,,,,,,,,,,,,,,,,,,,-1992000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,57092000.000,,,,7320000.000,,,,-75732000.000,,,,41619000.000,,,,16406000.000,,,,37828000.000,,,,36087000.000,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,,,,,,,0.150,
ComprehensiveIncomeNetOfTax,,30900000.000,31370000.000,,65278000.000,17073000.000,78598000.000,82984000.000,39138000.000,47156000.000,68665000.000,38515000.000,27756000.000,37368000.000,4385000.000,41343000.000,-18658000.000,81193000.000,55801000.000,61633000.000,23817000.000,20284000.000,51201000.000,30499000.000,55959000.000,74006000.000
CostOfGoodsSold,177820000.000,185416000.000,169430000.000,182792000.000,165725000.000,168262000.000,158877000.000,181104000.000,164596000.000,199288000.000,185251000.000,210227000.000,183010000.000,186662000.000,190980000.000,219629000.000,168620000.000,203360000.000,201189000.000,230337000.000,201782000.000,219407000.000,213852000.000,260005000.000,215493000.000,227392000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,,,40200000.000,
DeferredIncomeTaxExpenseBenefit,-65000.000,,,,10000.000,,,,44000.000,,,,1507000.000,,,,96000.000,,,,-227000.000,,,,192000.000,
DepreciationAndAmortization,19893000.000,,,,15207000.000,,,,14871000.000,,,,16470000.000,,,,12489000.000,,,,13939000.000,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,17031000.000,
DerivativeGainLossOnDerivativeNet,,5000.000,3181000.000,,1200000.000,-1400000.000,2600000.000,2700000.000,1500000.000,-5000000.000,1400000.000,-2500000.000,-2000000.000,-900000.000,-2800000.000,-2600000.000,-4000000.000,5800000.000,-8900000.000,400000.000,7000000.000,-9100000.000,-3100000.000,-100000.000,-4300000.000,-3400000.000
DividendsCommonStockCash,,,,,,,,,,,,,,,,,,,,,,,,,20500000.000,
EarningsPerShareBasic,0.320,0.180,0.410,0.490,0.310,0.270,0.370,0.520,0.360,0.350,0.330,0.200,0.210,0.320,0.370,0.520,0.340,0.360,0.520,0.510,0.010,0.330,0.430,0.450,0.310,0.380
EarningsPerShareDiluted,0.320,0.180,0.400,0.480,0.310,0.270,0.370,0.500,0.350,0.350,0.320,0.200,0.210,0.310,0.370,0.500,0.340,0.360,0.520,0.500,0.010,0.330,0.430,0.430,0.310,0.370
EffectOfExchangeRateOnCashAndCashEquivalents,6718000.000,,,,6263000.000,,,,-4967000.000,,,,-841000.000,,,,-31441000.000,,,,13292000.000,,,,3352000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,-0.027,,,,,,,0.191
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,0.350,,,0.350,0.350,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,932000.000,,,,452000.000,,,,729000.000,,,,782000.000,,,,790000.000,,,,902000.000,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,3218000.000,804000.000,,900000.000,800000.000,1500000.000,400000.000,1200000.000,600000.000,2000000.000,,8900000.000,18000000.000,5200000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2201000.000,1574000.000,,1674000.000,2389000.000,2005000.000,1669000.000,1858000.000,2543000.000,2295000.000,1902000.000,,,,,,,,,,,,,800000.000,2900000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,2438000.000,624000.000,,400000.000,-1000000.000,800000.000,-100000.000,300000.000,-300000.000,400000.000,,2700000.000,4300000.000,1500000.000,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1592000.000,,,,338000.000,,,,234000.000,,,,2698000.000,,,,779000.000,,,,1041000.000,,,,1000000.000,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,,,28000000.000,28000000.000,28000000.000,-56000000.000,3000000.000,3000000.000,3000000.000,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,48342000.000,,,,,,,,,,,,,,,,91945000.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,3085000.000,
GoodwillTranslationAdjustments,,,,,4608000.000,,,,-6378000.000,,,,43000.000,,,,-16555000.000,,,,4931000.000,,,,,
GrossProfit,195645000.000,204535000.000,201897000.000,226527000.000,182727000.000,170029000.000,173353000.000,205281000.000,183987000.000,190041000.000,172890000.000,190092000.000,168532000.000,182718000.000,184386000.000,214737000.000,175897000.000,189615000.000,180739000.000,207310000.000,177690000.000,183322000.000,191376000.000,214733000.000,191321000.000,206732000.000
IncomeLossFromContinuingOperations,51864000.000,29762000.000,64390000.000,76636000.000,48825000.000,42405000.000,55949000.000,78177000.000,51636000.000,50158000.000,46486000.000,28735000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,,,55564000.000,63540000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,75713000.000,43449000.000,83972000.000,107945000.000,66883000.000,58090000.000,69234000.000,97705000.000,67188000.000,66604000.000,60046000.000,35148000.000,39205000.000,57077000.000,70463000.000,82784000.000,63040000.000,66448000.000,71176000.000,104782000.000,55620000.000,59853000.000,75208000.000,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.330,0.190,0.410,0.480,0.320,0.280,0.370,0.520,0.360,0.350,0.330,0.200,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.320,0.180,0.400,0.480,0.310,0.270,0.370,0.520,0.350,0.350,0.320,0.200,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-549000.000,-453000.000,329000.000,-505000.000,-686000.000,-1312000.000,-44000.000,-916000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,-0.010,-0.000,-0.010,0.000,-0.010,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,-0.010,-0.000,-0.010,0.000,-0.010,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,23849000.000,13687000.000,19582000.000,31309000.000,18058000.000,15685000.000,13285000.000,19528000.000,15552000.000,16446000.000,13560000.000,6413000.000,9311000.000,12319000.000,17606000.000,10032000.000,15130000.000,15948000.000,-1896000.000,34578000.000,54495000.000,14485000.000,16575000.000,23776000.000,12993000.000,12127000.000
IncomeTaxReconciliationOtherAdjustments,,,,,,,,,,,,,,,,,,,17400000.000,,,,,,,
IncreaseDecreaseInAccountsPayable,-2202000.000,,,,-7912000.000,,,,-9636000.000,,,,6527000.000,,,,9808000.000,,,,-33669000.000,,,,-4463000.000,
IncreaseDecreaseInAccountsReceivable,-22815000.000,,,,-28918000.000,,,,-27310000.000,,,,-15452000.000,,,,-35621000.000,,,,-28845000.000,,,,-44845000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,6237000.000,,,,1775000.000,,,,-16130000.000,,,,-1097000.000,,,,1802000.000,,,,56147000.000,,,,-4115000.000,
IncreaseDecreaseInDeferredRevenue,1638000.000,,,,2095000.000,,,,-169000.000,,,,-4431000.000,,,,11000.000,,,,1354000.000,,,,-501000.000,
IncreaseDecreaseInIncomeTaxes,,,-5700000.000,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,19402000.000,,,,11450000.000,,,,9704000.000,,,,-5424000.000,,,,27000000.000,,,,2090000.000,,,,12789000.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,-18534000.000,,,,-1029000.000,,,,-8020000.000,,,,-14538000.000,,,,-22905000.000,,,,-14236000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,-9633000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,-3108000.000,
IncreaseDecreaseInOtherOperatingAssets,1426000.000,,,,167000.000,,,,2988000.000,,,,10729000.000,,,,-364000.000,,,,4542000.000,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,3941000.000,,,,3054000.000,,,,918000.000,,,,1140000.000,,,,1944000.000,,,,-1320000.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,8675000.000,,,,12269000.000,,,,1234000.000,,,,-422000.000,,,,-4966000.000,,,,3675000.000,,,,2437000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2754000.000,2133000.000,,2487000.000,1861000.000,1449000.000,-3837000.000,1662000.000,1689000.000,2368000.000,-3570000.000,2896000.000,2546000.000,1980000.000,-4996000.000,1704000.000,1428000.000,929000.000,-2640000.000,1283000.000,1132000.000,975000.000,-2031000.000,1880.000,1584.000
InterestExpense,350000.000,435000.000,1526000.000,3176000.000,3066000.000,2768000.000,3096000.000,2729000.000,2897000.000,3767000.000,3696000.000,3731000.000,3708000.000,3629000.000,3663000.000,3593000.000,3661000.000,3358000.000,3670000.000,3397000.000,3447000.000,4360000.000,5736000.000,4528000.000,4453000.000,4472000.000
InvestmentIncomeInterest,262000.000,86000.000,155000.000,770000.000,428000.000,377000.000,268000.000,509000.000,191000.000,274000.000,256000.000,337000.000,264000.000,272000.000,398000.000,471000.000,247000.000,295000.000,319000.000,306000.000,260000.000,328000.000,336000.000,478000.000,271000.000,355000.000
LineOfCreditAssumed1,,,,,,,,,,,,,,,,,,,,,,105000000.000,105000000.000,,,
NetCashProvidedByUsedInFinancingActivities,-7745000.000,,,,-35003000.000,,,,-120076000.000,,,,-7775000.000,,,,-13941000.000,,,,-15224000.000,,,,-28798000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7745000.000,,,,-35003000.000,,,,-120076000.000,,,,-7775000.000,,,,-13941000.000,,,,-15224000.000,,,,-28798000.000,
NetCashProvidedByUsedInInvestingActivities,-4267000.000,,,,-12935000.000,,,,-12648000.000,,,,-9590000.000,,,,-13139000.000,,,,-5117000.000,,,,-13594000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4267000.000,,,,-12935000.000,,,,-12648000.000,,,,-9590000.000,,,,-13139000.000,,,,-5117000.000,,,,-13594000.000,
NetCashProvidedByUsedInOperatingActivities,62386000.000,,,,48995000.000,,,,61959000.000,,,,59825000.000,,,,74927000.000,,,,44877000.000,,,,75127000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,62386000.000,,,,48995000.000,,,,61959000.000,,,,59825000.000,,,,74927000.000,,,,44877000.000,,,,75127000.000,
NetIncomeLoss,51315000.000,29309000.000,64719000.000,76131000.000,48139000.000,41093000.000,55905000.000,77261000.000,51636000.000,50158000.000,46486000.000,28735000.000,29894000.000,44758000.000,52857000.000,72752000.000,47910000.000,50500000.000,73072000.000,70204000.000,1125000.000,45368000.000,58633000.000,61500000.000,42571000.000,51413000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,29309000.000,64719000.000,,48139000.000,41093000.000,55905000.000,77261000.000,51636000.000,50158000.000,46486000.000,,29894000.000,44758000.000,52857000.000,,47910000.000,50500000.000,73072000.000,,1125000.000,45368000.000,58633000.000,,42571000.000,51413000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,29309000.000,64719000.000,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpenses,118999000.000,162852000.000,116488000.000,117070000.000,114431000.000,109308000.000,99116000.000,105205000.000,114857000.000,119769000.000,109351000.000,152290000.000,126081000.000,123354000.000,114377000.000,127317000.000,110143000.000,119084000.000,104757000.000,113813000.000,120313000.000,118110000.000,110527000.000,122453000.000,132235000.000,140102000.000
OperatingIncomeLoss,76646000.000,41683000.000,85409000.000,109457000.000,68296000.000,60721000.000,74237000.000,100076000.000,69130000.000,70272000.000,63539000.000,37802000.000,42451000.000,59364000.000,70009000.000,87420000.000,65754000.000,70531000.000,75982000.000,93497000.000,57377000.000,65212000.000,80849000.000,92280000.000,59086000.000,66630000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,187000.000,0.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,1591000.000,-33349000.000,,17139000.000,-24020000.000,22693000.000,4978000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,13202000.000,22593000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,-226000.000,-495000.000,359000.000,-373000.000,-604000.000,194000.000,-599000.000,407000.000,-669000.000,-196000.000,292000.000,557000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,-12498000.000,-4529000.000,22587000.000,6278000.000,-1912000.000,-6895000.000,-48994000.000,-30661000.000,-65964000.000,30499000.000,-16672000.000,-9639000.000,23361000.000,-24888000.000,-7724000.000,-31660000.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-2138000.000,-7390000.000,-48472000.000,-31409000.000,-66568000.000,30693000.000,-17271000.000,-8571000.000,22692000.000,-25084000.000,-7432000.000,-31001000.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,,,13388000.000,22593000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,,,,,,-163000.000,,,,0.000,,,,,,,
OtherComprehensiveIncomeLossTransfersFromHeldToMaturityToAvailableForSaleSecuritiesNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,-1000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,1527000.000,-408000.000,,,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,,,,5406000.000,,,,-2374000.000,,,,1490000.000,,,,3303000.000,,,,-5807000.000,,,,3742000.000,
OtherNonoperatingExpense,,,,,,,,,,,,,,,,,,,,,,,,,-3522000.000,-3090000.000
OtherNonoperatingIncomeExpense,-845000.000,2115000.000,-66000.000,894000.000,1225000.000,-240000.000,-2175000.000,-151000.000,764000.000,-175000.000,-53000.000,740000.000,198000.000,1070000.000,3719000.000,-1514000.000,700000.000,-1020000.000,-1455000.000,14376000.000,1430000.000,-1327000.000,-241000.000,-2954000.000,660000.000,1027000.000
PaymentsForRepurchaseOfCommonStock,6775000.000,,,,25389000.000,,,,108361000.000,,,,1766000.000,,,,0.000,,,,,,,,,
PaymentsOfDividends,9571000.000,,,,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,10784000.000,,,,13106000.000,,,,14085000.000,,,,15377000.000,,,,16507000.000,,,,20456000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,100000.000,
PaymentsToAcquirePropertyPlantAndEquipment,4267000.000,,,,12935000.000,,,,12648000.000,,,,9590000.000,,,,13139000.000,,,,9992000.000,,,,13621000.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,7033000.000,,,,876000.000,,,,1179000.000,,,,8876000.000,,,,4414000.000,,,,3989000.000,,,,1002000.000,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-44000.000,,,,-22000.000,,,,252000.000,,,,-7000.000,,,,3000.000,,,,-1000.000,
