,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-337000.000,,,
AmortizationOfIntangibleAssets,,491000.000,,,
BusinessCombinationIntegrationRelatedCosts,120000.000,37000.000,576000.000,30000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-32252000.000,,,
ComprehensiveIncomeNetOfTax,7915000.000,2436000.000,-142000.000,-5505000.000,-2029000.000
CostOfGoodsAndServicesSold,11820000.000,13936000.000,13460000.000,13845000.000,13609000.000
CostOfGoodsSold,8778000.000,9978000.000,9785000.000,9584000.000,10145000.000
CostOfServices,3042000.000,3958000.000,3675000.000,4261000.000,3464000.000
DepreciationDepletionAndAmortization,,2467000.000,,,
EarningsPerShareBasic,0.120,0.040,0.000,-0.080,-0.040
EarningsPerShareDiluted,0.110,0.030,0.000,-0.080,-0.030
EffectiveIncomeTaxRateContinuingOperations,0.380,0.450,0.820,0.170,-1.589
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,1986000.000,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,1986000.000,,,
GeneralAndAdministrativeExpense,5406000.000,6438000.000,5849000.000,6154000.000,5211000.000
GrossProfit,58801000.000,56894000.000,54124000.000,51476000.000,57093000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,12772000.000,4414000.000,-715000.000,-6644000.000,-3211000.000
IncomeTaxExpenseBenefit,4846000.000,1985000.000,-588000.000,-1129000.000,-1182000.000
IncreaseDecreaseInAccountsPayable,,-3193000.000,,,
IncreaseDecreaseInAccountsReceivable,,1045000.000,,,
IncreaseDecreaseInAccruedLiabilities,,1684000.000,,,
IncreaseDecreaseInDeferredCharges,,-651000.000,,,
IncreaseDecreaseInDeferredRevenue,,12816000.000,,,
IncreaseDecreaseInInventories,,757000.000,,,
IncreaseDecreaseInOtherOperatingAssets,,1100000.000,,,
InvestmentIncomeInterest,141000.000,115000.000,162000.000,206000.000,193000.000
NetCashProvidedByUsedInFinancingActivities,,6525000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,6525000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-65472000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-65472000.000,,,
NetCashProvidedByUsedInOperatingActivities,,26695000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,26695000.000,,,
NetIncomeLoss,7926000.000,2429000.000,-127000.000,-5515000.000,-2029000.000
NonoperatingIncomeExpense,-53000.000,94000.000,-19000.000,52000.000,-159000.000
OperatingExpenses,45976000.000,52574000.000,54820000.000,58172000.000,60145000.000
OperatingIncomeLoss,12825000.000,4320000.000,-696000.000,-6696000.000,-3052000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-11000.000,7000.000,-15000.000,10000.000,0.000
OtherNonoperatingExpense,,21000.000,181000.000,154000.000,352000.000
OtherNonoperatingIncomeExpense,-194000.000,,,,
PaymentsToAcquireMarketableSecurities,,214536000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,3745000.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,152809000.000,,,
ProceedsFromStockOptionsExercised,,4539000.000,,,
ProductWarrantyAccrualPayments,,175000.000,,,
ProductWarrantyAccrualPeriodIncreaseDecrease,,242000.000,,,
ProvisionForDoubtfulAccounts,,216000.000,,,
ResearchAndDevelopmentExpense,13249000.000,15097000.000,16257000.000,16898000.000,16528000.000
Revenues,70621000.000,70830000.000,67584000.000,65321000.000,70702000.000
SalesRevenueGoodsNet,53077000.000,53464000.000,49556000.000,46771000.000,51307000.000
SalesRevenueNet,70621000.000,70830000.000,67584000.000,65321000.000,70702000.000
SalesRevenueServicesNet,17544000.000,17366000.000,18028000.000,18550000.000,19395000.000
SellingAndMarketingExpense,27201000.000,31002000.000,32138000.000,35090000.000,38406000.000
ShareBasedCompensation,9727000.000,13685000.000,13516000.000,13437000.000,12136000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,17609000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,140533.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,39.130,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,3065314.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,556899.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,70908590.000,70858871.000,68507111.000,68246091.000,-139527768.000
WeightedAverageNumberOfSharesOutstandingBasic,66752669.000,67953550.000,68507111.000,68246091.000,-136622447.000
