,2011-06-30,2011-09-30,2011-12-31
AccountsPayable,189.000,1269.000,1327.000
AdditionalPaidInCapital,459975.000,459975.000,571575.000
Assets,48807.000,17260.000,11998.000
AssetsCurrent,48807.000,17260.000,11998.000
CashAndCashEquivalentsAtCarryingValue,37286.000,7073.000,8560.000
CommonStockSharesSubscribedButUnissued,,106000.000,
CommonStockSharesSubscribedButUnissuedValue,106000.000,106000.000,
CommonStockValue,105025.000,105025.000,117425.000
Liabilities,6689.000,7769.000,7827.000
LiabilitiesAndStockholdersEquity,48807.000,17260.000,11998.000
LiabilitiesCurrent,6689.000,7769.000,7827.000
NotesPayableRelatedPartiesCurrent,6500.000,6500.000,6500.000
PrepaidExpense,11521.000,10187.000,3438.000
RetainedEarningsAccumulatedDeficit,-628882.000,-661509.000,-684829.000
StockholdersEquity,42118.000,9491.000,4171.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,42118.000,9491.000,4171.000
