,2011-10-31,2012-10-31,2013-10-31,2014-10-31,2015-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,
CurrentStateAndLocalTaxExpenseBenefit,400.000,400.000,400.000,400.000,400.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000,-0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4420.000,-5231.000,-4686.000,-5951.000,-3414.000
IncreaseDecreaseInAccruedLiabilities,1223.000,-326.000,-908.000,-394.000,-185.000
NetCashProvidedByUsedInFinancingActivities,3597.000,5957.000,5994.000,5957.000,3999.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3597.000,5957.000,5994.000,5957.000,3999.000
NetCashProvidedByUsedInOperatingActivities,-3597.000,-5957.000,-5994.000,-5957.000,-3999.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3597.000,-5957.000,-5994.000,-5957.000,-3999.000
NetIncomeLoss,-4820.000,-5631.000,-5086.000,-6351.000,-3814.000
OperatingExpenses,4420.000,5231.000,4686.000,5951.000,3414.000
ProfessionalFees,4420.000,5231.000,4686.000,5951.000,3414.000
ProfitLoss,-4820.000,,,,
RepaymentsOfRelatedPartyDebt,,-5957.000,-5994.000,-5957.000,3999.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,5000000.000,5000000.000,5000000.000,5000000.000
