,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,16000.000,,,,,,,,,,,79000000.000,39000.000,,39000.000
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,-26000.000,,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,261000.000,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,116000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,86000.000,,,,60000.000,,,,1008000.000,,,,1397000.000,,,,1316000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3424000.000,,,,55317000.000,,,,320057000.000,,,,1269840000.000,,,,64498737000.000
AssetImpairmentCharges,,,342000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,-3651000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,1405000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,100000.000,,,,0.000,,,,-30000.000,,-107000.000,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,,,,,,,,,,,,,,,,-30000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,116000.000,,114000.000,,,,-69000.000,,,,453000.000,,,,89000.000,,,,259000.000
CostOfGoodsAndServicesSold,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
CostOfGoodsSoldDirectLabor,,,,,,,,,94000.000,103000.000,,103000.000,46000.000,0.000,,,,,,
CostOfRevenue,,,,,,,,,,,,,,,,1135000.000,1212000.000,527000.000,663000.000,804000.000
CostOfServicesDirectLabor,,,,,,,,,,,,,,,,103000000.000,,,,
DebtConversionConvertedInstrumentAmount1,,,,84000.000,,,,95000.000,,,,907000.000,,,,580000.000,,,,846000.000
DebtConversionConvertedInstrumentSharesIssued1,,,,264000.000,,,,,,,,23893000.000,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,84000.000,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,13000.000,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,10267000.000,12000000.000,11000.000,-22236000.000,
DepreciationAndAmortization,,,,,,,,,,,,,,,,100083000.000,,-51000.000,,-50000.000
DepreciationDepletionAndAmortization,,108000.000,,106000.000,,,,83000.000,,,,63000.000,,,,110000.000,,,,50000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,28000.000,,,,,,,,,,,,,,,,,,,
DividendsPreferredStock,,,,,,,,26000.000,,,,23000.000,,,,33000.000,,,,34000.000
DividendsPreferredStockStock,,,,,,,,,,,,,,,,33000.000,33000.000,53000.000,36000.000,34000.000
EarningsPerShareBasicAndDiluted,-0.160,-0.060,-0.090,-0.490,-0.190,-0.200,0.170,-0.050,-0.020,-0.020,0.000,-0.020,-0.010,-0.000,-0.010,-0.010,-0.160,-0.190,0.300,-0.000
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,-696000.000,,,,937000.000,,,,-571000.000
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,,752611.000,,,,-605000.000,,,,-944999.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,-104000.000,-129000.000,0.000,0.000,,,-6000.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,2.410,,,,2.340,,,,4.100
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,0.001,,,,0.006,,,,0.008
