,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,198000.000,
AllocatedShareBasedCompensationExpense,,,28400000.000,
AmortizationOfFinancingCosts,129000.000,235000.000,164000.000,164000.000
AmortizationOfIntangibleAssets,,,1800000.000,3500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,35556000.000
BusinessCombinationAcquisitionRelatedCosts,,,,13784000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,1532000.000,0.000
CapitalExpendituresIncurredButNotYetPaid,3787000.000,-3479000.000,-3534000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,252002000.000,84407000.000,113005000.000,-282833000.000
CommonStockDividendsPerShareDeclared,,0.450,0.600,0.450
ComprehensiveIncomeNetOfTax,249825000.000,147210000.000,67765000.000,-142760000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,93423000.000,66216000.000,23120000.000,-20180000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,343248000.000,213426000.000,90885000.000,-154737000.000
ConvertiblePreferredDividendsNetOfTax,,,,0.000
CostOfGoodsSold,124092000.000,110126000.000,113918000.000,59037000.000
CurrentFederalTaxExpenseBenefit,9367000.000,19152000.000,3141000.000,-13389000.000
CurrentForeignTaxExpenseBenefit,25052000.000,25602000.000,30734000.000,14903000.000
CurrentIncomeTaxExpenseBenefit,35049000.000,47417000.000,32451000.000,1893000.000
CurrentStateAndLocalTaxExpenseBenefit,630000.000,2663000.000,-1424000.000,379000.000
DeferredFederalIncomeTaxExpenseBenefit,10696000.000,20521000.000,8138000.000,-25838000.000
DeferredForeignIncomeTaxExpenseBenefit,-7851000.000,4117000.000,-228000.000,-186000.000
DeferredIncomeTaxExpenseBenefit,3678000.000,27995000.000,4868000.000,-27536000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,833000.000,3357000.000,-3042000.000,-1512000.000
DefinedContributionPlanCostRecognized,,3500000.000,3400000.000,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.750,0.750,
Depreciation,77300000.000,89400000.000,107200000.000,110700000.000
