,2012-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,74648.000
EarningsPerShareBasic,0.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-51914.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayable,2596.000
IncreaseDecreaseInAccruedLiabilities,8000.000
IncreaseDecreaseInPrepaidExpense,-45000.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,160966.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,160966.000
NetCashProvidedByUsedInOperatingActivities,-86318.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-86318.000
NetIncomeLoss,-51914.000
OperatingExpenses,51914.000
OperatingIncomeLoss,-51914.000
OtherExpenses,0.000
ProceedsFromConvertibleDebt,125000.000
ProceedsFromIssuanceOfCommonStock,20000.000
ProceedsFromRelatedPartyDebt,15966.000
ProfitLoss,-51914.000
Revenues,0.000
SalesRevenueNet,0.000
WeightedAverageNumberOfSharesOutstandingBasic,56182377.000
