,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30
AccountsPayableCurrent,382325.000,340573.000,20749.000,112531.000,281284.000,371659.000,431738.000
AccountsPayableRelatedPartiesCurrent,,,168036.000,101263.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,14742.000,26250.000,37213.000,48176.000,59140.000,70103.000
AdditionalPaidInCapitalCommonStock,15573032.000,16372912.000,18827436.000,22618382.000,22804973.000,23395855.000,25141663.000
Assets,12082499.000,11552158.000,13889909.000,14049298.000,14137672.000,12116261.000,12810300.000
AssetsCurrent,1874197.000,483420.000,789655.000,54520.000,90495.000,69819.000,849828.000
BankOverdrafts,,,,,,69534.000,111743.000
BuildingsAndImprovementsGross,2340819.000,3090472.000,4110113.000,4904272.000,4896772.000,4896772.000,4896772.000
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,17783888.000,17783888.000,,
CashAndCashEquivalentsAtCarryingValue,1834607.000,443625.000,759476.000,22118.000,90495.000,4819.000,5461.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,8425000.000,4200000.000
ClassOfWarrantOrRightOutstanding,,,,45160800.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,62425190.000,62425190.000,73481790.000,82546170.000,90030170.000,100487880.000,100487880.000
CommonStockSharesOutstanding,62425190.000,62425190.000,73481790.000,82546170.000,,100487880.000,100487880.000
CommonStockValue,62425.000,66295.000,73482.000,82546.000,90030.000,100488.000,129977.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.100,0.100,0.100
DebtInstrumentUnamortizedDiscount,,,,403071.000,268714.000,134357.000,134357.000
DeferredTaxAssetsGross,,,,2633920.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,2628106.000,,,
DeferredTaxAssetsOther,,,,5814.000,,,
DeferredTaxAssetsValuationAllowance,,,,2633920.000,,,
DerivativeLiabilitiesCurrent,,,,,956873.000,1646709.000,3227787.000
FurnitureAndFixturesGross,168500.000,205831.000,212915.000,226986.000,226986.000,226986.000,226986.000
Liabilities,,,,,5127883.000,6505317.000,8682128.000
LiabilitiesAndStockholdersEquity,12082499.000,11552158.000,13889909.000,14049298.000,14137672.000,12116261.000,12810300.000
LiabilitiesCurrent,382325.000,340573.000,772929.000,1207409.000,2502456.000,3190054.000,3785787.000
LossContingencySettlementAgreementConsideration1,,,,,1668554.000,1668544.000,1668544.000
MachineryAndEquipmentGross,5079825.000,5134782.000,6151081.000,6249238.000,6320100.000,4330329.000,4255322.000
MineralPropertiesAccumulatedImpairment,,,,,,,920000.000
MineralPropertiesNet,,,,1020000.000,,,
NotesPayable,,,,,1095000.000,,
NotesPayableCurrent,,,,,,1330000.000,1620000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,21686.000,19886.000,178218.000,247306.000
OperatingLossCarryforwards,,,,7857000.000,,,
OtherAssetsCurrent,39590.000,39795.000,30179.000,,,65000.000,39950.000
OtherAssetsNoncurrent,9994.000,9994.000,9994.000,9994.000,9994.000,9994.000,9994.000
OtherShortTermBorrowings,,,584144.000,846929.000,981286.000,1115643.000,1250000.000
PrepaidExpenseCurrent,,,,32402.000,,,
PrepaidInterest,,,,,,,804417.000
PropertyPlantAndEquipmentNet,10198308.000,11058744.000,13090260.000,13984784.000,14037183.000,12036448.000,11950478.000
PropertyPlantAndEquipmentOther,67183.000,67183.000,67183.000,67183.000,67183.000,67183.000,67183.000
RetainedEarningsAccumulatedDeficit,-3922362.000,-5214701.000,-5771017.000,-9846118.000,-13872293.000,-17872478.000,-21130547.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,2.270,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,45160800.000,,,
ShortTermNonBankLoansAndNotesPayable,,,,,,1455000.000,1745000.000
StockholdersEquity,11700174.000,11211585.000,13116980.000,12841889.000,9009789.000,5610944.000,4128172.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,9009789.000,5610944.000,4128172.000
TemporaryEquitySharesIssued,,,,8178000.000,,,
TreasuryStockValue,12921.000,12921.000,12921.000,12921.000,12921.000,12921.000,12921.000
WarrantsAndRightsOutstanding,,,415856.000,537428.000,,,
