,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AccruedLiabilitiesCurrentAndNoncurrent,6693.000,4820.000,6176.000,8326.000,9414.000,4494.000,6082.000,7125.000,3186.000,3086.000,3529.000,3955.000,4030.000,3980.000,4230.000,4525.000,5295.000,3773.000,3973.000,3623.000,4923.000
AdditionalPaidInCapital,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
Assets,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,0.000,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsFairValueDisclosure,,,,,0.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
CumulativeEarningsDeficit,,,,,49897.000,,,,,,,,,,,,,-66185.000,-67960.000,-69035.000,-70635.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,50934.000,52522.000,53965.000,55020.000,56020.000,57964.000,59713.000,60983.000,62371.000,63661.000,64956.000,65726.000,,,,
DueToRelatedPartiesCurrentAndNoncurrent,11892.000,15483.000,15483.000,15483.000,15483.000,21440.000,21440.000,21840.000,26834.000,27934.000,29435.000,30758.000,31953.000,33391.000,34431.000,35431.000,35431.000,37412.000,38987.000,40412.000,40712.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,1.000,1.000,,,,1.000,,,,1.000,1.000,1.000,1.000
Liabilities,18585.000,20303.000,21659.000,23809.000,24897.000,25934.000,27522.000,28965.000,30020.000,31020.000,32964.000,34713.000,35983.000,37371.000,38661.000,39956.000,40726.000,41185.000,42960.000,44035.000,45635.000
LiabilitiesAndStockholdersEquity,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,,,,,,,,,,,,0.000,0.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-43585.000,-45303.000,-46659.000,-48809.000,-49897.000,50934.000,52522.000,53965.000,55020.000,56020.000,57964.000,59713.000,60983.000,62371.000,63661.000,64956.000,65726.000,62371.000,67960.000,69035.000,70635.000
StockholdersEquity,-18585.000,-20303.000,-21659.000,-23809.000,-24897.000,-25934.000,-27522.000,-28965.000,-30020.000,-31020.000,-32964.000,-34713.000,-35983.000,-37371.000,-38661.000,-39956.000,-40726.000,-41185.000,-42960.000,-44035.000,-45635.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-18585.000,,,-23809.000,-24897.000,-25934.000,-27522.000,-28965.000,-30020.000,-31020.000,-32964.000,-34713.000,-35983.000,,,,,,,,
