,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,333000.000,,387000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,-800000.000,,
AllocatedShareBasedCompensationExpense,,,,,400000.000
AmortizationOfDebtDiscountPremium,,,,,230000.000
AmortizationOfFinancingCostsAndDiscounts,,,262000.000,,276000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1952000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5821000.000,,1141000.000
ComprehensiveIncomeNetOfTax,-6038000.000,-718000.000,-30491000.000,40495000.000,-17476000.000
ConversionOfStockAmountConverted1,,,,,53600000.000
ConversionOfStockSharesConverted1,,,,,50700000.000
Depreciation,,,,100000.000,100000.000
DepreciationDepletionAndAmortization,,,13000.000,,6000.000
DerivativeLossOnDerivative,338000.000,-301000.000,455000.000,-814000.000,142000.000
EarningsPerShareBasic,,,,1.350,
EarningsPerShareDiluted,-0.330,-0.080,-1.660,0.180,-1.030
FairValueAssumptionsExpectedDividendRate,,,,0.088,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,,,,142000.000
GeneralAndAdministrativeExpense,1277000.000,964000.000,1685000.000,2056000.000,1945000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1480000.000,,296000.000
IncreaseDecreaseInPrepaidExpense,,,-461000.000,,111000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,139007.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,815.000,
InterestExpense,887000.000,892000.000,938000.000,947000.000,944000.000
InterestExpenseDebt,,,,,900000.000
InterestPaid,,,1000.000,700000.000,668000.000
NetCashProvidedByUsedInFinancingActivities,,,10239000.000,,5985000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10239000.000,,5985000.000
NetCashProvidedByUsedInInvestingActivities,,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-4418000.000,,-4844000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4418000.000,,-4844000.000
NetIncomeLoss,-6050000.000,-706000.000,-30491000.000,40495000.000,-17476000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-7022000.000,-1711000.000,-36105000.000,29760000.000,-22586000.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,,,10307000.000,,
OperatingExpenses,4810000.000,3349000.000,4427000.000,7389000.000,4754000.000
OperatingIncomeLoss,-4810000.000,-3349000.000,-4427000.000,-7389000.000,-4754000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,12000.000,-12000.000,,,
OtherDeferredCostAmortizationExpense,,,,,46000.000
OtherExpenses,1240000.000,-2643000.000,26064000.000,-47884000.000,12722000.000
OtherNonoperatingExpense,-2000.000,1000.000,,,
OtherNonoperatingIncomeExpense,,,,-2000.000,
PaymentsOfStockIssuanceCosts,,,800000.000,,
ProceedsFromIssuanceOfPrivatePlacement,,,10188000.000,,
ProceedsFromLongTermLinesOfCredit,,,,,27500000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,1000.000,,
ResearchAndDevelopmentExpense,3533000.000,2385000.000,2742000.000,5333000.000,2809000.000
ShareBasedCompensation,,,333000.000,400000.000,387000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,45000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,0.750
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,2630000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,0.640
StockIssuedDuringPeriodSharesIssuedForCash,,,,6826.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,4000.000,,3000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,48000.000,,
TemporaryEquityAccretionOfDividends,,,,,1800000.000
TemporaryEquityAccretionToRedemptionValue,,,,100.000,400000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,972000.000,1005000.000,,,
UnrealizedGainLossOnDerivatives,,,-455000.000,,-142000.000
WeightedAverageNumberOfDilutedSharesOutstanding,21423000.000,21775000.000,21788000.000,161790.000,22011000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,21968.000,
