,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,800000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,1100000.000,700000.000,500000.000,500000.000,,,,,,
AmortizationOfFinancingCosts,,856000.000,,2070000.000,,,,2541000.000,,2336000.000,,,,2346000.000,,,,2076000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,204500000.000,,195800000.000,,212500000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,-779000.000,-187000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2216000.000,,-10492000.000,,,,2187000.000,,6534000.000,,,,4383000.000,,,,
ComprehensiveIncomeNetOfTax,,-24066000.000,-40069000.000,-25648000.000,-126353000.000,-204417000.000,-232069000.000,-251776000.000,128896000.000,-131017000.000,205214000.000,23483000.000,-27293000.000,-27598000.000,13174000.000,-2493000.000,-116274000.000,-20982000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,7492000.000,,1060000.000,,,,,,,,,,56000.000,,,,
CostOfGoodsSold,2871000.000,2723000.000,4040000.000,2940000.000,3587000.000,4148000.000,2948000.000,3072000.000,3836000.000,3131000.000,2983000.000,2914000.000,2786000.000,2178000.000,2886000.000,2411000.000,2432000.000,2096000.000
CostOfServices,8332000.000,5360000.000,5558000.000,7527000.000,7205000.000,8181000.000,7297000.000,6938000.000,7868000.000,7434000.000,8027000.000,7761000.000,7393000.000,7591000.000,7937000.000,8373000.000,8007000.000,8974000.000
CostsAndExpenses,39575000.000,31668000.000,38192000.000,37723000.000,39436000.000,45123000.000,47825000.000,41111000.000,41534000.000,38207000.000,40440000.000,39767000.000,38680000.000,37534000.000,41497000.000,40307000.000,41199000.000,39854000.000
DebtConversionOriginalDebtAmount1,,,,,,,,15856000.000,,237000.000,,,,0.000,,,,
DebtIssuanceCosts,,,,,,,,642000.000,,761000.000,,,,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,,,,,1031000.000,,,,1229000.000
Depreciation,,,17964000.000,19873000.000,21817000.000,23961000.000,24177000.000,23009000.000,20653000.000,18903000.000,19127000.000,19299000.000,19382000.000,19049000.000,19118000.000,19341000.000,19452000.000,19234000.000
DepreciationAmortizationAndAccretionNet,12106000.000,14735000.000,18654000.000,20332000.000,22067000.000,23715000.000,24478000.000,23332000.000,21047000.000,19046000.000,19271000.000,19417000.000,19513000.000,19155000.000,19224000.000,19446000.000,19565000.000,19294000.000
EarningsPerShareBasic,0.000,-0.070,-0.100,-0.050,-0.250,-0.300,-0.360,-0.290,0.130,-0.130,0.200,0.020,-0.020,-0.030,0.010,0.000,-0.100,-0.020
EarningsPerShareDiluted,0.000,-0.070,-0.100,-0.050,-0.250,-0.300,-0.360,-0.290,0.110,-0.130,0.170,0.020,0.010,-0.030,0.010,0.000,-0.100,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,419000.000,,-287000.000,,,,36000.000,,-240000.000,,,,160000.000,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,-706000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,-28193000.000,-97502000.000,,-209322000.000,166996000.000,-107843000.000,237093000.000,54206000.000,-1556000.000,-1344000.000,40500000.000,10982000.000,-91667000.000,3225000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,522000.000,443000.000,,-153000.000,-189000.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,56752000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,204000.000,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,-594000.000,,701000.000,,,,1090000.000,,4030000.000,,,,-761000.000,,,,225000.000
GainLossOnDerivativeInstrumentsNetPretax,23793000.000,-6520000.000,-16473000.000,525000.000,-29903000.000,-97534000.000,-179087000.000,-209370000.000,166989000.000,-107865000.000,237087000.000,54194000.000,-1556000.000,-1344000.000,40499000.000,10982000.000,-91668000.000,3223000.000
GainsLossesOnExtinguishmentOfDebt,,,,,-47240000.000,-63569000.000,,-10195000.000,-12936000.000,-65000.000,-2189000.000,0.000,0.000,,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-703000.000,-24368000.000,-41132000.000,-24975000.000,-126153000.000,-204851000.000,-233999000.000,-250348000.000,129479000.000,-129499000.000,204873000.000,24213000.000,-25873000.000,-26756000.000,13649000.000,-8880000.000,-117202000.000,-20125000.000
IncomeLossFromEquityMethodInvestments,,-105000.000,,,,,,,,,,,,,,,,
IncomeLossFromSubsidiariesBeforeTax,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,-22000.000,157000.000,56000.000,103000.000,119000.000,118000.000,798000.000,193000.000,89000.000,228000.000,106000.000,115000.000,943000.000,191000.000,-450000.000,,,36000.000
IncomeTaxesPaid,,16000.000,,28000.000,,,,29000.000,,0.000,,,,,,,,17000.000
IncreaseDecreaseInAccountsPayable,,-5674000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,4022000.000,,,,2897000.000,,3641000.000,,,,1574000.000,,,,2140000.000
IncreaseDecreaseInAccountsReceivable,,-386000.000,,1016000.000,,,,865000.000,,1309000.000,,,,58000.000,,,,-1957000.000
IncreaseDecreaseInAccruedLiabilities,,162000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,-396000.000,,-104000.000,,,,1119000.000,,-7000.000,,,,425000.000,,,,307000.000
IncreaseDecreaseInDueToAffiliates,,30000.000,,29000.000,,,,30000.000,,-105000.000,,,,-1000.000,,,,-73000.000
IncreaseDecreaseInInventories,,-756000.000,,-2109000.000,,,,-2087000.000,,-794000.000,,,,-1224000.000,,,,320000.000
IncreaseDecreaseInOtherOperatingAssets,,-646000.000,,4988000.000,,,,629000.000,,476000.000,,,,-39000.000,,,,214000.000
IncreaseDecreaseInOtherOperatingLiabilities,,879000.000,,-330000.000,,,,-119000.000,,-163000.000,,,,-655000.000,,,,124000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-906000.000,,89000.000,,,,695000.000,,-201000.000,,,,-122000.000,,,,829000.000
IncreaseDecreaseInRestrictedCash,,2500000.000,,-8625000.000,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,45088000.000,,38192000.000,38192000.000,,,27625000.000,0.000,,
