,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,144188.000,150983.000,169205.000,186028.000,212305.000,218027.000,226976.000,235976.000,244976.000,253976.000,253976.000,257463.000,256037.000,256037.000,60038.000,60110.000,87391.000,39619.000,21801.000
AccountsReceivableNet,,,,,,,,,,,,,,,47546.000,47730.000,45647.000,,
AccruedRentCurrent,,25875.000,27600.000,29893.000,27868.000,29593.000,31225.000,32950.000,34675.000,36400.000,38125.000,39850.000,41575.000,43300.000,,,,,
AdditionalPaidInCapital,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,913869.000,916835.000,916835.000,,,,,7108.000
AdvancesToAffiliate,,,,,,,,,,,,,,,-37337.000,-37338.000,-37338.000,-41188.000,35000.000
Assets,,,307.000,120.000,2792.000,740.000,725.000,625.000,,625.000,625.000,625.000,,625.000,56799.000,61876.000,49481.000,2888.000,856.000
AssetsCurrent,897.000,848.000,,,,,,,625.000,,,,625.000,,,,,,
Cash,,,,,,,725.000,,,,,,,,7253.000,12146.000,1834.000,2888.000,856.000
CashAndCashEquivalentsAtCarryingValue,897.000,848.000,307.000,120.000,2792.000,740.000,725.000,,,,,,,,7253.000,,,2888.000,856.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,12146.000,1834.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,,,,,,,,,,,,
CommonStockSharesIssued,211201.000,211201.000,211201.000,211201.000,211201.000,211201.000,,,211184.000,,,,214558.000,,,,,11711201.000,
CommonStockSharesOutstanding,211201.000,211201.000,211201.000,211201.000,211201.000,211201.000,,,,,,,,,,,,,
CommonStockValue,211.000,211.000,211.000,211.000,211.000,211.000,211.000,211.000,211.000,211.000,211.000,211.000,214.000,214.000,11711.000,11711.000,11711.000,11711.000,12000.000
DebtWeightedAverageInterestRate,,,,,0.033,0.033,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,413500.000,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,413500.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,-413500.000,,,,,,,,,,,,,,
DepositLiabilitiesAccruedInterest,,,,,,,6943.000,8259.000,9580.000,10922.000,12224.000,13540.000,14871.000,16202.000,77345.000,80203.000,83833.000,87463.000,91054.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1140021.000,1161635.000,1186645.000,1210321.000,1256175.000,1280971.000,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,60127.000
DueToRelatedPartiesCurrent,24150.000,,567.000,1940.000,4214.000,5511.000,,,,,,,,,,,,,
EquityIssuanceDollarAmountPerShare,,0.300,,,,,,,,,,,,,,,,,
InterestAndDividendsPayableCurrent,,45.000,,,,,,,,,,,,,,,,,
Liabilities,,,,,,,,,,,,,,,,308343.000,339254.000,,
LiabilitiesAndStockholdersEquity,897.000,848.000,307.000,120.000,2792.000,740.000,725.000,625.000,625.000,625.000,625.000,625.000,625.000,625.000,56799.000,61876.000,49481.000,2888.000,856.000
LiabilitiesCurrent,226838.000,248403.000,272872.000,296361.000,344887.000,367631.000,385644.000,397685.000,409731.000,421798.000,424825.000,431353.000,432983.000,436039.000,255413.000,283343.000,339254.000,381364.000,415515.000
LoansPayable,,,,,,,,,,,,,,,,,,167533.000,167533.000
LongTermDebt,,,,,,,,,,,,,,,117533.000,142533.000,167533.000,,
NotesPayable,,,,,86000.000,107000.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,497.000,,,,
NotesPayableCurrent,58500.000,3300.000,3300.000,3300.000,3300.000,3300.000,,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,68200.000,72200.000,75200.000,97200.000,111200.000,,,,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,117200.000,117200.000,117200.000,117200.000,117200.000,117200.000,117200.000,117200.000,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,25000.000,,,
OperatingLossCarryforwards,,,,,1029000.000,,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,625.000,625.000,625.000,625.000,625.000,625.000,625.000,2000.000,2000.000,2000.000,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,497.000,497.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,,,,,,,,,,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PreferredStockValue,,,,,0.000,0.000,,,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,,,,,,,,,86749.000,75000.000
RetainedEarningsAccumulatedDeficit,,,,,,,-1298999.000,-1311140.000,-1323186.000,-1335253.000,-1338280.000,-1344808.000,-1349407.000,-1352463.000,-210325.000,-258178.000,-301484.000,-390187.000,-433767.000
StockholdersEquity,-225941.000,-247555.000,-272565.000,-296241.000,-342095.000,-366891.000,-384919.000,-397060.000,-409106.000,-421173.000,-424200.000,-430728.000,-432358.000,-435414.000,-198793.000,-246467.000,-289773.000,-378478.000,-414659.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-246467.000,-289773.000,,
