,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,872086.000,932603.000,1287596.000,1614553.000,1717214.000,1778634.000,2060565.000,554127.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,104100.000,104100.000,104100.000,160141.000,170889.000,170889.000,170889.000,170889.000
AccountsPayableCurrent,1500.000,8660.000,6852.000,13701.000,15911.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,2250.000,1500.000,16794.000,28009.000,36089.000,0.000,,,,,,,
AccountsReceivableNet,,,,,,113429.000,109586.000,109278.000,48793.000,123254.000,12609.000,106051.000,800.000
AccountsReceivableNetCurrent,,,,,,163389.000,156541.000,156293.000,48793.000,154278.000,39751.000,106051.000,800.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,39944.000,37543.000,109680.000,115948.000,162600.000,222762.000,79039.000,
AccruedIncomeTaxesCurrent,0.000,0.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,92044.000,75534.000,141849.000,174180.000,169376.000,213369.000,259061.000,130603.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-111307.000,-13379.000,-26502.000,-163596.000,-198424.000,-213791.000,-135090.000,-186617.000
AdditionalPaidInCapital,21011.000,21011.000,21011.000,21011.000,21011.000,1270403.000,20957575.000,23219138.000,33519635.000,37019643.000,42833377.000,47182586.000,47312340.000
Assets,0.000,0.000,0.000,0.000,0.000,463697.000,684092.000,2328947.000,2301938.000,1886868.000,1983909.000,1468129.000,1021949.000
AssetsCurrent,0.000,0.000,0.000,0.000,0.000,299632.000,397328.000,1028371.000,855925.000,1218463.000,1375125.000,911014.000,649730.000
AssetsNoncurrent,,,,,,,,,,,,,372219.000
BankOverdrafts,0.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,1500000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,4785456.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,3487109.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,149497.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,492174.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,212773.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,446945.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,,,182982.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,2233543.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,1298347.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,625195.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherLiabilities,,,,,,43225.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,197469.000,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,15062.000,11347.000,72001.000,58990.000,64197.000,64769.000,66292.000,
CapitalizedComputerSoftwareGross,,,,,,32963.000,37779.000,101609.000,114705.000,117028.000,117991.000,117991.000,6347.000
Cash,0.000,0.000,0.000,0.000,0.000,87325.000,37995.000,79418.000,62183.000,61723.000,224428.000,40810.000,44135.000
CashAndCashEquivalentsAtCarryingValue,0.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
