,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayable,375031.000,534997.000,608972.000,,,,,
AccountsPayableCurrent,,,,330499.000,406922.000,451375.000,432985.000,423337.000
AccountsPayableRelatedParties,,2023000.000,2077000.000,,,,,
AccountsReceivableNet,110178.000,80608.000,73211.000,,,,,
AccountsReceivableNetCurrent,,,,109975.000,80325.000,44200.000,44200.000,28000.000
AccruedLiabilitiesCurrent,,,,257140.000,307560.000,377720.000,427454.000,414574.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,78026.000,209395.000,305527.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1471347.000,,,
AdditionalPaidInCapital,20675640.000,21066540.000,21402281.000,25118398.000,25484005.000,25656192.000,26037462.000,26199984.000
Assets,1273005.000,1089189.000,1050403.000,992163.000,600122.000,432158.000,339359.000,308103.000
AssetsCurrent,432832.000,281106.000,256226.000,213130.000,198991.000,102877.000,80742.000,114018.000
AssetsNoncurrent,40135.000,40135.000,,,,,,
CapitalizedComputerSoftwareGross,,,,,344515.000,,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,597852.000,580322.000,573092.000,589106.000,235706.000,176780.000,117853.000,58927.000
Cash,15731.000,5853.000,24972.000,,,,,
CashAndCashEquivalentsAtCarryingValue,15731.000,5853.000,24972.000,5434.000,51478.000,108.000,2545.000,62923.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,30499223.000,30699223.000,31397973.000,40756668.000,41839500.000,42052502.000,44848277.000,44993277.000
CommonStockSharesOutstanding,,,,40756668.000,41839500.000,42052502.000,44848277.000,44993277.000
CommonStockSharesSubscribedButUnissued,,,80000.000,,,,,
CommonStockValue,30499.000,30699.000,31397973.000,40757.000,41839.000,42052.000,44848.000,44993.000
ConvertibleDebtCurrent,,,,,,,,434845.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.090,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.000,0.100,
DeferredCosts,-17622.000,-16104.000,-6780.000,,,,,
DeferredCostsCurrent,,,,7057.000,1500.000,0.000,0.000,
DeferredCostsCurrentAndNoncurrent,16656.000,17033.000,15338.000,,,,,
DeferredRevenue,66616.000,68134.000,61354.000,,,,,
DeferredRevenueCurrent,,,,28226.000,6000.000,0.000,0.000,
DeferredTaxAssetsGross,,,,,3264925.000,,,
DeferredTaxAssetsNet,,,,,40581.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,3142235.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-3224344.000,,,
DeferredTaxLiabilities,,,,,-40581.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,-40581.000,,,
DepositLiabilityCurrent,,,,,20000.000,10045.000,10045.000,10045.000
DueToRelatedPartiesCurrent,,,,,,,,13000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,1034085.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,204737.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,102323.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,102323.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,102323.000,,,
FiniteLivedIntangibleAssetsNet,,,,,235706.000,,,
FurnitureAndFixturesGross,,,,,34936.000,,,
Liabilities,522673.000,2923726.000,3227453.000,795265.000,968482.000,1098985.000,1414329.000,1815247.000
LiabilitiesAndStockholdersEquity,1273005.000,1089189.000,1050403.000,992163.000,600122.000,432158.000,339359.000,308103.000
LiabilitiesCurrent,522673.000,2923726.000,3227453.000,795265.000,968482.000,1098985.000,1414329.000,1815247.000
LoansPayable,,13200.000,9600.000,,,,,
LoansPayableCurrent,,,,2400.000,36000.000,67845.000,351845.000,327446.000
MachineryAndEquipmentGross,,,,,68455.000,,,
NotesAndLoansPayableCurrent,3000.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,177000.000,192000.000,192000.000,192000.000,192000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,75000.000,165000.000,,228000.000,,101000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,54102.000,27052.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,0.000,0.000,,
OtherAssets,40135.000,40135.000,40135.000,32027.000,32027.000,,,
OtherAssetsCurrent,-11492.000,-11492.000,,,,,,
OtherAssetsNoncurrent,,,,32027.000,32027.000,32027.000,32027.000,39842.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesOutstanding,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockValue,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
PreferredUnitsAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,
PrepaidExpense,290267.000,177612.000,142705.000,,,,,
PrepaidExpenseCurrent,,,,90664.000,65688.000,58569.000,33997.000,23095.000
PropertyPlantAndEquipmentNet,202186.000,187626.000,180950.000,157900.000,133398.000,120474.000,108737.000,95316.000
