,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,140000.000,319000.000,207000.000
AccruedLiabilitiesCurrent,641000.000,815000.000,818000.000
AccruedVacationCurrent,60000.000,76000.000,88000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,184000.000,,200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,358000.000,335000.000,336000.000
AdditionalPaidInCapital,24640000.000,24646000.000,29750000.000
Assets,2871000.000,1404000.000,2995000.000
AssetsCurrent,2182000.000,808000.000,2626000.000
AssetsNoncurrent,614000.000,530000.000,308000.000
CashAndCashEquivalentsAtCarryingValue,1792000.000,240000.000,1585000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,65000000.000,65000000.000,150000000.000
CommonStockSharesIssued,26685022.000,26685022.000,39389090.000
CommonStockSharesOutstanding,26685022.000,26685022.000,39389090.000
CommonStockValue,266000.000,266000.000,392000.000
ConvertibleNotesPayableCurrent,1795000.000,2189000.000,1303000.000
EmployeeRelatedLiabilitiesCurrent,140000.000,187000.000,197000.000
GrantsReceivableCurrent,,16000.000,192000.000
LiabilitiesAndStockholdersEquity,2871000.000,1404000.000,2995000.000
LiabilitiesCurrent,3275000.000,3994000.000,3015000.000
LiabilitiesNoncurrent,1078000.000,911000.000,641000.000
OtherAssetsCurrent,46000.000,53000.000,332000.000
OtherAssetsNoncurrent,,267000.000,14000.000
OtherLiabilitiesCurrent,480000.000,400000.000,400000.000
PrepaidExpenseAndOtherAssetsNoncurrent,354000.000,,
PrepaidExpenseCurrent,344000.000,499000.000,517000.000
PropertyPlantAndEquipmentNet,75000.000,66000.000,61000.000
RetainedEarningsAccumulatedDeficit,-26746000.000,-28748000.000,-31139000.000
StockholdersEquity,-1482000.000,-3501000.000,-661000.000
WarrantsAndRightsOutstanding,801000.000,603000.000,308000.000
