,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,46000.000
AllocatedShareBasedCompensationExpense,401000.000,2028000.000
AmortizationOfFinancingCostsAndDiscounts,,64000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,16404633.000,3865320.000
AssetImpairmentCharges,,0.000
ComprehensiveIncomeNetOfTax,,-5322000.000
CostOfRevenue,5282000.000,6337000.000
DepreciationAndAmortization,210000.000,298000.000
DividendsCommonStock,,0.000
EarningsPerShareBasicAndDiluted,-2.800,-0.240
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,0.000
GrossProfit,11498000.000,15100000.000
IncomeTaxExpenseBenefit,,0.000
IncreaseDecreaseInAccountsPayable,,-690000.000
IncreaseDecreaseInAccountsReceivable,,3348000.000
IncreaseDecreaseInAccruedLiabilities,,-1873000.000
IncreaseDecreaseInDeferredRevenue,,33000.000
IncreaseDecreaseInInventories,,-234000.000
IncreaseDecreaseInOtherNoncurrentAssets,,346000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-403000.000
InterestExpense,807000.000,822000.000
InterestPaid,,375000.000
LeaseAndRentalExpense,600000.000,1100000.000
NetCashProvidedByUsedInContinuingOperations,,-36060000.000
NetCashProvidedByUsedInFinancingActivities,,35000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,35000.000
NetCashProvidedByUsedInInvestingActivities,,-29696000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-29696000.000
NetCashProvidedByUsedInOperatingActivities,,-6399000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-6399000.000
NetIncomeLoss,-4075000.000,-5303000.000
OperatingExpenses,14164000.000,19845000.000
OperatingIncomeLoss,-2666000.000,-4745000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-19000.000
OtherNonoperatingIncomeExpense,-602000.000,264000.000
PaidInKindInterest,,375000.000
PaymentsToAcquireAvailableForSaleSecurities,,31822000.000
PaymentsToAcquirePropertyPlantAndEquipment,,1174000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,3300000.000
ProceedsFromStockOptionsExercised,,35000.000
ProvisionForDoubtfulAccounts,,561000.000
ResearchAndDevelopmentExpense,1635000.000,2621000.000
Revenues,16780000.000,21437000.000
SalesRevenueNet,16780000.000,21437000.000
SellingGeneralAndAdministrativeExpense,12529000.000,17224000.000
ShareBasedCompensation,,2028000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.600,0.532
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.013,0.021
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,1106966.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,3089.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,355154.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,18.610
StockIssuedDuringPeriodSharesStockOptionsExercised,,13606.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1454307.000,22151926.000
