,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,764278.000,1022597.000,753372.000,655265.000,580278.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,1832943.000,1832943.000,
AllocatedShareBasedCompensationExpense,,1170349.000,789871.000,687709.000,595852.000
AmortizationOfIntangibleAssets,,34022.000,37399.000,20813.000,26228.000
AssetImpairmentCharges,,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4240812.000,-7110041.000,5719213.000,-3661409.000,444527.000
ContractRevenueCost,499813.000,715225.000,3609028.000,798038.000,659244.000
ContractsRevenue,785068.000,1268556.000,6136305.000,797128.000,713947.000
CostOfGoodsSold,6663648.000,4333005.000,743068.000,2101610.000,3343508.000
CostsAndExpenses,15096792.000,17886141.000,9828703.000,10875635.000,12283326.000
DeferredCompensationArrangementWithIndividualEmployerContribution,-601265.000,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,,2500.000,1700.000,
DefinedContributionPlanCostRecognized,,149311.000,132471.000,117222.000,115789.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.330,0.330
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,0.150,0.150
Depreciation,,1218812.000,1098622.000,1040499.000,923917.000
DepreciationAndAmortization,1178958.000,,,,
DepreciationDepletionAndAmortization,,1252834.000,1136021.000,1061312.000,950145.000
EarningsPerShareBasicAndDiluted,-0.140,-0.290,-0.070,-0.150,-0.160
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,21075.000,4497.000,0.000
FairValueInputsDiscountRate,,,,0.140,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,64312.000,78688.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,152007.000,524000.000,,
GainLossOnSaleOfPropertyPlantEquipment,3138.000,-22485.000,37462.000,-1219.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,2295702.000,875016.000,2489012.000,2495540.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-3634026.000,-942903.000,-2036100.000,-2359039.000
IncomeTaxReconciliationOtherAdjustments,,-25731.000,67887.000,-452912.000,-136501.000
IncomeTaxReconciliationTaxContingencies,,1364055.000,,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-8525.000,-7201.000,,84444.000,-84444.000
IncreaseDecreaseInDeferredCompensation,,-87695.000,-445312.000,,
IncreaseDecreaseInInventories,8360876.000,1796309.000,-938992.000,-655918.000,-232706.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,2506261.000,-1050805.000,-470119.000,65501.000,-7463.000
IncreaseDecreaseInOtherNoncurrentAssets,61855.000,583.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,262924.000,-156135.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,189438.000,-135758.000,-45969.000,2460.000,6149.000
InventoryWriteDown,10169.000,8928.000,5047.000,44451.000,9906.000
InvestmentIncomeInterest,22805.000,15743.000,1787.000,12306.000,8122.000
LeaseAndRentalExpense,,,,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,48584.000,34955.000,4993697.000,-145188.000,5725249.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,48584.000,34955.000,4993697.000,-145188.000,5725249.000
NetCashProvidedByUsedInInvestingActivities,7124741.000,114556.000,1348248.000,-153127.000,-176625.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7124741.000,114556.000,1348248.000,-153127.000,-176625.000
NetCashProvidedByUsedInOperatingActivities,-11414137.000,-7259552.000,-622732.000,-3363094.000,-5104097.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11414137.000,-7259552.000,-622732.000,-3363094.000,-5104097.000
NetIncomeLoss,-4928520.000,-10688312.000,-2773244.000,-5988530.000,-6938351.000
NonoperatingIncomeExpense,24816.000,19120.000,9259.000,871361.000,38176.000
OperatingIncomeLoss,-4953336.000,-10707432.000,-2782503.000,-6859891.000,-6976527.000
OtherNonoperatingIncomeExpense,2011.000,3377.000,7472.000,859055.000,30054.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,27845.000,,,,
PaymentsForRepurchaseOfCommonStock,12376.000,40430.000,,171740.000,92591.000
PaymentsToAcquireIntangibleAssets,21240.000,14158.000,54721.000,28541.000,32103.000
PaymentsToAcquirePropertyPlantAndEquipment,2132593.000,561669.000,377224.000,558755.000,144522.000
