,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,16040000.000,26596000.000,17385000.000,40417000.000,52000000.000,51000000.000,74000000.000,132000000.000,82000000.000,87000000.000,71000000.000,492000000.000,270000000.000,215000000.000,230000000.000,100000000.000,62000000.000,74000000.000,52000000.000,61000000.000,72000000.000,71000000.000,71000000.000,211000000.000,117000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,13000000.000,,,,10000000.000,,,,9000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-47285000.000,18950000.000,42181000.000,310294000.000,257000000.000,998000000.000,2239000000.000,1555000000.000,767000000.000,-1998000000.000,-1118000000.000,-1383000000.000,-819000000.000,12000000.000,-203000000.000,430000000.000,850000000.000,4000000.000,495000000.000,-66000000.000,718000000.000,1100000000.000,1010000000.000,-397000000.000,-351000000.000
AdditionalPaidInCapital,3314119000.000,4682070000.000,4829065000.000,5937190000.000,8141000000.000,8296000000.000,9536000000.000,9460000000.000,11261000000.000,11255000000.000,10992000000.000,10406000000.000,10332000000.000,10332000000.000,10332000000.000,10332000000.000,10332000000.000,10253000000.000,10209000000.000,10048000000.000,9932000000.000,9932000000.000,9932000000.000,9932000000.000,9932000000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,,,,3753000000.000,3037000000.000,3037000000.000,3037000000.000,3037000000.000,
Assets,29154963000.000,43636570000.000,47039429000.000,57972297000.000,88417000000.000,84782000000.000,102177000000.000,100453000000.000,93369000000.000,98663000000.000,97271000000.000,76255000000.000,67318000000.000,66854000000.000,62348000000.000,67766000000.000,73105000000.000,62885000000.000,60609000000.000,57021000000.000,62396000000.000,60475000000.000,55889000000.000,56880000000.000,56838000000.000
AvailableForSaleSecurities,,,,,,,,,,,84569000000.000,65504000000.000,55945000000.000,53127000000.000,51316000000.000,56346000000.000,60955000000.000,51747000000.000,54454000000.000,52120000000.000,55704000000.000,54118000000.000,46993000000.000,46017000000.000,39120000000.000
AvailableForSaleSecuritiesAmortizedCost,,,,53502967000.000,79509000000.000,75789000000.000,86282000000.000,82652000000.000,74575000000.000,78356000000.000,85346000000.000,66593000000.000,56513000000.000,52904000000.000,51344000000.000,55776000000.000,59995000000.000,51659000000.000,53899000000.000,52147000000.000,54968000000.000,53012000000.000,45982000000.000,46414000000.000,39471000000.000
AvailableForSaleSecuritiesFairValueDisclosure,,39925707000.000,41970419000.000,54504073000.000,80403000000.000,77372000000.000,89065000000.000,84699000000.000,75779000000.000,76745000000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,23263144000.000,35117998000.000,38860353000.000,50723703000.000,72598000000.000,71809000000.000,83600000000.000,79966000000.000,70094000000.000,71261000000.000,80721000000.000,62205000000.000,51850000000.000,50057000000.000,46162000000.000,51629000000.000,56836000000.000,48128000000.000,47319000000.000,48380000000.000,51786000000.000,48344000000.000,44089000000.000,43943000000.000,41587000000.000
CashAndCashEquivalentsAtCarryingValue,300574000.000,625850000.000,984393000.000,1366895000.000,1762000000.000,2099000000.000,2569000000.000,2430000000.000,2826000000.000,2923000000.000,2129000000.000,2143000000.000,1726000000.000,1747000000.000,1708000000.000,1720000000.000,1708000000.000,1510000000.000,1505000000.000,1110000000.000,1109000000.000,1131000000.000,1254000000.000,1208000000.000,1073000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,300000000.000,300000.000,300000.000,300000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
