,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,502000.000,,,,610000.000,,,,729000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,162000.000,119000.000,,,38000.000,-2000.000,12000.000,80000.000,67000.000,176000.000,266000.000,81000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,145373.000,162000.000,119000.000,104000.000,49000.000,38000.000,-2000.000,12000.000,80000.000,67000.000,176000.000,266000.000,81000.000
AdditionalPaidInCapital,,,5646000.000,5645000.000,5645000.000,5645000.000,5660000.000,5663000.000,5665000.000,5903000.000,5665000.000,5670000.000,5784000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,10953000.000,,,
Assets,73347055.000,74084000.000,81778000.000,76535000.000,77123000.000,77061000.000,82455000.000,89079000.000,101369000.000,109163000.000,114377000.000,114812000.000,116958000.000
AssetsFairValueDisclosureNonrecurring,,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,16408000.000
AvailableForSaleSecurities,,,,,,5309000.000,6894000.000,11764000.000,14464000.000,16638000.000,16479000.000,16435000.000,16540000.000
AvailableForSaleSecuritiesAmortizedCost,6293614.000,5179000.000,4690000.000,5521000.000,5445000.000,5245000.000,6893000.000,11743000.000,14333000.000,16528000.000,16193000.000,16005000.000,16408000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,806103.000,,364000.000,235000.000,3005000.000,2789000.000,4939000.000,7613000.000,5360000.000,6476000.000,4111000.000,844000.000,5266000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,806103.000,,364000.000,235000.000,3005000.000,2789000.000,4939000.000,6964000.000,3836000.000,4998000.000,2670000.000,200000.000,4835000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,649000.000,1524000.000,1478000.000,1441000.000,644000.000,431000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,372000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,4690000.000,5521000.000,5445000.000,,6893000.000,11743000.000,14333000.000,16528000.000,16193000.000,16005000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,352000.000,351000.000,51000.000,,998000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,364905.000,,353000.000,351000.000,51000.000,51000.000,971000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,,,,1184000.000,1896000.000,2955000.000,2957000.000,2959000.000,2961000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,500264.000,,,,,,,1172000.000,1893000.000,2940000.000,2991000.000,3046000.000,2977000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,749000.000,749000.000,,749000.000,749000.000,749000.000,749000.000,750000.000,750000.000,750000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,752000.000,740000.000,739000.000,738000.000,739000.000,742000.000,744000.000,746000.000,750000.000,750000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,4338000.000,4421000.000,4645000.000,,5146000.000,9810000.000,11688000.000,11913000.000,11605000.000,11414000.000,11852000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,5666082.000,5072000.000,4532000.000,4588000.000,4735000.000,4519000.000,5185000.000,9853000.000,11829000.000,12038000.000,11845000.000,11728000.000,11950000.000
AvailableForSaleSecuritiesDebtSecurities,6531251.000,5444000.000,4885000.000,5691000.000,5526000.000,5309000.000,6894000.000,11764000.000,14464000.000,16638000.000,16479000.000,16435000.000,16540000.000
AvailableForSaleSecuritiesFairValueDisclosure,6531251.000,5444000.000,4885000.000,5691000.000,5526000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,1236.000,,1000.000,1000.000,39000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,1236.000,,1000.000,1000.000,39000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,1236.000,,1000.000,1000.000,39000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,238873.000,265000.000,196000.000,171000.000,120000.000,,,,,,,,
