,2011-09-30,2011-12-31,2012-03-31
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-15126.000,-156929.000,-3455.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-15228.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1393751.000,2034630.000,1115990.000
ConstructionAndDevelopmentCosts,9738393.000,12190725.000,8725881.000
ConstructionRevenue,11363420.000,14231619.000,10183420.000
CostOfRealEstateSales,0.000,201449.000,0.000
CostOfRevenue,9978461.000,12658575.000,9053603.000
DepreciationNonproduction,216445.000,218072.000,219983.000
DirectCostsOfHotels,240068.000,266401.000,327722.000
EarningsPerShareBasic,0.390,0.790,0.360
EarningsPerShareDiluted,0.390,0.790,0.360
EffectOfExchangeRateOnCashAndCashEquivalents,2299.000,,
GrossProfit,1866113.000,2329055.000,1742324.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1170454.000,2336632.000,1051493.000
IncomeTaxExpenseBenefit,322382.000,607059.000,271318.000
IncomeTaxesPaid,52621.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1084012.000,,
IncreaseDecreaseInAccountsReceivable,-2779578.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,446544.000,,
IncreaseDecreaseInAssetsHeldForSale,0.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,0.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,23802.000,8417.000,10154.000
IncreaseDecreaseInInventories,-1985.000,,
IncreaseDecreaseInNotesReceivableCurrent,0.000,,
IncreaseDecreaseInOtherOperatingAssets,-69225.000,,
IncreaseDecreaseInOtherReceivables,0.000,,
IncreaseDecreaseInPrepaidExpense,-5105.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,-22.000,,
IncreaseDecreaseInUnbilledReceivables,38532.000,,
InterestExpense,201272.000,218640.000,249439.000
InterestPaid,201740.000,,
InvestmentIncomeInterest,88.000,559806.000,2404.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,
LaborAndRelatedExpense,186350.000,153656.000,181288.000
NetCashProvidedByUsedInFinancingActivities,238086.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,238086.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,-255613.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-255613.000,,
NonoperatingIncomeExpense,-177382.000,349583.000,-236881.000
OperatingExpenses,518277.000,342006.000,453950.000
OperatingIncomeLoss,1347836.000,1987049.000,1288374.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,545679.000,305057.000,335815.000
OtherCostAndExpenseOperating,14341.000,12673.000,14424.000
OtherNonoperatingIncomeExpense,0.000,0.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,
ProceedsFromRelatedPartyDebt,277068.000,,
ProfitLoss,848072.000,1729573.000,780175.000
RealEstateRevenueNet,0.000,191628.000,0.000
RepaymentsOfLongTermDebt,38982.000,,
RevenueFromLeasedAndOwnedHotels,481154.000,564383.000,612507.000
Revenues,11844574.000,14987630.000,10795927.000
SalesRevenueNet,11844574.000,14987630.000,10795927.000
SellingGeneralAndAdministrativeExpense,116267.000,114534.000,41710.000
ShareBasedCompensation,5625.000,,
UnrealizedGainLossOnDerivatives,-23802.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,2185128.000,2195033.000,2195710.000
WeightedAverageNumberOfSharesOutstandingBasic,2165275.000,2178729.000,2195033.000
