,2011-03-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,5049000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,56327000.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,56000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,6151000.000,11714000.000,9832000.000,17528000.000,18119000.000,17729000.000,13718000.000,14684000.000,18971000.000,30489000.000,19587000.000,16990000.000,23299000.000
AmortizationOfDebtDiscountPremium,2808000.000,2857000.000,2647000.000,2695000.000,2744000.000,2794000.000,2846000.000,2897000.000,,,,,,
AmortizationOfFinancingCosts,,,311000.000,315000.000,318000.000,322000.000,326000.000,330000.000,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,2553000.000,2958000.000,3010000.000,3062000.000,3116000.000,3172000.000,3227000.000,4913000.000,8343000.000,8467000.000,8594000.000,8719000.000,8849000.000
AmortizationOfIntangibleAssets,2419000.000,2723000.000,3965000.000,4634000.000,5177000.000,4463000.000,4464000.000,4539000.000,4715000.000,5093000.000,5230000.000,5242000.000,5251000.000,7079000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,2439000.000,1138000.000,3281000.000,416000.000,-2809000.000,677000.000,6109000.000,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,-1228000.000,-415000.000,-627000.000,-243000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,59058000.000,-4925000.000,-122269000.000,-30488000.000,20416000.000,64458000.000,-70022000.000,-7812000.000,272513000.000,-195257000.000,104480000.000,-82912000.000,151768000.000,27960000.000
ComprehensiveIncomeNetOfTax,,,-2590000.000,,4645000.000,,-11255000.000,-10605000.000,2529000.000,-3299000.000,-23042000.000,-56103000.000,1218000.000,-46143000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-85000.000,,,,-325000.000,-224000.000,-231000.000,-199000.000,-150000.000,-219000.000,-196000.000,-360000.000
