,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,,,,
AssetImpairmentCharges,,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3044000.000,,,,106000.000,
CostOfGoodsSold,10694000.000,11532000.000,12026000.000,11704000.000,12072000.000,12752000.000,11779000.000,11864000.000
DeferredIncomeTaxExpenseBenefit,,,-215000.000,,,,-156000.000,
DepreciationAndAmortization,,,784000.000,,,,798000.000,
EarningsPerShareBasic,0.140,0.190,-0.040,-0.040,0.280,0.320,0.100,0.010
EarningsPerShareDiluted,0.140,0.180,-0.040,-0.040,0.270,0.320,0.090,0.010
EffectiveIncomeTaxRateContinuingOperations,,,,0.245,0.315,,0.287,0.573
GainLossOnDispositionOfAssets,,,,,,,-143000.000,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,143000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,741000.000,990000.000,-175000.000,-159000.000,1307000.000,1569000.000,456000.000,45000.000
IncomeTaxExpenseBenefit,262000.000,365000.000,-52000.000,-39000.000,412000.000,532000.000,131000.000,26000.000
IncreaseDecreaseInAccountsPayable,,,45000.000,,,,191000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,131000.000,,,,123000.000,
IncreaseDecreaseInAccruedLiabilities,,,-755000.000,,,,-721000.000,
IncreaseDecreaseInInventories,,,762000.000,,,,173000.000,
IncreaseDecreaseInPrepaidExpense,,,200000.000,,,,153000.000,
IncreaseDecreaseInReceivables,,,-310000.000,,,,-342000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,75000.000,,151000.000,172000.000
InterestExpense,48000.000,48000.000,47000.000,49000.000,47000.000,46000.000,45000.000,47000.000
NetCashProvidedByUsedInFinancingActivities,,,-20000.000,,,,186000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-20000.000,,,,186000.000,
NetCashProvidedByUsedInInvestingActivities,,,-2342000.000,,,,-832000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2342000.000,,,,-832000.000,
NetCashProvidedByUsedInOperatingActivities,,,-682000.000,,,,752000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-682000.000,,,,752000.000,
NetIncomeLoss,479000.000,625000.000,-123000.000,-120000.000,895000.000,1037000.000,325000.000,19000.000
OperatingIncomeLoss,753000.000,1038000.000,-129000.000,-111000.000,1400000.000,1631000.000,503000.000,89000.000
OtherIncome,36000.000,,,,,,,
OtherNonoperatingIncomeExpense,,,1000.000,1000.000,-46000.000,-16000.000,-2000.000,3000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2314000.000,,,,732000.000,
ProvisionForDoubtfulAccounts,,,-16000.000,,,,4000.000,
RepaymentsOfLongTermDebt,,,22000.000,,,,20000.000,
Revenues,13395000.000,14360000.000,13801000.000,13490000.000,15374000.000,16619000.000,14420000.000,14294000.000
SalesRevenueGoodsNet,,,,13413000.000,15267000.000,,14344000.000,14207000.000
SalesRevenueNet,13281000.000,14249000.000,13689000.000,13413000.000,15267000.000,16521000.000,14344000.000,14207000.000
SellingGeneralAndAdministrativeExpense,1948000.000,1790000.000,1904000.000,1897000.000,1902000.000,2236000.000,1995000.000,2341000.000
ShareBasedCompensation,,,119000.000,,,,29000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,-1965.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,5.290,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,5.390,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,-39058.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,3209000.000,3284000.000,,3461000.000,3489000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,3209000.000,3209000.000,,3310000.000,3317000.000
