,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,155954.000,215852.000
AccountsPayableCurrent,162720.000,201223.000,,
AccountsReceivableNetCurrent,63857.000,103745.000,40099.000,47595.000
AccruedLiabilitiesCurrent,1383918.000,1390465.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2044206.000,2170170.000,2230131.000,2291374.000
AdditionalPaidInCapital,12051782.000,12051782.000,12051782.000,12051782.000
AllowanceForDoubtfulAccountsReceivableCurrent,736062.000,744627.000,746439.000,773539.000
Assets,9404783.000,9597890.000,7944790.000,7967605.000
AssetsCurrent,1780822.000,1723616.000,573111.000,624810.000
CashAndCashEquivalentsAtCarryingValue,54579.000,32550.000,157955.000,89093.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,169133450.000,169133450.000,169133450.000,169133450.000
CommonStockValue,169133.000,169133.000,169133.000,169133.000
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,1237600.000,1252000.000,0.000,
DueFromRelatedPartiesCurrent,,,101138.000,0.000
DueToAffiliateCurrent,2074639.000,2098779.000,2110848.000,2122919.000
DueToRelatedPartiesCurrent,3442422.000,3517265.000,288555.000,444962.000
Goodwill,6397550.000,6559249.000,6167114.000,6247964.000
IntangibleAssetsNetExcludingGoodwill,215007.000,216229.000,216185.000,213540.000
InventoryNet,257640.000,237569.000,243404.000,252246.000
Liabilities,7829380.000,8014248.000,7068425.000,7421270.000
LiabilitiesCurrent,7829380.000,8014248.000,4707425.000,5094260.000
LiabilitiesNoncurrent,,,2361000.000,2327010.000
MinorityInterest,-410520.000,-424894.000,-447953.000,-475693.000
OtherAssetsCurrent,167146.000,97752.000,30515.000,235876.000
OtherLiabilitiesCurrent,434736.000,457376.000,1825385.000,2023021.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,1011404.000,1098796.000,988380.000,881291.000
RetainedEarningsAccumulatedDeficit,-12279198.000,-12382549.000,-13126728.000,-13490261.000
StockholdersEquity,1985923.000,2008536.000,1324318.000,1022028.000
