,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,78239.000,102664.000,481741.000,465000.000,257871.000,586935.000,510650.000,469108.000,332498.000,489582.000,748125.000,638352.000,722677.000,10531908.000
AccountsReceivableNetCurrent,781791.000,541306.000,1139843.000,1199315.000,1278259.000,1883162.000,894556.000,1011417.000,974453.000,1289469.000,1190598.000,1145849.000,1542109.000,1270299.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,286274.000,259083.000,69402.000,21941.000,9445.000,138277.000,78739.000,125704.000,70909.000,190036.000,174895.000,207849.000,194992.000,301775.000
AccruedBonusesCurrent,,,,,663647.000,890419.000,588194.000,499308.000,543641.000,1058882.000,488063.000,475853.000,541064.000,532411.000
AccruedIncomeTaxesCurrent,1220606.000,1169253.000,224319.000,24343.000,2556.000,150614.000,6034.000,48721.000,7093.000,190152.000,135093.000,123473.000,120260.000,120498.000
AccruedLiabilitiesAndOtherLiabilities,,,,,6039862.000,5346242.000,3905634.000,3004378.000,3057973.000,3001581.000,2285966.000,5176196.000,3481817.000,1415056.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,346861.000,440417.000,516066.000,367633.000,597453.000,0.000,0.000,0.000,
AccruedProfessionalFeesCurrent,,,,,0.000,,,,,,,,,
AccruedRentCurrent,,,,,984232.000,945309.000,950687.000,879459.000,877441.000,687700.000,603515.000,527806.000,417985.000,374680.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,141811.000,
AccumulatedCapitalizedInterestCosts,,,,,,,,,,897000.000,1154249.000,812822.000,2054261.000,2372564.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1273338.000,1462512.000,1618876.000,1780969.000,1913500.000,2112986.000,2183632.000,2348175.000,2511766.000,2688684.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,664198.000,643431.000,494414.000,475604.000,420282.000,359183.000,354732.000,285725.000,270092.000,172214.000,120242.000,122037.000,120166.000,259173.000
AdditionalPaidInCapitalCommonStock,4095008.000,4570008.000,4570008.000,4581523.000,4579529.000,4570008.000,4570008.000,4570008.000,4570008.000,4570008.000,4570008.000,4570008.000,6070008.000,7570008.000
AdvanceRent,,,,,,,,,,151243.000,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,68137.000,32245.000,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,73864.000,74060.000,75141.000,74356.000,99437.000,109235.000,109223.000,109228.000,159590.000
Assets,19706807.000,18266342.000,22170683.000,33194771.000,39874896.000,50192035.000,50796817.000,61930380.000,60332996.000,61698318.000,69905665.000,73064305.000,89059611.000,101338710.000
AssetsCurrent,8621520.000,4659353.000,8591116.000,20289692.000,20419791.000,30372160.000,31386762.000,42224798.000,38689133.000,40204141.000,48725392.000,52161889.000,68117294.000,81510666.000
CashAndCashEquivalentsAtCarryingValue,1430075.000,1567198.000,1377093.000,3940520.000,1223853.000,934123.000,1466300.000,5750419.000,1590158.000,3503510.000,3227632.000,2167438.000,5572333.000,1626584.000
CashEquivalentsAtCarryingValue,1430075.000,1567198.000,1377093.000,3940520.000,1223853.000,934123.000,1466300.000,5750419.000,1590158.000,3503510.000,3227632.000,2167437.000,5572332.000,1626583.000
CommitmentsAndContingencies,,0.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,26191925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,48691925.000,68691925.000
CommonStockSharesOutstanding,26191925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,28691925.000,48691925.000,68691925.000
CommonStockValue,261919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,286919.000,486919.000,686919.000
CostMethodInvestments,,,,,105776.000,0.000,,,,104315.000,146292.000,146275.000,498984.000,163425.000
CustomerAdvancesAndDepositsCurrent,,,,,,,,,,,88708.000,87698.000,,
CustomerDepositsCurrent,,,,,506077.000,1217087.000,1220310.000,412708.000,658751.000,3168369.000,5016220.000,5959411.000,9262696.000,12306707.000
CustomerDepositsNoncurrent,3332864.000,3110365.000,2888194.000,2963544.000,,,,,,,,,,
DeferredRentAssetNetCurrent,,,,,91555.000,44154.000,55501.000,20930.000,31592.000,7483.000,169244.000,134576.000,162653.000,40800.000
DeferredTaxAssetsGross,,,,,,3060638.000,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,189375.000,205675.000,235595.000,279722.000,469400.000,679423.000,766914.000,789811.000,17203.000
DeferredTaxAssetsNet,,,,,,189375.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,2928970.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,2871263.000,,,,469400.000,,,,17129.000
DeferredTaxLiabilitiesNoncurrent,,0.000,,,,,,,,,,,,
DepositAssets,,,,,,,196000.000,,,,,,,
DepositsAssetsCurrent,653625.000,665628.000,3543938.000,3547654.000,1029806.000,1038899.000,1052816.000,744493.000,748211.000,754482.000,747712.000,747627.000,747664.000,1190972.000
DividendsPayableCurrent,,,,,233497.000,,,,,,355924.000,288594.000,288608.000,
DueFromEmployeesCurrent,,,,,84233.000,40477.000,45142.000,41133.000,113256.000,56161.000,16999.000,13110.000,42016.000,33609.000
DueFromRelatedPartiesCurrent,,,317415.000,7812.000,1998332.000,4316031.000,4008245.000,7255984.000,3756375.000,3086185.000,2211185.000,2421280.000,2602941.000,2695010.000
DueToAffiliateCurrent,,,,,,,,,,,69641.000,67754.000,16770405.000,17396948.000
DueToOfficersOrStockholdersCurrent,146985.000,150743.000,5185842.000,5493406.000,5639048.000,7707172.000,9458561.000,10320679.000,11488413.000,10440238.000,8501057.000,10196003.000,9889422.000,10129247.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,,86737.000,,,,,,,,,
DueToRelatedPartiesCurrent,2871870.000,3005649.000,87289.000,87381.000,86737.000,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,16658500.000,19686291.000,27151570.000,33111767.000,,57139045.000,58183069.000,62889453.000,68107359.000,56465783.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,19387419.000,26636972.000,32458812.000,,56344599.000,57329182.000,62012718.000,67207203.000,55563441.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,11674515.000,19512911.000,26058400.000,,45581987.000,46997800.000,51944402.000,57387015.000,45815315.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,8786818.000,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,8011776.000,7638659.000,7053367.000,,11557058.000,11185269.000,11003357.000,10778376.000,10650468.000
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,298872.000,514598.000,652955.000,,794446.000,853887.000,876735.000,900156.000,902342.000
EquityMethodInvestments,1545213.000,4111788.000,4253206.000,3744732.000,3434217.000,3925770.000,3742943.000,3718571.000,5989560.000,5642909.000,5480505.000,5362799.000,5252692.000,5476491.000
FiniteLivedIntangibleAssetsNet,,,,,,,11561821.000,11730607.000,11992049.000,,,,,
InventoryNet,,,,1082917.000,12544116.000,,,,,,,,,
InvestmentBuildingAndBuildingImprovements,,,,,9765151.000,9851376.000,9877462.000,10021659.000,10071702.000,10156116.000,10064990.000,10063845.000,10064335.000,10119435.000
LandAvailableForDevelopment,,,,,,20493851.000,22372574.000,25758459.000,29911559.000,31119043.000,32766496.000,35368142.000,38451340.000,71377187.000
Liabilities,23049389.000,22200860.000,25258982.000,25870141.000,34443269.000,44899752.000,46811990.000,56507407.000,55827256.000,58095128.000,67705119.000,72227723.000,87180397.000,104631063.000
LiabilitiesAndStockholdersEquity,19706807.000,18266342.000,22170683.000,33194771.000,39874896.000,50192035.000,50796817.000,61930380.000,60332996.000,61698318.000,69905665.000,73064305.000,89059611.000,101338710.000
