,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,6680000.000,7386000.000,6586000.000,8080000.000,9759000.000,7780000.000,6935000.000,7632000.000,8898000.000,9709000.000,7335000.000,7167000.000,8605000.000,7982000.000,8333000.000,4348000.000,4636000.000,3937000.000,3673000.000,3353000.000,1588000.000,1990000.000,1995000.000
AccountsReceivableNetCurrent,2253000.000,701000.000,137000.000,316000.000,52000.000,102000.000,72000.000,2000.000,2000.000,93000.000,2000.000,,,,,,123000.000,25000.000,27000.000,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,674000.000,676000.000,676000.000,679000.000,711000.000,705000.000,2000.000,2000.000,,27000.000,1132000.000,27000.000,27000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,10873000.000,,,,13190000.000,,,,15190000.000,,,,36742000.000,,,,34303000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4622000.000,4972000.000,5035000.000,4802000.000,4682000.000,4976000.000,5128000.000,5958000.000,6077000.000,6287000.000,6064000.000,6062000.000,6062000.000,6170000.000,6101000.000,6179000.000,5576000.000,5276000.000,5339000.000,6586000.000,6640000.000,4086000.000,4071000.000
AdditionalPaidInCapitalCommonStock,205131000.000,205425000.000,205776000.000,207345000.000,215282000.000,221590000.000,223479000.000,224337000.000,225482000.000,225954000.000,240471000.000,241125000.000,241464000.000,242413000.000,242827000.000,256643000.000,259040000.000,260200000.000,260725000.000,261225000.000,261508000.000,261984000.000,262602000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,0.000,,,
Assets,105697000.000,101976000.000,96007000.000,92847000.000,96657000.000,97046000.000,91631000.000,88364000.000,88726000.000,88837000.000,95431000.000,91706000.000,85676000.000,66510000.000,63201000.000,73751000.000,72134000.000,69143000.000,65713000.000,55181000.000,52072000.000,37356000.000,35219000.000
AssetsCurrent,32222000.000,28537000.000,23082000.000,20389000.000,25301000.000,25877000.000,21014000.000,18508000.000,17558000.000,17708000.000,25250000.000,21821000.000,16402000.000,18082000.000,15097000.000,25633000.000,25406000.000,23186000.000,19981000.000,17387000.000,24251000.000,10171000.000,7671000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,10906000.000,,,,,,,,,
