,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,34635.000,17161.000,60117.000,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,609985.000,638215.000,666055.000,,,,,,,,,,
AccountsPayableCurrent,148206.000,290072.000,251724.000,1538430.000,928876.000,1164979.000,1256293.000,1668731.000,1543173.000,1565702.000,1249733.000,1463363.000,1263304.000
AccountsPayableOtherCurrent,,,,1174351.000,538182.000,771733.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,0.000,0.000,0.000,,,,,,,,59673.000,234067.000,95883.000
AccountsPayableTradeCurrent,,,,364079.000,390694.000,393246.000,404942.000,538449.000,694900.000,835055.000,589108.000,923311.000,650352.000
AccountsReceivableGrossCurrent,,,,,,864000.000,864000.000,,,,,,
AccountsReceivableNet,,,,1000000.000,1000000.000,1000000.000,500000.000,,,,,,
AccountsReceivableNetCurrent,138601.000,1045170.000,1076530.000,2018290.000,1134248.000,1901919.000,1109227.000,609195.000,781698.000,542525.000,738160.000,601271.000,517061.000
AccountsReceivableRelatedPartiesCurrent,1475767.000,1475767.000,1475767.000,,864000.000,,,31512.000,31522.000,31892.000,31892.000,31892.000,24434.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,716601.000,1020532.000,753523.000,650897.000,595875.000,480302.000,553202.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,75000.000,50000.000,35000.000,20000.000,5000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1928927.000,1951106.000,1974339.000,-1997572.000,2013278.000,2029217.000,-2045155.000,2060861.000,-2047813.000,-2062463.000,-2127726.000,-2149165.000,-2167106.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10874.000,-3549.000,-11553.000,-20124.000,6589.000,3031.000,8840.000,-6231.000,2303.000,297.000,-2540.000,,156.000
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,0.000,0.000,0.000,864000.000,864000.000,864000.000,864000.000,1010196.000,1010196.000,1010196.000,187055.000
Assets,17782637.000,17773670.000,16782653.000,16650872.000,15360198.000,13284292.000,11054522.000,8271909.000,6654197.000,5684031.000,5779906.000,5085107.000,7105800.000
AssetsCurrent,15163222.000,15239417.000,14312949.000,13059733.000,11808942.000,9883781.000,8257337.000,6481068.000,4836063.000,3925634.000,3846603.000,3186944.000,5329128.000
AssetsNoncurrent,2619415.000,2534253.000,2469704.000,3591139.000,3551256.000,3400511.000,2797185.000,1790841.000,1818134.000,1758397.000,1933303.000,1898163.000,1776672.000
AvailableForSaleSecurities,12498110.000,11444790.000,10206992.000,9264961.000,8058310.000,6416126.000,5229225.000,4025104.000,2442467.000,1548029.000,599942.000,50001.000,157475.000
