,2012-03-31,2012-09-30,2013-03-31,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-2.000,,-15348.000,
CostOfGoodsSold,,,,18552.000
Depreciation,,,203.000,
EarningsPerShareBasic,,,,0.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,
EquityIssuancePerShareAmount,,0.000,0.000,
GainsLossesOnExtinguishmentOfDebt,,,,5700.000
GeneralAndAdministrativeExpense,134.000,9686.000,22836.000,
GrossProfit,,,,53213.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5396.000,,7952.000,
InterestExpense,,1278.000,3206.000,
InterestExpenseDebt,,,,10639.000
MarketingExpense,,460.000,10567.000,
NetCashProvidedByUsedInFinancingActivities,10028.000,,63500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10028.000,,63500.000,
NetCashProvidedByUsedInOperatingActivities,-10030.000,,-78848.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10030.000,,-78848.000,
NetIncomeLoss,-4634.000,-34949.000,-91433.000,-27440.000
OperatingExpenses,4634.000,33671.000,88227.000,75714.000
OperatingIncomeLoss,-4634.000,-34671.000,-88227.000,-22501.000
OtherIncome,,,,0.000
OtherNonoperatingIncomeExpense,,,,-4939.000
OtherOperatingIncomeExpenseNet,,-1278.000,-3206.000,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,10028.000,,,
ProceedsFromConvertibleDebt,,,38500.000,
ProceedsFromIssuanceOfCommonStock,,,25000.000,
ProfessionalFees,4500.000,11525.000,21824.000,
ProfitLoss,-4634.000,,,
Revenues,,,,71765.000
SalesRevenueNet,,,,71765.000
SellingGeneralAndAdministrativeExpense,,,,75714.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,7000.000,
StockIssued1,,,4430.000,
StockIssuedDuringPeriodSharesIssuedForCash,,150000000.000,,
StockIssuedDuringPeriodValueIssuedForCash,,10000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,4430.000,
WeightedAverageNumberOfSharesOutstandingBasic,10620000.000,33300000.000,33340422.000,33844260.000
