,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30
AdvertisingExpense,,,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-240.000,,,,,,-941213.000,
ComprehensiveIncomeNetOfTax,,,,,,,-399710.000,696239.000
CostOfGoodsSold,,,,,,,36489.000,3111221.000
CurrentFederalTaxExpenseBenefit,-16285.000,,,,33609.000,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,-19625.000,-262461.000
DeferredIncomeTaxExpenseBenefit,,,,,,,-21048.000,
DeferredOtherTaxExpenseBenefit,,,,,,,-1423.000,387513.000
Depreciation,,,,,,,50484.000,
DepreciationAndAmortization,,,,,,,10278.000,8139.000
DepreciationDepletionAndAmortization,,,,,,,51035.000,
EarningsPerShareBasic,-0.000,0.000,,,-0.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,-0.000,0.000,-0.002,0.004
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,-3974.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,,0.340,,0.250,
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,0.000,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,646.000,
GeneralAndAdministrativeExpense,5371.000,22845.000,14469.000,1225.000,,6942.000,282795.000,53328.000
GrossProfit,,,,,,,-2598.000,1022654.000
IncomeLossFromContinuingOperations,-8001.000,-29845.000,-15969.000,-6225.000,,-89045.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8169.000,-30022.000,-16290.000,-6817.000,,-89045.000,-421404.000,821291.000
IncomeTaxExpenseBenefit,,,,,,0.000,-21048.000,125052.000
IncomeTaxExpenseBenefitContinuingOperations,0.000,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,16285.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,22153.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,14929.000,
IncreaseDecreaseInAccruedLiabilities,-259.000,,,,,,,
IncreaseDecreaseInCustomerAdvances,,,,,,,49049.000,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,,,,-970227.000,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,1184.000,
IncreaseDecreaseInInterestPayableNet,168.000,,,,,,,
IncreaseDecreaseInInventories,,,,,,,66408.000,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,-1763946.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,89830.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,266871.000,
IncreaseDecreaseInPrepaidSupplies,,,,,,,884292.000,
InterestExpense,168.000,176.000,321.000,593.000,,0.000,83711.000,90397.000
InterestIncomeOther,,,,,,,9886.000,4950.000
InterestPaid,,,,,,,83711.000,
LaborAndRelatedExpense,,,,,,30000.000,,
NetCashProvidedByUsedInFinancingActivities,12020.000,,,,,,801794.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12020.000,,,,,,801794.000,
NetCashProvidedByUsedInInvestingActivities,-4000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-8260.000,,,,,,-1739033.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8260.000,,,,,,-1739033.000,
NetIncomeLoss,-8169.000,-30022.000,-16290.000,-6817.000,0.000,-89045.000,-400356.000,696239.000
NonoperatingIncomeExpense,,,,,,,-73921.000,-112059.000
OperatingExpenses,8001.000,29845.000,21469.000,6225.000,,89045.000,344885.000,88304.000
OperatingIncomeLoss,,,,,,,-347483.000,933350.000
OtherNonoperatingIncomeExpense,,,,,,,-96.000,-26612.000
PaymentsToDevelopSoftware,-4000.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,11950.000,,,,,,,
ProceedsFromNotesPayable,70.000,,,,,,,
ProceedsFromShortTermDebt,,,,,,,801794.000,
ProfessionalAndContractServicesExpense,,,,,,39642.000,,
ProfessionalFees,2630.000,2000.000,7000.000,5000.000,,0.000,,
ProvisionForDoubtfulAccounts,,,,,,,141257.000,
ReceivableWithImputedInterestEffectiveYieldInterestRate,,,,,,,0.975,
RepaymentsOfDebt,,,,,,,604285.000,
Revenues,,,5500.000,,,0.000,33891.000,4133875.000
SalesRevenueNet,,,5500.000,,,0.000,33891.000,4133875.000
SellingExpense,,,,,,,51812.000,27837.000
StockIssuedDuringPeriodSharesIssuedForCash,1195000.000,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,180500000.000,
StockIssuedDuringPeriodValueIssuedForCash,11950.000,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,25296667.000,29294167.000,,,29500000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,25296667.000,29500000.000,29500000.000,-54899584.000,29500000.000,29500000.000,190000000.000,190000000.000
WeightedAverageNumberOfSharesOutstandingBasic,25296667.000,29294167.000,,,29500000.000,29500000.000,,
