,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsReceivableGrossCurrent,,,,,1239076000.000
AccountsReceivableNet,,,,,1246169000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,423000.000,43000.000,38000.000,-118000.000,3000.000
AdvancesFromFederalHomeLoanBanks,,,,137558000.000,177301000.000
Assets,1005771000.000,1030487000.000,1129935000.000,1243228000.000,1347723000.000
AvailableForSaleSecurities,17565000.000,24409000.000,23450000.000,27589000.000,27199000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,27194000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,15736000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,15736000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,3849000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,3733000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,1499000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,1500000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,1001000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,1002000.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,204000.000
BankOwnedLifeInsurance,,,15044000.000,15191000.000,15334000.000
CapitalLeaseObligations,3167000.000,3148000.000,3129000.000,3107000.000,3081000.000
CashAndCashEquivalentsAtCarryingValue,76357000.000,40580000.000,49552000.000,34366000.000,45330000.000
CashAndDueFromBanks,3119000.000,3450000.000,3383000.000,2907000.000,3005000.000
CertainLoansAndDebtSecuritiesAcquiredInTransferWithRelatedAllowanceForCreditLossesDueToSubsequentImpairment,,,,,1536000.000
CertificatesOfDepositAtCarryingValue,,,,,449711000.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,5021142.000,5021142.000,5089392.000,5106455.000,5122047.000
