,2011-06-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AdditionalPaidInCapital,,,-908.000,,,-908.000
Assets,,,10954.000,,,479.000
AssetsCurrent,,,579.000,,,479.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,3855.000,,,3072.000
CashAndCashEquivalentsAtCarryingValue,,,579.000,,,479.000
CommonStockNoParValue,,,1249110.000,,,1249110.000
IntangibleAssetsCurrent,,,10000.000,,,
Liabilities,,,86663.000,,,101535.000
LiabilitiesAndStockholdersEquity,,,10954.000,,,479.000
LiabilitiesCurrent,,,86663.000,,,101535.000
PropertyPlantAndEquipmentNet,,,375.000,,,
RetainedEarningsAccumulatedDeficit,,,-1323912.000,,,-1349258.000
SharesOutstanding,,,82808.000,,,98463.000
StockholdersEquity,,,-75710.000,,,-101056.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-75709.000,,,-101056.000
