,2012-03-31,2012-09-30,2013-03-31,2013-09-30
AmortizationOfDebtDiscountPremium,,,774.000,
CashAcquiredFromAcquisition,2907.000,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,22896.000,,122990.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,-10764.000
CostOfGoodsSold,3619.000,2912.000,21763.000,144506.000
EarningsPerShareBasicAndDiluted,-0.040,-0.000,-0.000,0.000
FeesAndCommissions,,,,-39225.000
GeneralAndAdministrativeExpense,11725.000,27279.000,22474.000,17043.000
GrossProfit,853.000,892.000,11338.000,61412.000
IncreaseDecreaseInAccountsPayable,22952.000,,38844.000,
IncreaseDecreaseInAccountsReceivable,-647.000,,-23113.000,
IncreaseDecreaseInInventories,3619.000,,-7390.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-5020.000,,,
IncreaseDecreaseInPrepaidExpense,,,0.000,
InterestAndDebtExpense,,,,148930.000
InterestExpense,,,1107.000,109705.000
NetCashProvidedByUsedInFinancingActivities,97438.000,,231900.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,97438.000,,231900.000,
NetCashProvidedByUsedInOperatingActivities,-77449.000,,-108910.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-77449.000,,-108910.000,
NetIncomeLoss,-2668050.000,-115928.000,-164524.000,-254162.000
OfficersCompensation,2569697.000,47419.000,10200.000,64927.000
OperatingCostsAndExpenses,2668903.000,116820.000,174755.000,155880.000
OperatingIncomeLoss,-2668050.000,-115928.000,-163417.000,-94468.000
OtherNonoperatingIncomeExpense,,,,-159694.000
ProceedsFromConvertibleDebt,,,176500.000,
ProceedsFromIssuanceOfCommonStock,79500.000,,0.000,
ProceedsFromRelatedPartyDebt,17938.000,,55400.000,
ProfessionalFees,86571.000,35470.000,134468.000,71951.000
Revenues,4472.000,3804.000,33101.000,205918.000
SalesRevenueNet,4472.000,3804.000,33101.000,205918.000
SellingAndMarketingExpense,910.000,6652.000,7613.000,1959.000
ShareBasedCompensation,2569697.000,,46499.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,70190278.000,141042772.000,141570334.000,141732371.000
