,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilities,,3635.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,3585.000,8485.000,7862.000,2700.000,3050.000,,489026.000,529103.000,465193.000
AccountsPayableCurrent,,,,,,,,65432.000,82462.000,,
AccountsPayableRelatedPartiesNoncurrent,,,,188.000,188.000,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,386618.000,406564.000,,
AccruedPayrollTaxesCurrent,,,,,,,,,192564.000,202510.000,212456.000
AccruedProfessionalFeesCurrent,,,,,,,,,78662.000,89593.000,64737.000
AccruedRentCurrent,,,,,,,,,3800.000,5000.000,5000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,1079.000,1187.000,1295.000,1403.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,53983.000,,,,,
AdditionalPaidInCapital,,45880.000,45880.000,45880.000,45880.000,48002.000,48002.000,3707680.000,4146773.000,4434648.000,4534061.000
Assets,,17473.000,1591.000,9204.000,5164.000,5119.000,74.000,784927.000,461957.000,640206.000,427192.000
AssetsCurrent,,4473.000,1591.000,4204.000,164.000,119.000,74.000,636251.000,318433.000,501834.000,293972.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,,,,,,,7320.000,,,
CashAndCashEquivalentsAtCarryingValue,,4473.000,1591.000,4204.000,164.000,119.000,74.000,576251.000,293433.000,471084.000,273222.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,1937500.000,3362500.000,3362500.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,120000000.000,120000000.000,120000000.000,120000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,,,1200000.000,1200000.000,1200000.000,84000000.000,84000000.000,72000000.000,77480796.000,81001796.000,81880963.000
CommonStockSharesOutstanding,,,1200000.000,1200000.000,1200000.000,84000000.000,84000000.000,72000000.000,77480796.000,81001796.000,81880963.000
CommonStockSharesSubscriptions,,,,,,,,1056159.000,0.000,0.000,0.000
