,2015-09-30,2015-12-31,2016-03-31,2016-10-25,2016-12-31,2017-03-31
AccountsPayableCurrent,0.000,,,,0.000,10888.000
AccountsPayableRelatedPartiesCurrent,,,,,,362.000
AccumulatedAmortizationDeferredFinanceCosts,,892.000,1115.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,892.000,1115.000,,1784.000,0.000
AdditionalPaidInCapital,,,,,11707.000,41602.000
AdditionalPaidInCapitalCommonStock,0.000,460.000,12182.000,,11707.000,11707.000
Assets,7231.000,5407.000,9508.000,,9970.000,35380.000
AssetsCurrent,2648.000,1047.000,5371.000,,6502.000,35380.000
AssetsNoncurrent,4583.000,4360.000,4137.000,,,
Cash,,,,,3463.000,24985.000
CashAndCashEquivalentsAtCarryingValue,1041.000,176.000,4148.000,,3463.000,24985.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,,75000000.000,75000000.000
CommonStockSharesIssued,3000000.000,3025000.000,3650000.000,,3625000.000,3625000.000
CommonStockSharesOutstanding,3000000.000,3025000.000,3650000.000,,3625000.000,3625000.000
CommonStockValue,3000.000,3025.000,3650.000,,3625.000,3625.000
DebtInstrumentCarryingAmount,,,,,,31088.000
DebtInstrumentFaceAmount,,,,,,30726.000
DeferredTaxAssetsNet,,0.000,0.000,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,3053.000,5856.000,,,
DeferredTaxAssetsValuationAllowance,,-3053.000,-5856.000,,-9983.000,
DueToRelatedPartiesCurrent,,,,,,30726.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,24000.000,
FiniteLivedIntangibleAssetsGross,,,,,,0.000
FixturesAndEquipmentGross,,5252.000,5252.000,,,
FreshStartAdjustmentIncreaseDecreaseAdditionalPaidInCapital,,,,,500.000,500.000
InterestPayableCurrent,,,,,,362.000
InventoryGross,,,,,2755.000,0.000
InventoryNet,807.000,871.000,623.000,,,
InventoryRawMaterials,,,,,,0.000
Liabilities,10900.000,10900.000,10900.000,,24000.000,41976.000
LiabilitiesAndStockholdersEquity,7231.000,5407.000,9508.000,,9970.000,35380.000
LiabilitiesCurrent,10900.000,,,,,41976.000
LoansAndLeasesReceivableAllowance,,,,,-6930.000,
LoansAndLeasesReceivableConsumerOther,,,,,11400.000,11400.000
LoansAndLeasesReceivableConsumerRealEstate,,,,,10900.000,10900.000
LoansPayableCurrent,10900.000,10900.000,10900.000,,24000.000,0.000
MachineryAndEquipmentGross,,,,,5252.000,0.000
NotesAndLoansReceivableGrossNoncurrent,,,10900.000,,,
OperatingLossCarryforwards,,,,,29362.000,
OperatingLossCarryforwardsValuationAllowance,,8978.000,17224.000,,9983.000,
OtherAssetsNoncurrent,-669.000,,,,,
PrepaidExpenseCurrent,800.000,,600.000,,284.000,10395.000
PropertyPlantAndEquipmentGross,5252.000,5252.000,5252.000,,,0.000
PropertyPlantAndEquipmentNet,,4360.000,4360.000,,3468.000,0.000
RetainedEarningsAccumulatedDeficit,-6669.000,-8978.000,-17224.000,,-29362.000,-51823.000
StockholdersEquity,,-5493.000,,,-14030.000,-6596.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3669.000,-5493.000,-1392.000,,-14030.000,-6596.000
TaxesPayableCurrent,0.000,,,,,
